G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Longwood,Big South,W,81,47,,1,0,W 1
2,Sun Nov 11 2012,REG,@,Villanova,Big East,L,68,80,,1,1,L 1
3,Fri Nov 16 2012,REG,N,District of Columbia,,W,80,58,,2,1,W 1
4,Sat Nov 17 2012,REG,N,South Dakota State,Summit,L,77,78,,2,2,L 1
5,Sun Nov 18 2012,REG,@,Hofstra,CAA,L,100,103,2OT,2,3,L 2
6,Sat Nov 24 2012,REG,,Nevada,MWC,W,89,82,,3,3,W 1
7,Wed Nov 28 2012,REG,,Morehead State,OVC,W,70,67,,4,3,W 2
8,Sat Dec 1 2012,REG,,North Carolina-Wilmington,CAA,W,61,58,,5,3,W 3
9,Wed Dec 5 2012,REG,N,West Virginia,Big 12,L,59,69,,5,4,L 1
10,Sat Dec 8 2012,REG,,Coppin State,MEAC,W,69,63,,6,4,W 1
11,Sat Dec 15 2012,REG,N,Cincinnati,Big East,L,56,72,,6,5,L 1
12,Wed Dec 19 2012,REG,,Savannah State,MEAC,W,64,48,,7,5,W 1
13,Sat Dec 22 2012,REG,@,Kentucky,SEC,L,54,82,,7,6,L 1
14,Wed Jan 2 2013,REG,,Delaware State,MEAC,L,51,53,,7,7,L 2
15,Sat Jan 5 2013,REG,@,Ohio,MAC,L,57,94,,7,8,L 3
16,Wed Jan 9 2013,REG,,Tulsa,CUSA,W,79,61,,8,8,W 1
17,Sat Jan 12 2013,REG,@,Texas-El Paso,CUSA,L,63,74,,8,9,L 1
18,Sat Jan 19 2013,REG,,East Carolina,CUSA,W,77,56,,9,9,W 1
19,Wed Jan 23 2013,REG,@,Southern Mississippi,CUSA,L,46,102,,9,10,L 1
20,Sat Jan 26 2013,REG,@,Memphis,CUSA,L,72,73,,9,11,L 2
21,Wed Jan 30 2013,REG,,Southern Methodist,CUSA,L,57,68,,9,12,L 3
22,Sat Feb 2 2013,REG,,Central Florida,CUSA,W,75,71,,10,12,W 1
23,Wed Feb 6 2013,REG,@,Tulane,CUSA,L,75,91,,10,13,L 1
24,Sat Feb 9 2013,REG,@,Alabama-Birmingham,CUSA,L,61,75,,10,14,L 2
25,Wed Feb 13 2013,REG,,Rice,CUSA,W,71,70,,11,14,W 1
26,Sat Feb 16 2013,REG,,Memphis,CUSA,L,59,71,,11,15,L 1
27,Wed Feb 20 2013,REG,@,Central Florida,CUSA,W,82,70,,12,15,W 1
28,Sat Feb 23 2013,REG,,Alabama-Birmingham,CUSA,L,48,52,,12,16,L 1
29,Sat Mar 2 2013,REG,@,Houston,CUSA,L,76,103,,12,17,L 2
30,Tue Mar 5 2013,REG,,Southern Mississippi,CUSA,W,88,84,,13,17,W 1
31,Sat Mar 9 2013,REG,@,East Carolina,CUSA,L,79,86,,13,18,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 13 2013,CTOURN,N,Tulane,CUSA,L,64,66,,13,19,L 2
