G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,St. Francis (NY),NEC,L,65,76,,0,1,L 1
2,Mon Nov 12 2012,REG,,Long Island University,NEC,W,98,94,OT,1,1,W 1
3,Fri Nov 16 2012,REG,@,Kentucky,SEC,L,49,101,,1,2,L 1
4,Sun Nov 18 2012,REG,@,Morehead State,OVC,L,74,88,,1,3,L 2
5,Tue Nov 20 2012,REG,@,Maryland,ACC,L,74,83,,1,4,L 3
6,Sat Nov 24 2012,REG,,Princeton,Ivy,L,53,72,,1,5,L 4
7,Mon Nov 26 2012,REG,@,Monmouth,NEC,L,60,65,,1,6,L 5
8,Wed Nov 28 2012,REG,,Delaware,CAA,W,63,60,,2,6,W 1
9,Sat Dec 1 2012,REG,@,Long Island University,NEC,L,60,71,,2,7,L 1
10,Tue Dec 4 2012,REG,,Saint Francis (PA),NEC,W,61,58,,3,7,W 1
11,Fri Dec 7 2012,REG,@,Fairleigh Dickinson,NEC,L,80,82,,3,8,L 1
12,Sun Dec 9 2012,REG,,Sacred Heart,NEC,W,72,70,,4,8,W 1
13,Tue Dec 18 2012,REG,,Arcadia,,W,86,62,,5,8,W 2
14,Sat Dec 22 2012,REG,@,Minnesota,Big Ten,L,50,75,,5,9,L 1
15,Sat Dec 29 2012,REG,@,Stanford,Pac-12,L,59,65,,5,10,L 2
16,Wed Jan 2 2013,REG,,NJIT,GWC,W,83,66,,6,10,W 1
17,Tue Jan 8 2013,REG,@,Pennsylvania,Ivy,W,85,83,,7,10,W 2
18,Sat Jan 12 2013,REG,,Navy,Patriot,W,64,47,,8,10,W 3
19,Wed Jan 16 2013,REG,@,Army,Patriot,L,54,77,,8,11,L 1
20,Sat Jan 19 2013,REG,@,Bucknell,Patriot,L,51,66,,8,12,L 2
21,Wed Jan 23 2013,REG,,Holy Cross,Patriot,W,63,53,,9,12,W 1
22,Sun Jan 27 2013,REG,@,Lehigh,Patriot,W,78,57,,10,12,W 2
23,Wed Jan 30 2013,REG,,Colgate,Patriot,W,69,40,,11,12,W 3
24,Sat Feb 2 2013,REG,@,American,Patriot,L,64,68,,11,13,L 1
25,Sat Feb 9 2013,REG,@,Navy,Patriot,W,70,47,,12,13,W 1
26,Wed Feb 13 2013,REG,,Army,Patriot,L,68,85,,12,14,L 1
27,Sat Feb 16 2013,REG,,Bucknell,Patriot,W,63,62,,13,14,W 1
28,Wed Feb 20 2013,REG,@,Holy Cross,Patriot,W,79,76,,14,14,W 2
29,Sun Feb 24 2013,REG,,Lehigh,Patriot,W,79,71,,15,14,W 3
30,Wed Feb 27 2013,REG,@,Colgate,Patriot,W,80,67,,16,14,W 4
31,Sat Mar 2 2013,REG,,American,Patriot,W,80,72,,17,14,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 6 2013,CTOURN,,Holy Cross,Patriot,W,77,54,,18,14,W 6
33,Sat Mar 9 2013,CTOURN,,Lehigh,Patriot,W,82,69,,19,14,W 7
34,Wed Mar 13 2013,CTOURN,@,Bucknell,Patriot,L,56,64,,19,15,L 1
