G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Liberty,Big South,W,84,42,,1,0,W 1
2,Tue Nov 13 2012,REG,,North Carolina-Wilmington,CAA,W,101,58,,2,0,W 2
3,Thu Nov 15 2012,REG,,Hampton,MEAC,W,68,58,,3,0,W 3
4,Sun Nov 18 2012,REG,@,Minnesota,Big Ten,L,57,72,,3,1,L 1
5,Tue Nov 20 2012,REG,,Wofford,Southern,W,64,58,,4,1,W 1
6,Sat Nov 24 2012,REG,@,Ohio,MAC,L,48,73,,4,2,L 1
7,Wed Nov 28 2012,REG,,William & Mary,CAA,W,86,78,2OT,5,2,W 1
8,Sat Dec 1 2012,REG,,Wake Forest,ACC,W,62,60,,6,2,W 2
9,Tue Dec 4 2012,REG,@,Old Dominion,CAA,W,80,53,,7,2,W 3
10,Sat Dec 8 2012,REG,@,James Madison,CAA,W,83,82,OT,8,2,W 4
11,Sat Dec 15 2012,REG,,Stetson,A-Sun,W,76,57,,9,2,W 5
12,Tue Dec 18 2012,REG,@,Kansas,Big 12,L,59,87,,9,3,L 1
13,Sat Dec 22 2012,REG,N,George Mason,CAA,L,64,67,,9,4,L 2
14,Sat Dec 29 2012,REG,,Davidson,Southern,L,64,70,,9,5,L 3
15,Wed Jan 2 2013,REG,,Air Force,MWC,W,91,68,,10,5,W 1
16,Wed Jan 9 2013,REG,,Rhode Island,A-10,W,64,61,,11,5,W 2
17,Sat Jan 12 2013,REG,@,La Salle,A-10,L,59,71,,11,6,L 1
18,Wed Jan 16 2013,REG,@,Butler,A-10,L,47,62,,11,7,L 2
19,Sat Jan 19 2013,REG,,Charlotte,A-10,W,81,61,,12,7,W 1
20,Thu Jan 24 2013,REG,,Virginia Commonwealth,A-10,W,86,74,OT,13,7,W 2
21,Sun Jan 27 2013,REG,@,Massachusetts,A-10,L,65,70,,13,8,L 1
22,Wed Jan 30 2013,REG,@,Temple,A-10,L,64,71,,13,9,L 2
23,Sat Feb 2 2013,REG,,Xavier,A-10,W,73,71,,14,9,W 1
24,Sat Feb 9 2013,REG,,Saint Louis,A-10,L,46,56,,14,10,L 1
25,Wed Feb 13 2013,REG,@,Saint Joseph's,A-10,L,55,61,,14,11,L 2
26,Sat Feb 16 2013,REG,,St. Bonaventure,A-10,W,83,80,OT,15,11,W 1
27,Sat Feb 23 2013,REG,@,Fordham,A-10,W,72,55,,16,11,W 2
28,Wed Feb 27 2013,REG,,George Washington,A-10,W,73,64,,17,11,W 3
29,Sat Mar 2 2013,REG,@,Dayton,A-10,L,74,78,,17,12,L 1
30,Wed Mar 6 2013,REG,@,Virginia Commonwealth,A-10,L,82,93,,17,13,L 2
31,Sat Mar 9 2013,REG,,Duquesne,A-10,W,79,55,,18,13,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 14 2013,CTOURN,N,Charlotte,A-10,L,63,68,,18,14,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Wed Mar 20 2013,CBI,@,Bryant,NEC,W,76,71,,19,14,W 1
34,Mon Mar 25 2013,CBI,@,Wright State,Horizon,L,51,57,,19,15,L 1
