G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,Charleston Southern,Big South,W,82,73,,1,0,W 1
2,Thu Nov 15 2012,REG,,Texas-El Paso,CUSA,W,72,51,,2,0,W 2
3,Mon Nov 19 2012,REG,,Long Beach State,Big West,W,94,72,,3,0,W 3
4,Wed Nov 28 2012,REG,,Northern Arizona,Big Sky,W,93,50,,4,0,W 4
5,Sat Dec 1 2012,REG,@,Texas Tech,Big 12,W,85,57,,5,0,W 5
6,Tue Dec 4 2012,REG,,Southern Mississippi,CUSA,W,63,55,,6,0,W 6
7,Sat Dec 8 2012,REG,@,Clemson,ACC,W,66,54,,7,0,W 7
8,Sat Dec 15 2012,REG,,Florida,SEC,W,65,64,,8,0,W 8
9,Tue Dec 18 2012,REG,,Oral Roberts,Southland,W,89,64,,9,0,W 9
10,Sat Dec 22 2012,REG,N,East Tennessee State,A-Sun,W,73,53,,10,0,W 10
11,Sun Dec 23 2012,REG,N,Miami (FL),ACC,W,69,50,,11,0,W 11
12,Tue Dec 25 2012,REG,N,San Diego State,MWC,W,68,67,,12,0,W 12
13,Thu Jan 3 2013,REG,,Colorado,Pac-12,W,92,83,OT,13,0,W 13
14,Sat Jan 5 2013,REG,,Utah,Pac-12,W,60,57,,14,0,W 14
15,Thu Jan 10 2013,REG,@,Oregon,Pac-12,L,66,70,,14,1,L 1
16,Sat Jan 12 2013,REG,@,Oregon State,Pac-12,W,80,70,,15,1,W 1
17,Sat Jan 19 2013,REG,@,Arizona State,Pac-12,W,71,54,,16,1,W 2
18,Thu Jan 24 2013,REG,,UCLA,Pac-12,L,73,84,,16,2,L 1
19,Sat Jan 26 2013,REG,,Southern California,Pac-12,W,74,50,,17,2,W 1
20,Thu Jan 31 2013,REG,@,Washington,Pac-12,W,57,53,,18,2,W 2
21,Sat Feb 2 2013,REG,@,Washington State,Pac-12,W,79,65,,19,2,W 3
22,Wed Feb 6 2013,REG,,Stanford,Pac-12,W,73,66,,20,2,W 4
23,Sun Feb 10 2013,REG,,California,Pac-12,L,69,77,,20,3,L 1
24,Thu Feb 14 2013,REG,@,Colorado,Pac-12,L,58,71,,20,4,L 2
25,Sun Feb 17 2013,REG,@,Utah,Pac-12,W,68,64,,21,4,W 1
26,Wed Feb 20 2013,REG,,Washington,Pac-12,W,70,52,,22,4,W 2
27,Sat Feb 23 2013,REG,,Washington State,Pac-12,W,73,56,,23,4,W 3
28,Wed Feb 27 2013,REG,@,Southern California,Pac-12,L,78,89,,23,5,L 1
29,Sat Mar 2 2013,REG,@,UCLA,Pac-12,L,69,74,,23,6,L 2
30,Sat Mar 9 2013,REG,,Arizona State,Pac-12,W,73,58,,24,6,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,Colorado,Pac-12,W,79,69,,25,6,W 2
32,Fri Mar 15 2013,CTOURN,N,UCLA,Pac-12,L,64,66,,25,7,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Thu Mar 21 2013,NCAA,N,Belmont,OVC,W,81,64,,26,7,W 1
34,Sat Mar 23 2013,NCAA,N,Harvard,Ivy,W,74,51,,27,7,W 2
35,Thu Mar 28 2013,NCAA,N,Ohio State,Big Ten,L,70,73,,27,8,L 1
