G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,High Point,Big South,L,73,81,,0,1,L 1
2,Mon Nov 12 2012,REG,,Winston-Salem,,W,81,65,,1,1,W 1
3,Fri Nov 16 2012,REG,@,East Carolina,CUSA,L,73,76,,1,2,L 1
4,Mon Nov 19 2012,REG,,Virginia Tech,ACC,L,87,96,,1,3,L 2
5,Sun Nov 25 2012,REG,,Rutgers,Big East,L,80,87,,1,4,L 3
6,Wed Nov 28 2012,REG,,North Carolina A&T,MEAC,L,79,90,,1,5,L 4
7,Sat Dec 1 2012,REG,,Citadel,Southern,W,84,54,,2,5,W 1
8,Sun Dec 16 2012,REG,@,James Madison,CAA,L,73,85,,2,6,L 1
9,Wed Dec 19 2012,REG,@,North Carolina-Wilmington,CAA,L,73,87,,2,7,L 2
10,Sat Dec 22 2012,REG,,Wake Forest,ACC,L,70,84,,2,8,L 3
11,Mon Dec 31 2012,REG,@,North Carolina State,ACC,L,68,89,,2,9,L 4
12,Sat Jan 5 2013,REG,@,Davidson,Southern,L,53,85,,2,10,L 5
13,Wed Jan 9 2013,REG,,Lees-McRae,,W,86,47,,3,10,W 1
14,Sat Jan 12 2013,REG,@,Western Carolina,Southern,L,59,62,,3,11,L 1
15,Mon Jan 14 2013,REG,@,Appalachian State,Southern,L,70,83,,3,12,L 2
16,Wed Jan 16 2013,REG,,Wofford,Southern,W,71,52,,4,12,W 1
17,Sun Jan 20 2013,REG,,Furman,Southern,L,61,69,,4,13,L 1
18,Thu Jan 24 2013,REG,,Samford,Southern,W,66,64,,5,13,W 1
19,Sun Jan 27 2013,REG,,Chattanooga,Southern,W,77,69,,6,13,W 2
20,Thu Jan 31 2013,REG,,Elon,Southern,L,66,72,,6,14,L 1
21,Sat Feb 2 2013,REG,@,College of Charleston,Southern,L,59,81,,6,15,L 2
22,Thu Feb 7 2013,REG,@,Furman,Southern,W,88,65,,7,15,W 1
23,Sat Feb 9 2013,REG,@,Wofford,Southern,L,50,59,,7,16,L 1
24,Thu Feb 14 2013,REG,,Western Carolina,Southern,L,68,70,,7,17,L 2
25,Sun Feb 17 2013,REG,,Appalachian State,Southern,L,68,76,,7,18,L 3
26,Thu Feb 21 2013,REG,@,Chattanooga,Southern,W,94,68,,8,18,W 1
27,Sat Feb 23 2013,REG,@,Samford,Southern,L,71,75,,8,19,L 1
28,Wed Feb 27 2013,REG,,Georgia Southern,Southern,L,60,66,,8,20,L 2
29,Sat Mar 2 2013,REG,@,Elon,Southern,L,66,80,,8,21,L 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Fri Mar 8 2013,CTOURN,N,Chattanooga,Southern,W,87,81,,9,21,W 1
31,Sat Mar 9 2013,CTOURN,N,Elon,Southern,L,61,68,,9,22,L 1
