G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Seton Hall,Big East,L,36,75,,0,1,L 1
2,Tue Nov 13 2012,REG,,Lincoln (MO),,W,99,64,,1,1,W 1
3,Sat Nov 17 2012,REG,N,Albany (NY),AEC,L,59,62,,1,2,L 1
4,Sun Nov 18 2012,REG,N,Norfolk State,MEAC,W,63,57,,2,2,W 1
5,Fri Nov 23 2012,REG,@,Ohio State,Big Ten,L,45,91,,2,3,L 1
6,Thu Nov 29 2012,REG,,IUPUI,Summit,W,79,65,,3,3,W 1
7,Sat Dec 1 2012,REG,,Western Illinois,Summit,L,63,68,,3,4,L 1
8,Wed Dec 5 2012,REG,@,North Dakota,Big Sky,W,73,70,,4,4,W 1
9,Sat Dec 8 2012,REG,@,Louisville,Big East,L,47,99,,4,5,L 1
10,Sun Dec 16 2012,REG,,Appalachian State,Southern,L,71,81,,4,6,L 2
11,Wed Dec 19 2012,REG,,Iowa State,Big 12,L,61,76,,4,7,L 3
12,Sat Dec 22 2012,REG,,Southeast Missouri State,OVC,L,65,66,,4,8,L 4
13,Sat Dec 29 2012,REG,@,Kansas State,Big 12,L,44,52,,4,9,L 5
14,Mon Dec 31 2012,REG,@,Nebraska-Omaha,Summit,L,65,77,,4,10,L 6
15,Thu Jan 3 2013,REG,,South Dakota State,Summit,L,61,77,,4,11,L 7
16,Sat Jan 5 2013,REG,,North Dakota State,Summit,L,44,63,,4,12,L 8
17,Wed Jan 9 2013,REG,,Utah Valley,GWC,L,66,78,,4,13,L 9
18,Sat Jan 12 2013,REG,@,South Dakota,Summit,W,90,86,,5,13,W 1
19,Thu Jan 17 2013,REG,@,Oakland,Summit,L,68,81,,5,14,L 1
20,Sat Jan 19 2013,REG,@,IPFW,Summit,W,63,59,,6,14,W 1
21,Tue Jan 22 2013,REG,,Houston Baptist,GWC,L,61,63,,6,15,L 1
22,Sat Jan 26 2013,REG,,Nebraska-Omaha,Summit,L,59,67,,6,16,L 2
23,Thu Jan 31 2013,REG,@,North Dakota State,Summit,L,34,71,,6,17,L 3
24,Sat Feb 2 2013,REG,@,South Dakota State,Summit,L,57,88,,6,18,L 4
25,Wed Feb 6 2013,REG,@,Houston Baptist,GWC,L,45,66,,6,19,L 5
26,Sat Feb 9 2013,REG,,South Dakota,Summit,W,80,65,,7,19,W 1
27,Thu Feb 14 2013,REG,,IPFW,Summit,L,60,65,,7,20,L 1
28,Sat Feb 16 2013,REG,,Oakland,Summit,L,74,86,,7,21,L 2
29,Sat Feb 23 2013,REG,@,Tennessee Tech,OVC,L,62,68,,7,22,L 3
30,Thu Feb 28 2013,REG,@,Western Illinois,Summit,L,50,53,,7,23,L 4
31,Sat Mar 2 2013,REG,@,IUPUI,Summit,W,48,44,,8,23,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Sun Mar 10 2013,CTOURN,N,North Dakota State,Summit,L,58,69,,8,24,L 1
