G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,Grambling,SWAC,W,78,51,,1,0,W 1
2,Fri Nov 16 2012,REG,,Wofford,Southern,W,66,61,,2,0,W 2
3,Tue Nov 20 2012,REG,,Indiana State,MVC,L,48,68,,2,1,L 1
4,Sun Nov 25 2012,REG,@,Indiana,Big Ten,L,53,101,,2,2,L 2
5,Wed Nov 28 2012,REG,,Cleveland State,Horizon,L,63,69,,2,3,L 3
6,Sat Dec 1 2012,REG,@,Butler,A-10,L,53,67,,2,4,L 4
7,Wed Dec 5 2012,REG,,Holy Cross (IN),,W,76,57,,3,4,W 1
8,Sat Dec 8 2012,REG,,South Dakota,Summit,W,62,51,,4,4,W 2
9,Sat Dec 15 2012,REG,@,South Dakota,Summit,W,80,73,,5,4,W 3
10,Tue Dec 18 2012,REG,@,Purdue,Big Ten,L,56,66,,5,5,L 1
11,Sun Dec 23 2012,REG,,IUPUI,Summit,L,68,77,,5,6,L 2
12,Wed Jan 2 2013,REG,,Norfolk State,MEAC,W,62,61,,6,6,W 1
13,Wed Jan 9 2013,REG,@,Eastern Michigan,MAC,W,60,58,,7,6,W 2
14,Sat Jan 12 2013,REG,,Kent State,MAC,L,47,61,,7,7,L 1
15,Wed Jan 16 2013,REG,@,Akron,MAC,L,64,71,,7,8,L 2
16,Sat Jan 19 2013,REG,@,Central Michigan,MAC,L,57,71,,7,9,L 3
17,Wed Jan 23 2013,REG,,Buffalo,MAC,L,63,66,,7,10,L 4
18,Sat Jan 26 2013,REG,@,Miami (OH),MAC,W,82,62,,8,10,W 1
19,Wed Jan 30 2013,REG,,Toledo,MAC,L,78,85,,8,11,L 1
20,Sat Feb 2 2013,REG,@,Bowling Green State,MAC,L,59,70,,8,12,L 2
21,Wed Feb 6 2013,REG,,Ohio,MAC,L,42,69,,8,13,L 3
22,Sat Feb 9 2013,REG,,Western Michigan,MAC,W,65,62,,9,13,W 1
23,Wed Feb 13 2013,REG,@,Northern Illinois,MAC,W,56,52,,10,13,W 2
24,Sat Feb 16 2013,REG,,Eastern Michigan,MAC,L,50,56,,10,14,L 1
25,Sat Feb 23 2013,REG,@,Southeast Missouri State,OVC,W,85,82,,11,14,W 1
26,Wed Feb 27 2013,REG,,Central Michigan,MAC,W,95,90,,12,14,W 2
27,Sat Mar 2 2013,REG,@,Toledo,MAC,W,86,72,,13,14,W 3
28,Tue Mar 5 2013,REG,@,Western Michigan,MAC,W,89,85,,14,14,W 4
29,Sat Mar 9 2013,REG,,Northern Illinois,MAC,W,53,51,,15,14,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 13 2013,CTOURN,N,Buffalo,MAC,L,61,76,,15,15,L 1
