G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,N,Army,Patriot,W,76,65,,1,0,W 1
2,Sun Nov 11 2012,REG,N,Citadel,Southern,W,77,70,,2,0,W 2
3,Thu Nov 15 2012,REG,,Western State,,W,102,68,,3,0,W 3
4,Sun Nov 18 2012,REG,,Regis (CO),,W,83,43,,4,0,W 4
5,Wed Nov 21 2012,REG,,Montana State,Big Sky,W,86,72,,5,0,W 5
6,Sun Nov 25 2012,REG,@,Colorado,Pac-12,L,74,89,,5,1,L 1
7,Wed Nov 28 2012,REG,,Jackson State,SWAC,W,76,47,,6,1,W 1
8,Sun Dec 2 2012,REG,,Wichita State,MVC,L,69,72,,6,2,L 1
9,Sat Dec 8 2012,REG,,Arkansas-Pine Bluff,SWAC,W,65,49,,7,2,W 1
10,Sat Dec 22 2012,REG,@,California-Riverside,Big West,W,61,53,,8,2,W 2
11,Sat Dec 29 2012,REG,N,Florida,SEC,L,61,78,,8,3,L 1
12,Wed Jan 2 2013,REG,@,Richmond,A-10,L,68,91,,8,4,L 2
13,Wed Jan 9 2013,REG,,Nevada,MWC,W,78,65,,9,4,W 1
14,Sat Jan 12 2013,REG,@,Nevada-Las Vegas,MWC,L,71,76,OT,9,5,L 1
15,Wed Jan 16 2013,REG,@,Colorado State,MWC,L,40,79,,9,6,L 2
16,Sat Jan 19 2013,REG,,Boise State,MWC,W,91,80,,10,6,W 1
17,Wed Jan 23 2013,REG,,New Orleans,Ind,W,90,48,,11,6,W 2
18,Sat Jan 26 2013,REG,@,Wyoming,MWC,W,57,48,,12,6,W 3
19,Wed Jan 30 2013,REG,,Fresno State,MWC,W,62,50,,13,6,W 4
20,Sat Feb 2 2013,REG,,San Diego State,MWC,W,70,67,,14,6,W 5
21,Wed Feb 6 2013,REG,@,New Mexico,MWC,L,58,81,,14,7,L 1
22,Sat Feb 9 2013,REG,@,Nevada,MWC,L,69,74,,14,8,L 2
23,Wed Feb 13 2013,REG,,Nevada-Las Vegas,MWC,W,71,56,,15,8,W 1
24,Sat Feb 16 2013,REG,,Colorado State,MWC,L,86,89,,15,9,L 1
25,Wed Feb 20 2013,REG,@,Boise State,MWC,L,65,77,,15,10,L 2
26,Tue Feb 26 2013,REG,,Wyoming,MWC,W,72,66,,16,10,W 1
27,Sat Mar 2 2013,REG,@,Fresno State,MWC,L,41,56,,16,11,L 1
28,Wed Mar 6 2013,REG,@,San Diego State,MWC,L,51,58,,16,12,L 2
29,Sat Mar 9 2013,REG,,New Mexico,MWC,W,89,88,,17,12,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 13 2013,CTOURN,@,Nevada-Las Vegas,MWC,L,56,72,,17,13,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 21 2013,CIT,@,Hawaii,Big West,W,69,65,,18,13,W 1
32,Sat Mar 23 2013,CIT,@,Weber State,Big Sky,L,57,78,,18,14,L 1
