G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Massachusetts Institute of Technology,,W,69,54,,1,0,W 1
2,Tue Nov 13 2012,REG,@,Massachusetts,A-10,L,64,67,,1,1,L 1
3,Fri Nov 16 2012,REG,,Manhattan,MAAC,W,79,45,,2,1,W 1
4,Tue Nov 20 2012,REG,@,Saint Joseph's,A-10,L,56,75,,2,2,L 1
5,Tue Nov 27 2012,REG,,Vermont,AEC,L,78,85,,2,3,L 2
6,Sat Dec 1 2012,REG,,Fordham,A-10,W,73,64,,3,3,W 1
7,Tue Dec 4 2012,REG,@,Boston College,ACC,W,79,63,,4,3,W 2
8,Fri Dec 7 2012,REG,@,Connecticut,Big East,L,49,57,,4,4,L 1
9,Tue Dec 11 2012,REG,,Boston University,AEC,W,65,64,,5,4,W 1
10,Sat Dec 22 2012,REG,,Holy Cross,Patriot,W,72,65,,6,4,W 2
11,Sat Dec 29 2012,REG,@,California,Pac-12,W,67,62,,7,4,W 3
12,Mon Dec 31 2012,REG,@,Saint Mary's (CA),WCC,L,69,70,,7,5,L 1
13,Sat Jan 5 2013,REG,,Rice,CUSA,W,92,62,,8,5,W 1
14,Sat Jan 12 2013,REG,@,Dartmouth,Ivy,W,75,65,,9,5,W 2
15,Sat Jan 19 2013,REG,@,Memphis,CUSA,L,50,60,,9,6,L 1
16,Sat Jan 26 2013,REG,,Dartmouth,Ivy,W,82,77,OT,10,6,W 1
17,Fri Feb 1 2013,REG,,Yale,Ivy,W,67,64,,11,6,W 2
18,Sat Feb 2 2013,REG,,Brown,Ivy,W,89,82,2OT,12,6,W 3
19,Fri Feb 8 2013,REG,@,Cornell,Ivy,W,67,65,,13,6,W 4
20,Sun Feb 10 2013,REG,@,Columbia,Ivy,L,63,78,,13,7,L 1
21,Fri Feb 15 2013,REG,,Pennsylvania,Ivy,W,73,54,,14,7,W 1
22,Sat Feb 16 2013,REG,,Princeton,Ivy,W,69,57,,15,7,W 2
23,Fri Feb 22 2013,REG,@,Brown,Ivy,W,65,47,,16,7,W 3
24,Sat Feb 23 2013,REG,@,Yale,Ivy,W,72,66,,17,7,W 4
25,Fri Mar 1 2013,REG,@,Princeton,Ivy,L,53,58,,17,8,L 1
26,Sat Mar 2 2013,REG,@,Pennsylvania,Ivy,L,72,75,,17,9,L 2
27,Fri Mar 8 2013,REG,,Columbia,Ivy,W,56,51,,18,9,W 1
28,Sat Mar 9 2013,REG,,Cornell,Ivy,W,65,56,,19,9,W 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
29,Thu Mar 21 2013,NCAA,N,New Mexico,MWC,W,68,62,,20,9,W 3
30,Sat Mar 23 2013,NCAA,N,Arizona,Pac-12,L,51,74,,20,10,L 1
