G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Mon Nov 12 2012,REG,,Boston University,AEC,W,83,75,,1,0,W 1
2,Sat Nov 17 2012,REG,,St. Bonaventure,A-10,W,72,69,,2,0,W 2
3,Tue Nov 20 2012,REG,,Buffalo,MAC,W,71,64,,3,0,W 3
4,Sat Nov 24 2012,REG,@,Stony Brook,AEC,L,75,82,,3,1,L 1
5,Thu Nov 29 2012,REG,@,Maryland-Baltimore County,AEC,W,83,65,,4,1,W 1
6,Fri Dec 7 2012,REG,@,Fairfield,MAAC,W,67,55,,5,1,W 2
7,Sun Dec 9 2012,REG,@,Marist,MAAC,W,94,82,,6,1,W 3
8,Sat Dec 15 2012,REG,@,Syracuse,Big East,L,61,85,,6,2,L 1
9,Mon Dec 17 2012,REG,,Longwood,Big South,W,82,54,,7,2,W 1
10,Wed Dec 19 2012,REG,@,Temple,A-10,W,72,62,,8,2,W 2
11,Sat Dec 22 2012,REG,@,Nevada-Las Vegas,MWC,L,74,89,,8,3,L 1
12,Thu Dec 27 2012,REG,,Alcorn State,SWAC,W,87,74,,9,3,W 1
13,Sun Dec 30 2012,REG,@,Detroit Mercy,Horizon,L,78,83,,9,4,L 1
14,Thu Jan 3 2013,REG,,Fairfield,MAAC,L,45,66,,9,5,L 2
15,Sat Jan 5 2013,REG,,Marist,MAAC,W,73,64,,10,5,W 1
16,Fri Jan 11 2013,REG,@,Siena,MAAC,L,54,57,,10,6,L 1
17,Sun Jan 13 2013,REG,@,Iona,MAAC,L,87,97,,10,7,L 2
18,Thu Jan 17 2013,REG,,Manhattan,MAAC,W,64,60,,11,7,W 1
19,Sat Jan 19 2013,REG,,Siena,MAAC,W,76,44,,12,7,W 2
20,Fri Jan 25 2013,REG,@,Rider,MAAC,W,67,50,,13,7,W 3
21,Sun Jan 27 2013,REG,,Niagara,MAAC,L,65,66,,13,8,L 1
22,Thu Jan 31 2013,REG,,Loyola (MD),MAAC,W,91,79,,14,8,W 1
23,Sat Feb 2 2013,REG,,Iona,MAAC,W,77,74,,15,8,W 2
24,Thu Feb 7 2013,REG,@,Manhattan,MAAC,L,54,67,,15,9,L 1
25,Sun Feb 10 2013,REG,@,Niagara,MAAC,W,77,70,,16,9,W 1
26,Thu Feb 14 2013,REG,@,Loyola (MD),MAAC,L,64,68,,16,10,L 1
27,Sat Feb 16 2013,REG,@,Saint Peter's,MAAC,W,68,59,,17,10,W 1
28,Sat Feb 23 2013,REG,@,Vermont,AEC,L,79,87,,17,11,L 1
29,Thu Feb 28 2013,REG,,Saint Peter's,MAAC,W,77,65,OT,18,11,W 1
30,Sat Mar 2 2013,REG,,Rider,MAAC,L,61,65,,18,12,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Sat Mar 9 2013,CTOURN,N,Iona,MAAC,L,85,89,,18,13,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 20 2013,CIT,,Elon,Southern,W,69,53,,19,13,W 1
33,Sat Mar 23 2013,CIT,@,Youngstown State,Horizon,W,84,82,OT,20,13,W 2
34,Tue Mar 26 2013,CIT,,Evansville,MVC,L,83,84,,20,14,L 1
