G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Kansas State,Big 12,L,52,85,,0,1,L 1
2,Wed Nov 14 2012,REG,,Crown College,,W,87,51,,1,1,W 1
3,Sat Nov 17 2012,REG,@,Northern Iowa,MVC,L,47,72,,1,2,L 1
4,Tue Nov 20 2012,REG,@,Hawaii,Big West,L,66,71,,1,3,L 2
5,Wed Nov 28 2012,REG,@,South Dakota State,Summit,L,70,71,,1,4,L 3
6,Wed Dec 5 2012,REG,,Missouri-Kansas City,Summit,L,70,73,,1,5,L 4
7,Sun Dec 9 2012,REG,@,North Dakota State,Summit,L,52,72,,1,6,L 5
8,Thu Dec 13 2012,REG,,Presentation College,,W,74,32,,2,6,W 1
9,Mon Dec 17 2012,REG,@,Southern Utah,Big Sky,L,67,79,,2,7,L 1
10,Fri Dec 21 2012,REG,,Northern Colorado,Big Sky,L,66,75,,2,8,L 2
11,Fri Dec 28 2012,REG,,Bowling Green State,MAC,W,56,53,,3,8,W 1
12,Thu Jan 3 2013,REG,@,Idaho State,Big Sky,W,66,53,,4,8,W 2
13,Sat Jan 5 2013,REG,@,Weber State,Big Sky,L,63,95,,4,9,L 1
14,Thu Jan 10 2013,REG,,Montana,Big Sky,L,62,77,,4,10,L 2
15,Sat Jan 12 2013,REG,,Montana State,Big Sky,W,86,73,,5,10,W 1
16,Thu Jan 17 2013,REG,,Eastern Washington,Big Sky,W,65,47,,6,10,W 2
17,Sat Jan 19 2013,REG,,Portland State,Big Sky,W,85,76,,7,10,W 3
18,Thu Jan 24 2013,REG,@,Sacramento State,Big Sky,L,58,67,,7,11,L 1
19,Sat Jan 26 2013,REG,@,Northern Arizona,Big Sky,W,81,79,,8,11,W 1
20,Thu Jan 31 2013,REG,,Weber State,Big Sky,L,51,66,,8,12,L 1
21,Sat Feb 2 2013,REG,,Idaho State,Big Sky,W,69,52,,9,12,W 1
22,Thu Feb 7 2013,REG,@,Montana State,Big Sky,W,82,73,,10,12,W 2
23,Sat Feb 9 2013,REG,@,Montana,Big Sky,L,58,78,,10,13,L 1
24,Thu Feb 14 2013,REG,,Sacramento State,Big Sky,W,49,48,,11,13,W 1
25,Sat Feb 16 2013,REG,,Northern Arizona,Big Sky,L,72,74,OT,11,14,L 1
26,Wed Feb 20 2013,REG,@,Northern Colorado,Big Sky,W,64,62,,12,14,W 1
27,Sat Feb 23 2013,REG,@,Nebraska-Omaha,Summit,L,75,83,,12,15,L 1
28,Thu Feb 28 2013,REG,@,Portland State,Big Sky,W,74,66,,13,15,W 1
29,Sat Mar 2 2013,REG,@,Eastern Washington,Big Sky,W,78,74,,14,15,W 2
30,Sat Mar 9 2013,REG,,Southern Utah,Big Sky,W,68,61,,15,15,W 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,Southern Utah,Big Sky,W,69,52,,16,15,W 4
32,Fri Mar 15 2013,CTOURN,N,Weber State,Big Sky,L,74,76,,16,16,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Wed Mar 20 2013,CIT,@,Northern Iowa,MVC,L,66,77,,16,17,L 2
