G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Maryland-Baltimore County,AEC,W,80,75,,1,0,W 1
2,Mon Nov 12 2012,REG,N,Delaware,CAA,L,69,84,,1,1,L 1
3,Tue Nov 13 2012,REG,N,Fairfield,MAAC,L,53,62,,1,2,L 2
4,Sat Nov 17 2012,REG,,Drexel,CAA,L,59,61,,1,3,L 3
5,Mon Nov 19 2012,REG,N,Fordham,A-10,L,68,70,,1,4,L 4
6,Tue Nov 20 2012,REG,@,Lehigh,Patriot,L,66,73,,1,5,L 5
7,Wed Nov 28 2012,REG,,Binghamton,AEC,W,65,54,,2,5,W 1
8,Sat Dec 1 2012,REG,@,Penn State,Big Ten,L,47,58,,2,6,L 1
9,Sat Dec 8 2012,REG,,Villanova,Big East,L,55,68,,2,7,L 2
10,Fri Dec 21 2012,REG,@,Delaware,CAA,L,60,83,,2,8,L 3
11,Sat Dec 29 2012,REG,@,Wagner,NEC,L,63,68,OT,2,9,L 4
12,Wed Jan 2 2013,REG,@,Butler,A-10,L,57,70,,2,10,L 5
13,Sat Jan 5 2013,REG,@,La Salle,A-10,L,57,74,,2,11,L 6
14,Tue Jan 8 2013,REG,,Lafayette,Patriot,L,83,85,,2,12,L 7
15,Sat Jan 12 2013,REG,@,Princeton,Ivy,L,53,65,,2,13,L 8
16,Thu Jan 17 2013,REG,@,NJIT,GWC,W,54,53,,3,13,W 1
17,Sat Jan 19 2013,REG,@,Saint Joseph's,A-10,L,59,79,,3,14,L 1
18,Wed Jan 23 2013,REG,@,Temple,A-10,L,69,76,,3,15,L 2
19,Fri Feb 1 2013,REG,,Columbia,Ivy,W,62,58,,4,15,W 1
20,Sat Feb 2 2013,REG,,Cornell,Ivy,L,69,71,,4,16,L 1
21,Fri Feb 8 2013,REG,,Yale,Ivy,L,59,68,,4,17,L 2
22,Sat Feb 9 2013,REG,,Brown,Ivy,W,71,48,,5,17,W 1
23,Fri Feb 15 2013,REG,@,Harvard,Ivy,L,54,73,,5,18,L 1
24,Sat Feb 16 2013,REG,@,Dartmouth,Ivy,W,67,57,,6,18,W 1
25,Fri Feb 22 2013,REG,@,Cornell,Ivy,W,79,71,,7,18,W 2
26,Sat Feb 23 2013,REG,@,Columbia,Ivy,L,41,58,,7,19,L 1
27,Fri Mar 1 2013,REG,,Dartmouth,Ivy,L,64,69,,7,20,L 2
28,Sat Mar 2 2013,REG,,Harvard,Ivy,W,75,72,,8,20,W 1
29,Fri Mar 8 2013,REG,@,Brown,Ivy,W,66,64,,9,20,W 2
30,Sat Mar 9 2013,REG,@,Yale,Ivy,L,65,79,,9,21,L 1
31,Tue Mar 12 2013,REG,,Princeton,Ivy,L,58,71,,9,22,L 2
