G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,Southern,SWAC,W,66,55,,1,0,W 1
2,Thu Nov 15 2012,REG,,Valparaiso,Horizon,W,50,48,,2,0,W 2
3,Sun Nov 18 2012,REG,,Nebraska-Omaha,Summit,W,75,62,,3,0,W 3
4,Wed Nov 21 2012,REG,,Tulane,CUSA,W,61,57,,4,0,W 4
5,Sat Nov 24 2012,REG,,Kent State,MAC,L,60,74,,4,1,L 1
6,Tue Nov 27 2012,REG,@,Wake Forest,ACC,W,79,63,,5,1,W 1
7,Mon Dec 3 2012,REG,,Southern California,Pac-12,W,63,51,,6,1,W 2
8,Thu Dec 6 2012,REG,,Creighton,MVC,L,42,64,,6,2,L 1
9,Sat Dec 15 2012,REG,@,Oregon,Pac-12,L,38,60,,6,3,L 2
10,Tue Dec 18 2012,REG,,Jacksonville State,OVC,W,59,55,,7,3,W 1
11,Sat Dec 22 2012,REG,N,Central Michigan,MAC,W,89,75,,8,3,W 2
12,Sun Dec 23 2012,REG,N,Texas-El Paso,CUSA,L,52,68,,8,4,L 1
13,Sat Dec 29 2012,REG,,Nicholls State,Southland,W,68,59,,9,4,W 1
14,Wed Jan 2 2013,REG,@,Ohio State,Big Ten,L,44,70,,9,5,L 1
15,Sun Jan 6 2013,REG,,Wisconsin,Big Ten,L,41,47,,9,6,L 2
16,Wed Jan 9 2013,REG,@,Michigan,Big Ten,L,47,62,,9,7,L 3
17,Sun Jan 13 2013,REG,@,Michigan State,Big Ten,L,56,66,,9,8,L 4
18,Wed Jan 16 2013,REG,,Purdue,Big Ten,L,56,65,,9,9,L 5
19,Sat Jan 19 2013,REG,@,Penn State,Big Ten,W,68,64,,10,9,W 1
20,Tue Jan 22 2013,REG,,Illinois,Big Ten,L,51,71,,10,10,L 1
21,Sat Jan 26 2013,REG,,Northwestern,Big Ten,W,64,49,,11,10,W 1
22,Tue Jan 29 2013,REG,@,Minnesota,Big Ten,L,65,84,,11,11,L 1
23,Sat Feb 2 2013,REG,,Ohio State,Big Ten,L,56,63,,11,12,L 2
24,Sat Feb 9 2013,REG,,Penn State,Big Ten,W,67,53,,12,12,W 1
25,Wed Feb 13 2013,REG,@,Indiana,Big Ten,L,47,76,,12,13,L 1
26,Sat Feb 16 2013,REG,,Michigan State,Big Ten,L,64,73,,12,14,L 2
27,Sat Feb 23 2013,REG,,Iowa,Big Ten,W,64,60,,13,14,W 1
28,Tue Feb 26 2013,REG,@,Wisconsin,Big Ten,L,46,77,,13,15,L 1
29,Sat Mar 2 2013,REG,@,Illinois,Big Ten,L,65,72,,13,16,L 2
30,Wed Mar 6 2013,REG,,Minnesota,Big Ten,W,53,51,,14,16,W 1
31,Sat Mar 9 2013,REG,@,Iowa,Big Ten,L,60,74,,14,17,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 14 2013,CTOURN,N,Purdue,Big Ten,W,57,55,,15,17,W 1
33,Fri Mar 15 2013,CTOURN,N,Ohio State,Big Ten,L,50,71,,15,18,L 1
