G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Radford,Big South,W,79,67,,1,0,W 1
2,Fri Nov 16 2012,REG,N,Connecticut,Big East,L,71,77,,1,1,L 1
3,Sat Nov 17 2012,REG,N,Iona,MAAC,L,68,94,,1,2,L 2
4,Mon Nov 19 2012,REG,N,Mercer,A-Sun,W,74,71,,2,2,W 1
5,Fri Nov 23 2012,REG,,William & Mary,CAA,W,63,57,,3,2,W 2
6,Tue Nov 27 2012,REG,,Nebraska,Big Ten,L,63,79,,3,3,L 1
7,Sat Dec 1 2012,REG,@,Richmond,A-10,L,60,62,,3,4,L 2
8,Wed Dec 5 2012,REG,,High Point,Big South,W,71,60,,4,4,W 1
9,Sat Dec 8 2012,REG,,Seton Hall,Big East,L,67,71,,4,5,L 1
10,Tue Dec 18 2012,REG,,Furman,Southern,W,79,55,,5,5,W 1
11,Sat Dec 22 2012,REG,@,North Carolina-Greensboro,Southern,W,84,70,,6,5,W 2
12,Wed Jan 2 2013,REG,,Xavier,A-10,W,66,59,,7,5,W 3
13,Sat Jan 5 2013,REG,@,Duke,ACC,L,62,80,,7,6,L 1
14,Wed Jan 9 2013,REG,,Virginia,ACC,W,55,52,,8,6,W 1
15,Sat Jan 12 2013,REG,,Boston College,ACC,W,75,72,,9,6,W 2
16,Tue Jan 15 2013,REG,@,Clemson,ACC,L,44,60,,9,7,L 1
17,Sat Jan 19 2013,REG,@,Virginia Tech,ACC,L,65,66,,9,8,L 2
18,Tue Jan 22 2013,REG,,North Carolina State,ACC,W,86,84,,10,8,W 1
19,Sat Jan 26 2013,REG,@,Georgia Tech,ACC,L,62,82,,10,9,L 1
20,Wed Jan 30 2013,REG,,Duke,ACC,L,70,75,,10,10,L 2
21,Sat Feb 2 2013,REG,@,Maryland,ACC,L,60,86,,10,11,L 3
22,Tue Feb 5 2013,REG,@,North Carolina,ACC,L,62,87,,10,12,L 4
23,Sat Feb 9 2013,REG,,Florida State,ACC,W,71,46,,11,12,W 1
24,Wed Feb 13 2013,REG,@,Boston College,ACC,L,63,66,,11,13,L 1
25,Sat Feb 16 2013,REG,,Georgia Tech,ACC,L,56,57,,11,14,L 2
26,Sat Feb 23 2013,REG,,Miami (FL),ACC,W,80,65,,12,14,W 1
27,Tue Feb 26 2013,REG,@,Florida State,ACC,L,62,76,,12,15,L 1
28,Sat Mar 2 2013,REG,,Maryland,ACC,L,57,67,,12,16,L 2
29,Wed Mar 6 2013,REG,@,North Carolina State,ACC,L,66,81,,12,17,L 3
30,Sun Mar 10 2013,REG,,Virginia Tech,ACC,W,90,79,,13,17,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,Maryland,ACC,L,62,75,,13,18,L 1
