G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Monmouth,NEC,L,62,91,,0,1,L 1
2,Sun Nov 11 2012,REG,@,Purdue,Big Ten,L,54,83,,0,2,L 2
3,Fri Nov 16 2012,REG,,South Dakota State,Summit,W,66,63,,1,2,W 1
4,Sat Nov 17 2012,REG,,District of Columbia,,W,74,59,,2,2,W 2
5,Sun Nov 18 2012,REG,,Marshall,CUSA,W,103,100,2OT,3,2,W 3
6,Wed Nov 21 2012,REG,@,Manhattan,MAAC,L,56,67,,3,3,L 1
7,Sat Nov 24 2012,REG,@,George Washington,A-10,L,56,80,,3,4,L 2
8,Sat Dec 1 2012,REG,,Southern Methodist,CUSA,L,47,73,,3,5,L 3
9,Tue Dec 4 2012,REG,,Wagner,NEC,L,44,52,,3,6,L 4
10,Sat Dec 8 2012,REG,@,Long Island University,NEC,L,84,88,,3,7,L 5
11,Sat Dec 15 2012,REG,,Wright State,Horizon,L,57,63,,3,8,L 6
12,Sat Dec 22 2012,REG,N,Tulane,CUSA,L,62,83,,3,9,L 7
13,Tue Jan 1 2013,REG,@,Florida Atlantic,Sun Belt,L,57,61,,3,10,L 8
14,Mon Jan 7 2013,REG,,Georgia State,CAA,W,52,50,,4,10,W 1
15,Wed Jan 9 2013,REG,@,Delaware,CAA,L,54,69,,4,11,L 1
16,Sat Jan 12 2013,REG,,William & Mary,CAA,W,70,59,,5,11,W 1
17,Wed Jan 16 2013,REG,@,Northeastern,CAA,L,60,65,,5,12,L 1
18,Sat Jan 19 2013,REG,@,George Mason,CAA,L,46,57,,5,13,L 2
19,Wed Jan 23 2013,REG,,Drexel,CAA,L,52,55,,5,14,L 3
20,Sat Jan 26 2013,REG,,North Carolina-Wilmington,CAA,L,51,57,,5,15,L 4
21,Thu Jan 31 2013,REG,@,James Madison,CAA,L,41,62,,5,16,L 5
22,Sat Feb 2 2013,REG,@,William & Mary,CAA,L,59,72,,5,17,L 6
23,Wed Feb 6 2013,REG,,Northeastern,CAA,L,57,62,,5,18,L 7
24,Sat Feb 9 2013,REG,@,North Carolina-Wilmington,CAA,W,65,56,,6,18,W 1
25,Wed Feb 13 2013,REG,@,Georgia State,CAA,L,43,61,,6,19,L 1
26,Sat Feb 16 2013,REG,,Towson,CAA,L,50,57,,6,20,L 2
27,Mon Feb 18 2013,REG,@,Drexel,CAA,L,54,63,,6,21,L 3
28,Wed Feb 20 2013,REG,,George Mason,CAA,L,50,79,,6,22,L 4
29,Sun Feb 24 2013,REG,,Old Dominion,CAA,W,70,59,,7,22,W 1
30,Wed Feb 27 2013,REG,,Delaware,CAA,L,56,57,,7,23,L 1
31,Sat Mar 2 2013,REG,@,Towson,CAA,L,64,67,,7,24,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Sat Mar 9 2013,CTOURN,N,Delaware,CAA,L,57,62,,7,25,L 3
