G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,Arizona State,Pac-12,L,64,79,,0,1,L 1
2,Tue Nov 13 2012,REG,,Hendrix,,W,108,65,,1,1,W 1
3,Wed Nov 21 2012,REG,,Arkansas State,Sun Belt,L,72,73,,1,2,L 1
4,Sat Nov 24 2012,REG,,Sacramento State,Big Sky,L,68,71,,1,3,L 2
5,Wed Nov 28 2012,REG,@,Eastern Illinois,OVC,W,74,72,,2,3,W 1
6,Wed Dec 5 2012,REG,,Tennessee-Martin,OVC,W,87,86,,3,3,W 2
7,Sat Dec 8 2012,REG,@,Southeast Missouri State,OVC,W,88,85,,4,3,W 3
8,Sun Dec 16 2012,REG,@,Oklahoma State,Big 12,L,63,91,,4,4,L 1
9,Sat Dec 22 2012,REG,N,Mississippi State,SEC,L,72,79,,4,5,L 2
10,Mon Dec 31 2012,REG,,Central Baptist,,W,107,82,,5,5,W 1
11,Thu Jan 3 2013,REG,@,Nicholls State,Southland,L,79,83,,5,6,L 1
12,Sat Jan 5 2013,REG,@,Southeastern Louisiana,Southland,L,68,72,,5,7,L 2
13,Thu Jan 10 2013,REG,,Stephen F. Austin,Southland,L,69,77,,5,8,L 3
14,Sat Jan 12 2013,REG,,Northwestern State,Southland,L,88,100,,5,9,L 4
15,Thu Jan 17 2013,REG,@,Sam Houston State,Southland,L,52,63,,5,10,L 5
16,Sat Jan 19 2013,REG,@,Texas A&M-Corpus Christi,Southland,W,76,67,,6,10,W 1
17,Thu Jan 24 2013,REG,,McNeese State,Southland,W,103,98,3OT,7,10,W 2
18,Sat Jan 26 2013,REG,,Lamar,Southland,W,88,59,,8,10,W 3
19,Thu Jan 31 2013,REG,,Southeastern Louisiana,Southland,L,69,70,,8,11,L 1
20,Sat Feb 2 2013,REG,,Nicholls State,Southland,W,79,76,,9,11,W 1
21,Thu Feb 7 2013,REG,@,Stephen F. Austin,Southland,L,36,72,,9,12,L 1
22,Sat Feb 9 2013,REG,@,Northwestern State,Southland,L,73,93,,9,13,L 2
23,Thu Feb 14 2013,REG,,Texas A&M-Corpus Christi,Southland,L,68,75,,9,14,L 3
24,Sat Feb 16 2013,REG,,Sam Houston State,Southland,L,75,80,,9,15,L 4
25,Tue Feb 19 2013,REG,@,Oral Roberts,Southland,L,65,94,,9,16,L 5
26,Sat Feb 23 2013,REG,,Southern Illinois-Edwardsville,OVC,W,80,78,,10,16,W 1
27,Thu Feb 28 2013,REG,@,Lamar,Southland,W,106,99,2OT,11,16,W 2
28,Sat Mar 2 2013,REG,@,McNeese State,Southland,W,68,67,,12,16,W 3
29,Sat Mar 9 2013,REG,,Oral Roberts,Southland,W,86,84,OT,13,16,W 4
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 13 2013,CTOURN,N,Sam Houston State,Southland,L,63,69,,13,17,L 1
