G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,@,Seattle,WAC,L,72,87,,0,1,L 1
2,Sun Nov 18 2012,REG,,Portland,WCC,W,83,64,,1,1,W 1
3,Wed Nov 21 2012,REG,@,Air Force,MWC,L,72,86,,1,2,L 1
4,Sun Nov 25 2012,REG,@,Oregon State,Pac-12,L,65,78,,1,3,L 2
5,Thu Nov 29 2012,REG,,Pepperdine,WCC,L,66,76,,1,4,L 3
6,Sat Dec 1 2012,REG,,San Jose State,WAC,L,74,82,,1,5,L 4
7,Thu Dec 6 2012,REG,,Montana Tech,,W,78,54,,2,5,W 1
8,Mon Dec 17 2012,REG,@,Northern Arizona,Big Sky,L,80,87,,2,6,L 1
9,Wed Dec 19 2012,REG,@,Sacramento State,Big Sky,L,57,62,,2,7,L 2
10,Sat Dec 29 2012,REG,,Northwest Indian College,,W,101,70,,3,7,W 1
11,Thu Jan 3 2013,REG,,Portland State,Big Sky,W,62,59,,4,7,W 2
12,Sat Jan 5 2013,REG,,Eastern Washington,Big Sky,W,70,68,OT,5,7,W 3
13,Thu Jan 10 2013,REG,@,Northern Colorado,Big Sky,W,69,66,,6,7,W 4
14,Sat Jan 12 2013,REG,@,North Dakota,Big Sky,L,73,86,,6,8,L 1
15,Sat Jan 19 2013,REG,@,Montana,Big Sky,L,71,76,OT,6,9,L 2
16,Mon Jan 21 2013,REG,,Southern Utah,Big Sky,W,76,68,,7,9,W 1
17,Thu Jan 24 2013,REG,,Weber State,Big Sky,W,79,74,,8,9,W 2
18,Sat Jan 26 2013,REG,,Idaho State,Big Sky,W,61,59,OT,9,9,W 3
19,Thu Jan 31 2013,REG,@,Eastern Washington,Big Sky,L,68,72,,9,10,L 1
20,Sat Feb 2 2013,REG,@,Portland State,Big Sky,W,70,64,,10,10,W 1
21,Thu Feb 7 2013,REG,,North Dakota,Big Sky,L,73,82,,10,11,L 1
22,Sat Feb 9 2013,REG,,Northern Colorado,Big Sky,L,72,85,,10,12,L 2
23,Thu Feb 14 2013,REG,@,Idaho State,Big Sky,L,51,87,,10,13,L 3
24,Sat Feb 16 2013,REG,@,Weber State,Big Sky,L,61,69,,10,14,L 4
25,Sun Feb 24 2013,REG,,South Dakota,Summit,L,74,85,,10,15,L 5
26,Thu Feb 28 2013,REG,@,Southern Utah,Big Sky,W,62,61,,11,15,W 1
27,Sat Mar 2 2013,REG,,Montana,Big Sky,L,68,71,,11,16,L 1
28,Thu Mar 7 2013,REG,,Northern Arizona,Big Sky,W,83,79,OT,12,16,W 1
29,Sat Mar 9 2013,REG,,Sacramento State,Big Sky,W,71,55,,13,16,W 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Thu Mar 14 2013,CTOURN,N,Northern Colorado,Big Sky,L,56,69,,13,17,L 1
