G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,California-Irvine,Big West,L,64,78,,0,1,L 1
2,Fri Nov 16 2012,REG,,Cal State Fullerton,Big West,W,80,77,,1,1,W 1
3,Sat Nov 17 2012,REG,,Green Bay,Horizon,W,71,69,,2,1,W 2
4,Sun Nov 18 2012,REG,,Southern Utah,Big Sky,W,79,61,,3,1,W 3
5,Sat Nov 24 2012,REG,@,Marshall,CUSA,L,82,89,,3,2,L 1
6,Wed Nov 28 2012,REG,,California-Davis,Big West,W,84,83,,4,2,W 1
7,Fri Nov 30 2012,REG,,Drake,MVC,L,66,76,,4,3,L 1
8,Tue Dec 4 2012,REG,@,Pacific,Big West,L,72,78,OT,4,4,L 2
9,Sat Dec 8 2012,REG,@,Washington,Pac-12,W,76,73,,5,4,W 1
10,Tue Dec 11 2012,REG,,Cal Poly,Big West,W,69,56,,6,4,W 2
11,Sat Dec 15 2012,REG,,San Francisco,WCC,W,59,51,,7,4,W 3
12,Fri Dec 21 2012,REG,,Cal State San Marcos,,W,84,74,,8,4,W 4
13,Fri Dec 28 2012,REG,,Yale,Ivy,W,85,75,,9,4,W 5
14,Mon Dec 31 2012,REG,@,Oregon,Pac-12,L,43,56,,9,5,L 1
15,Wed Jan 9 2013,REG,@,Air Force,MWC,L,65,78,,9,6,L 2
16,Sat Jan 12 2013,REG,,Wyoming,MWC,L,48,59,,9,7,L 3
17,Sat Jan 19 2013,REG,@,Fresno State,MWC,W,68,61,,10,7,W 1
18,Wed Jan 23 2013,REG,,San Diego State,MWC,L,57,78,,10,8,L 1
19,Sat Jan 26 2013,REG,,Boise State,MWC,W,75,59,,11,8,W 1
20,Tue Jan 29 2013,REG,@,Nevada-Las Vegas,MWC,L,54,66,,11,9,L 1
21,Sat Feb 2 2013,REG,@,New Mexico,MWC,L,62,75,,11,10,L 2
22,Wed Feb 6 2013,REG,,Colorado State,MWC,L,69,73,,11,11,L 3
23,Sat Feb 9 2013,REG,,Air Force,MWC,W,74,69,,12,11,W 1
24,Wed Feb 13 2013,REG,@,Wyoming,MWC,L,48,68,,12,12,L 1
25,Tue Feb 19 2013,REG,,Fresno State,MWC,L,64,69,OT,12,13,L 2
26,Sat Feb 23 2013,REG,@,San Diego State,MWC,L,75,88,,12,14,L 3
27,Wed Feb 27 2013,REG,@,Boise State,MWC,L,47,73,,12,15,L 4
28,Sat Mar 2 2013,REG,,Nevada-Las Vegas,MWC,L,63,80,,12,16,L 5
29,Wed Mar 6 2013,REG,,New Mexico,MWC,L,62,75,,12,17,L 6
30,Sat Mar 9 2013,REG,@,Colorado State,MWC,L,66,77,,12,18,L 7
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Tue Mar 12 2013,CTOURN,N,Wyoming,MWC,L,81,85,,12,19,L 8
