G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Iowa,Big Ten,L,55,86,,0,1,L 1
2,Mon Nov 12 2012,REG,@,Bradley,MVC,L,61,78,,0,2,L 2
3,Wed Nov 14 2012,REG,N,Rochester (MI),,W,74,65,,1,2,W 1
4,Fri Nov 16 2012,REG,N,IPFW,Summit,L,94,97,3OT,1,3,L 1
5,Sat Nov 17 2012,REG,N,Eastern Illinois,OVC,L,50,63,,1,4,L 2
6,Sun Nov 18 2012,REG,@,Eastern Michigan,MAC,L,47,57,,1,5,L 3
7,Sat Nov 24 2012,REG,,Southern Illinois-Edwardsville,OVC,W,77,66,,2,5,W 1
8,Mon Dec 3 2012,REG,,Texas-Arlington,WAC,L,51,60,,2,6,L 1
9,Sat Dec 8 2012,REG,@,Texas State,WAC,L,58,73,,2,7,L 2
10,Thu Dec 13 2012,REG,,Eureka,,W,92,64,,3,7,W 1
11,Sat Dec 15 2012,REG,,Lamar,Southland,W,75,70,,4,7,W 2
12,Wed Dec 19 2012,REG,@,Tulane,CUSA,L,49,76,,4,8,L 1
13,Thu Dec 20 2012,REG,N,Alabama State,SWAC,W,76,70,OT,5,8,W 1
14,Sat Dec 22 2012,REG,,Nebraska-Omaha,Summit,W,80,72,,6,8,W 2
15,Sat Dec 29 2012,REG,@,Portland,WCC,W,56,52,,7,8,W 3
16,Mon Dec 31 2012,REG,@,Oregon State,Pac-12,L,59,84,,7,9,L 1
17,Thu Jan 3 2013,REG,@,Houston,CUSA,L,71,96,,7,10,L 2
18,Tue Jan 8 2013,REG,@,Houston Baptist,GWC,W,70,60,,8,10,W 1
19,Sat Jan 12 2013,REG,,Fisher College,,W,95,49,,9,10,W 2
20,Sat Jan 19 2013,REG,,Utah Valley,GWC,W,62,60,,10,10,W 3
21,Sat Jan 26 2013,REG,@,NJIT,GWC,L,51,64,,10,11,L 1
22,Tue Jan 29 2013,REG,,Panhandle State,,W,76,68,,11,11,W 1
23,Sat Feb 2 2013,REG,,Chicago State,GWC,W,68,65,,12,11,W 2
24,Wed Feb 6 2013,REG,@,New Orleans,Ind,L,73,75,OT,12,12,L 1
25,Sat Feb 9 2013,REG,@,Utah Valley,GWC,L,49,66,,12,13,L 2
26,Thu Feb 14 2013,REG,,Cal State Bakersfield,Ind,W,79,73,OT,13,13,W 1
27,Sat Feb 16 2013,REG,,Houston Baptist,GWC,L,48,53,,13,14,L 1
28,Wed Feb 20 2013,REG,@,Texas-Arlington,WAC,L,48,63,,13,15,L 2
29,Sat Feb 23 2013,REG,@,Chicago State,GWC,W,55,51,,14,15,W 1
30,Sun Mar 3 2013,REG,,New Orleans,Ind,W,71,57,,15,15,W 2
31,Sat Mar 9 2013,REG,,NJIT,GWC,W,76,59,,16,15,W 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Fri Mar 15 2013,CTOURN,N,Chicago State,GWC,L,55,63,,16,16,L 1
