G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Prairie View,SWAC,W,89,79,,1,0,W 1
2,Wed Nov 14 2012,REG,,Nebraska-Omaha,Summit,W,91,63,,2,0,W 2
3,Tue Nov 20 2012,REG,,Grambling,SWAC,W,91,56,,3,0,W 3
4,Mon Nov 26 2012,REG,,Jackson State,SWAC,W,84,75,,4,0,W 4
5,Sat Dec 1 2012,REG,,Arizona,Pac-12,L,57,85,,4,1,L 1
6,Tue Dec 4 2012,REG,,Northern Kentucky,A-Sun,W,75,69,,5,1,W 1
7,Sun Dec 16 2012,REG,,McNeese State,Southland,L,75,80,,5,2,L 1
8,Wed Dec 19 2012,REG,,Alabama,SEC,L,62,66,,5,3,L 2
9,Sat Dec 22 2012,REG,,Arizona State,Pac-12,L,62,77,,5,4,L 3
10,Fri Dec 28 2012,REG,,North Carolina A&T,MEAC,W,85,74,,6,4,W 1
11,Mon Dec 31 2012,REG,,Florida A&M,MEAC,W,70,56,,7,4,W 2
12,Sat Jan 5 2013,REG,@,Texas Christian,Big 12,W,62,53,,8,4,W 3
13,Tue Jan 8 2013,REG,,Baylor,Big 12,L,48,82,,8,5,L 1
14,Sat Jan 12 2013,REG,,Kansas,Big 12,L,46,60,,8,6,L 2
15,Wed Jan 16 2013,REG,@,Oklahoma,Big 12,L,63,81,,8,7,L 3
16,Sat Jan 19 2013,REG,@,Oklahoma State,Big 12,L,45,79,,8,8,L 4
17,Wed Jan 23 2013,REG,,Iowa State,Big 12,W,56,51,,9,8,W 1
18,Sat Jan 26 2013,REG,@,Texas,Big 12,L,57,73,,9,9,L 1
19,Sat Feb 2 2013,REG,,West Virginia,Big 12,L,61,77,,9,10,L 2
20,Tue Feb 5 2013,REG,,Kansas State,Big 12,L,59,68,,9,11,L 3
21,Sat Feb 9 2013,REG,@,Baylor,Big 12,L,48,75,,9,12,L 4
22,Wed Feb 13 2013,REG,,Oklahoma State,Big 12,L,67,91,,9,13,L 5
23,Sat Feb 16 2013,REG,@,West Virginia,Big 12,L,64,66,,9,14,L 6
24,Wed Feb 20 2013,REG,,Oklahoma,Big 12,L,71,86,,9,15,L 7
25,Sat Feb 23 2013,REG,@,Iowa State,Big 12,L,66,86,,9,16,L 8
26,Mon Feb 25 2013,REG,@,Kansas State,Big 12,L,55,75,,9,17,L 9
27,Sat Mar 2 2013,REG,,Texas Christian,Big 12,W,72,63,,10,17,W 1
28,Mon Mar 4 2013,REG,@,Kansas,Big 12,L,42,79,,10,18,L 1
29,Sat Mar 9 2013,REG,,Texas,Big 12,L,69,71,OT,10,19,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 13 2013,CTOURN,N,West Virginia,Big 12,W,71,69,,11,19,W 1
31,Thu Mar 14 2013,CTOURN,N,Kansas,Big 12,L,63,91,,11,20,L 1
