G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Colgate,Patriot,W,75,55,,1,0,W 1
2,Mon Nov 12 2012,REG,,St. Francis (NY),NEC,W,89,64,,2,0,W 2
3,Sat Nov 17 2012,REG,@,Hawaii,Big West,W,78,77,OT,3,0,W 3
4,Mon Nov 19 2012,REG,N,Southern California,Pac-12,W,94,64,,4,0,W 4
5,Tue Nov 20 2012,REG,@,Chaminade,,W,84,61,,5,0,W 5
6,Wed Nov 21 2012,REG,N,Butler,A-10,W,78,61,,6,0,W 6
7,Sun Nov 25 2012,REG,,Gardner-Webb,Big South,W,63,62,,7,0,W 7
8,Wed Nov 28 2012,REG,,Georgia Tech,ACC,W,75,62,,8,0,W 8
9,Tue Dec 4 2012,REG,,Western Carolina,Southern,W,72,64,,9,0,W 9
10,Sat Dec 8 2012,REG,@,Gonzaga,WCC,W,85,74,,10,0,W 10
11,Tue Dec 11 2012,REG,,Norfolk State,MEAC,W,64,54,,11,0,W 11
12,Sun Dec 16 2012,REG,,Eastern Kentucky,OVC,W,66,53,,12,0,W 12
13,Sat Dec 22 2012,REG,N,Missouri,SEC,L,73,82,,12,1,L 1
14,Sat Dec 29 2012,REG,N,Auburn,SEC,W,81,79,,13,1,W 1
15,Wed Jan 2 2013,REG,@,Purdue,Big Ten,L,61,68,,13,2,L 1
16,Sat Jan 5 2013,REG,,Ohio State,Big Ten,W,74,55,,14,2,W 1
17,Wed Jan 9 2013,REG,,Minnesota,Big Ten,L,67,84,,14,3,L 1
18,Sat Jan 12 2013,REG,@,Wisconsin,Big Ten,L,51,74,,14,4,L 2
19,Thu Jan 17 2013,REG,,Northwestern,Big Ten,L,54,68,,14,5,L 3
20,Tue Jan 22 2013,REG,@,Nebraska,Big Ten,W,71,51,,15,5,W 1
21,Sun Jan 27 2013,REG,,Michigan,Big Ten,L,60,74,,15,6,L 1
22,Thu Jan 31 2013,REG,@,Michigan State,Big Ten,L,75,80,,15,7,L 2
23,Sun Feb 3 2013,REG,,Wisconsin,Big Ten,L,68,74,,15,8,L 3
24,Thu Feb 7 2013,REG,,Indiana,Big Ten,W,74,72,,16,8,W 1
25,Sun Feb 10 2013,REG,@,Minnesota,Big Ten,W,57,53,,17,8,W 2
26,Wed Feb 13 2013,REG,,Purdue,Big Ten,W,79,59,,18,8,W 3
27,Sun Feb 17 2013,REG,@,Northwestern,Big Ten,W,62,41,,19,8,W 4
28,Thu Feb 21 2013,REG,,Penn State,Big Ten,W,64,59,,20,8,W 5
29,Sun Feb 24 2013,REG,@,Michigan,Big Ten,L,58,71,,20,9,L 1
30,Sat Mar 2 2013,REG,,Nebraska,Big Ten,W,72,65,,21,9,W 1
31,Tue Mar 5 2013,REG,@,Iowa,Big Ten,L,55,63,,21,10,L 1
32,Sun Mar 10 2013,REG,@,Ohio State,Big Ten,L,55,68,,21,11,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Thu Mar 14 2013,CTOURN,N,Minnesota,Big Ten,W,51,49,,22,11,W 1
34,Fri Mar 15 2013,CTOURN,N,Indiana,Big Ten,L,64,80,,22,12,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
35,Fri Mar 22 2013,NCAA,N,Colorado,Pac-12,W,57,49,,23,12,W 1
36,Sun Mar 24 2013,NCAA,N,Miami (FL),ACC,L,59,63,,23,13,L 1
