G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Tennessee,SEC,L,67,76,,0,1,L 1
2,Mon Nov 12 2012,REG,@,South Carolina State,MEAC,W,67,65,OT,1,1,W 1
3,Fri Nov 16 2012,REG,@,Eastern Kentucky,OVC,L,71,85,,1,2,L 1
4,Sat Nov 17 2012,REG,N,Radford,Big South,L,58,67,,1,3,L 2
5,Sun Nov 18 2012,REG,N,Towson,CAA,L,63,69,,1,4,L 3
6,Wed Nov 21 2012,REG,,Georgia Southern,Southern,L,46,62,,1,5,L 4
7,Sat Nov 24 2012,REG,,Chattanooga,Southern,L,51,65,,1,6,L 5
8,Sat Dec 1 2012,REG,@,Tennessee-Martin,OVC,L,63,65,,1,7,L 6
9,Sun Dec 16 2012,REG,,Charlotte,A-10,L,52,66,,1,8,L 7
10,Wed Dec 19 2012,REG,@,Notre Dame,Big East,L,57,85,,1,9,L 8
11,Fri Dec 21 2012,REG,@,IPFW,Summit,L,47,70,,1,10,L 9
12,Sun Dec 23 2012,REG,@,Pittsburgh,Big East,L,43,59,,1,11,L 10
13,Mon Dec 31 2012,REG,,Florida Gulf Coast,A-Sun,L,59,68,,1,12,L 11
14,Wed Jan 2 2013,REG,,Stetson,A-Sun,L,60,70,,1,13,L 12
15,Sat Jan 5 2013,REG,,Mercer,A-Sun,W,83,75,,2,13,W 1
16,Thu Jan 10 2013,REG,@,Jacksonville,A-Sun,L,92,99,3OT,2,14,L 1
17,Sat Jan 12 2013,REG,@,North Florida,A-Sun,L,72,81,,2,15,L 2
18,Thu Jan 17 2013,REG,,South Carolina Upstate,A-Sun,L,54,66,,2,16,L 3
19,Sat Jan 19 2013,REG,,East Tennessee State,A-Sun,L,60,70,,2,17,L 4
20,Thu Jan 24 2013,REG,@,Lipscomb,A-Sun,L,72,79,OT,2,18,L 5
21,Sat Jan 26 2013,REG,@,Northern Kentucky,A-Sun,L,53,64,,2,19,L 6
22,Fri Feb 1 2013,REG,@,Mercer,A-Sun,L,42,66,,2,20,L 7
23,Thu Feb 7 2013,REG,,North Florida,A-Sun,L,52,60,,2,21,L 8
24,Sat Feb 9 2013,REG,,Jacksonville,A-Sun,W,75,68,,3,21,W 1
25,Thu Feb 14 2013,REG,@,East Tennessee State,A-Sun,L,70,79,,3,22,L 1
26,Sat Feb 16 2013,REG,@,South Carolina Upstate,A-Sun,L,67,79,,3,23,L 2
27,Thu Feb 21 2013,REG,,Northern Kentucky,A-Sun,L,54,64,,3,24,L 3
28,Sat Feb 23 2013,REG,,Lipscomb,A-Sun,L,55,70,,3,25,L 4
29,Thu Feb 28 2013,REG,@,Stetson,A-Sun,L,77,91,,3,26,L 5
30,Sat Mar 2 2013,REG,@,Florida Gulf Coast,A-Sun,L,49,67,,3,27,L 6
