G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Emory,,W,93,67,,1,0,W 1
2,Tue Nov 13 2012,REG,@,New Mexico,MWC,L,81,86,,1,1,L 1
3,Sat Nov 17 2012,REG,@,Milwaukee,Horizon,L,68,73,,1,2,L 2
4,Thu Nov 22 2012,REG,N,Vanderbilt,SEC,W,75,62,,2,2,W 1
5,Fri Nov 23 2012,REG,N,West Virginia,Big 12,W,63,60,,3,2,W 2
6,Sun Nov 25 2012,REG,N,Gonzaga,WCC,L,67,81,,3,3,L 1
7,Sat Dec 1 2012,REG,@,Chattanooga,Southern,W,81,55,,4,3,W 1
8,Wed Dec 5 2012,REG,,Charlotte,A-10,L,69,73,,4,4,L 1
9,Sat Dec 8 2012,REG,,Wofford,Southern,W,63,56,,5,4,W 1
10,Sat Dec 15 2012,REG,,North Carolina-Wilmington,CAA,W,77,61,,6,4,W 2
11,Sat Dec 22 2012,REG,@,Drexel,CAA,L,58,69,,6,5,L 1
12,Sat Dec 29 2012,REG,@,Richmond,A-10,W,70,64,,7,5,W 1
13,Wed Jan 2 2013,REG,N,Duke,ACC,L,50,67,,7,6,L 1
14,Sat Jan 5 2013,REG,,North Carolina-Greensboro,Southern,W,85,53,,8,6,W 1
15,Sat Jan 12 2013,REG,@,Furman,Southern,W,81,73,,9,6,W 2
16,Mon Jan 14 2013,REG,@,Georgia Southern,Southern,L,57,70,,9,7,L 1
17,Thu Jan 17 2013,REG,,Citadel,Southern,W,70,38,,10,7,W 1
18,Sat Jan 19 2013,REG,,College of Charleston,Southern,W,77,68,,11,7,W 2
19,Thu Jan 24 2013,REG,@,Western Carolina,Southern,W,79,74,,12,7,W 3
20,Sat Jan 26 2013,REG,@,Appalachian State,Southern,W,79,56,,13,7,W 4
21,Thu Jan 31 2013,REG,,Samford,Southern,W,71,51,,14,7,W 5
22,Sat Feb 2 2013,REG,@,Wofford,Southern,W,68,57,,15,7,W 6
23,Thu Feb 7 2013,REG,,Western Carolina,Southern,W,73,59,,16,7,W 7
24,Sat Feb 9 2013,REG,,Appalachian State,Southern,W,87,52,,17,7,W 8
25,Thu Feb 14 2013,REG,@,College of Charleston,Southern,W,75,59,,18,7,W 9
26,Sat Feb 16 2013,REG,@,Citadel,Southern,W,72,57,,19,7,W 10
27,Wed Feb 20 2013,REG,,Furman,Southern,W,73,36,,20,7,W 11
28,Sat Feb 23 2013,REG,,Montana,Big Sky,W,93,87,OT,21,7,W 12
29,Wed Feb 27 2013,REG,@,Elon,Southern,W,69,63,,22,7,W 13
30,Sat Mar 2 2013,REG,,Georgia Southern,Southern,W,83,48,,23,7,W 14
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Sat Mar 9 2013,CTOURN,N,Georgia Southern,Southern,W,86,59,,24,7,W 15
32,Sun Mar 10 2013,CTOURN,N,Appalachian State,Southern,W,65,62,,25,7,W 16
33,Mon Mar 11 2013,CTOURN,N,College of Charleston,Southern,W,74,55,,26,7,W 17
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
34,Thu Mar 21 2013,NCAA,N,Marquette,Big East,L,58,59,,26,8,L 1
