G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Louisiana College,,W,72,54,,1,0,W 1
2,Tue Nov 13 2012,REG,@,Louisiana State,SEC,L,48,73,,1,1,L 1
3,Thu Nov 15 2012,REG,@,Southeast Missouri State,OVC,L,53,64,,1,2,L 2
4,Tue Nov 20 2012,REG,@,Mississippi,SEC,L,50,76,,1,3,L 3
5,Tue Nov 27 2012,REG,,Centenary (LA),,W,93,62,,2,3,W 1
6,Mon Dec 3 2012,REG,,Texas-Tyler,,W,73,47,,3,3,W 2
7,Sat Dec 8 2012,REG,,Louisiana-Lafayette,Sun Belt,W,77,72,,4,3,W 3
8,Wed Dec 12 2012,REG,,Louisiana Tech,WAC,W,80,72,,5,3,W 4
9,Sun Dec 16 2012,REG,@,Texas Tech,Big 12,W,80,75,,6,3,W 5
10,Sat Dec 22 2012,REG,@,North Carolina,ACC,L,63,97,,6,4,L 1
11,Thu Jan 3 2013,REG,@,Northwestern State,Southland,L,63,78,,6,5,L 2
12,Sat Jan 5 2013,REG,@,Stephen F. Austin,Southland,L,43,71,,6,6,L 3
13,Mon Jan 7 2013,REG,,Nicholls State,Southland,L,63,64,,6,7,L 4
14,Thu Jan 10 2013,REG,,Texas A&M-Corpus Christi,Southland,W,75,71,,7,7,W 1
15,Sat Jan 12 2013,REG,,Sam Houston State,Southland,L,57,72,,7,8,L 1
16,Sat Jan 19 2013,REG,,Lamar,Southland,W,74,50,,8,8,W 1
17,Thu Jan 24 2013,REG,@,Central Arkansas,Southland,L,98,103,3OT,8,9,L 1
18,Sat Jan 26 2013,REG,@,Oral Roberts,Southland,L,54,75,,8,10,L 2
19,Wed Jan 30 2013,REG,,Stephen F. Austin,Southland,L,39,59,,8,11,L 3
20,Sun Feb 3 2013,REG,,Northwestern State,Southland,L,74,86,,8,12,L 4
21,Thu Feb 7 2013,REG,@,Sam Houston State,Southland,W,59,58,OT,9,12,W 1
22,Sat Feb 9 2013,REG,@,Texas A&M-Corpus Christi,Southland,L,58,61,,9,13,L 1
23,Sat Feb 16 2013,REG,@,Lamar,Southland,W,69,62,,10,13,W 1
24,Tue Feb 19 2013,REG,,Southeastern Louisiana,Southland,W,65,58,,11,13,W 2
25,Sat Feb 23 2013,REG,@,Toledo,MAC,L,66,79,,11,14,L 1
26,Thu Feb 28 2013,REG,,Oral Roberts,Southland,W,56,54,,12,14,W 1
27,Sat Mar 2 2013,REG,,Central Arkansas,Southland,L,67,68,,12,15,L 1
28,Thu Mar 7 2013,REG,@,Southeastern Louisiana,Southland,L,68,79,,12,16,L 2
29,Sat Mar 9 2013,REG,@,Nicholls State,Southland,W,91,88,2OT,13,16,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 13 2013,CTOURN,N,Nicholls State,Southland,W,62,59,,14,16,W 2
31,Thu Mar 14 2013,CTOURN,N,Southeastern Louisiana,Southland,L,65,85,,14,17,L 1
