G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,Alabama State,SWAC,W,84,35,,1,0,W 1
2,Wed Nov 14 2012,REG,,Wisconsin,Big Ten,W,74,56,,2,0,W 2
3,Sun Nov 18 2012,REG,N,Middle Tennessee,Sun Belt,W,66,45,,3,0,W 3
4,Tue Nov 20 2012,REG,,Savannah State,MEAC,W,58,40,,4,0,W 4
5,Fri Nov 23 2012,REG,,Central Florida,CUSA,W,79,66,,5,0,W 5
6,Thu Nov 29 2012,REG,,Marquette,Big East,W,82,49,,6,0,W 6
7,Wed Dec 5 2012,REG,@,Florida State,ACC,W,72,47,,7,0,W 7
8,Sat Dec 15 2012,REG,@,Arizona,Pac-12,L,64,65,,7,1,L 1
9,Wed Dec 19 2012,REG,,Southeastern Louisiana,Southland,W,82,43,,8,1,W 1
10,Sat Dec 22 2012,REG,N,Kansas State,Big 12,L,61,67,,8,2,L 1
11,Sat Dec 29 2012,REG,N,Air Force,MWC,W,78,61,,9,2,W 1
12,Sun Jan 6 2013,REG,@,Yale,Ivy,W,79,58,,10,2,W 2
13,Wed Jan 9 2013,REG,,Georgia,SEC,W,77,44,,11,2,W 3
14,Sat Jan 12 2013,REG,@,Louisiana State,SEC,W,74,52,,12,2,W 4
15,Thu Jan 17 2013,REG,@,Texas A&M,SEC,W,68,47,,13,2,W 5
16,Sat Jan 19 2013,REG,,Missouri,SEC,W,83,52,,14,2,W 6
17,Wed Jan 23 2013,REG,@,Georgia,SEC,W,64,47,,15,2,W 7
18,Sat Jan 26 2013,REG,@,Mississippi State,SEC,W,82,47,,16,2,W 8
19,Wed Jan 30 2013,REG,,South Carolina,SEC,W,75,36,,17,2,W 9
20,Sat Feb 2 2013,REG,,Mississippi,SEC,W,78,64,,18,2,W 10
21,Tue Feb 5 2013,REG,@,Arkansas,SEC,L,69,80,,18,3,L 1
22,Sat Feb 9 2013,REG,,Mississippi State,SEC,W,83,58,,19,3,W 1
23,Tue Feb 12 2013,REG,,Kentucky,SEC,W,69,52,,20,3,W 2
24,Sat Feb 16 2013,REG,@,Auburn,SEC,W,83,52,,21,3,W 3
25,Tue Feb 19 2013,REG,@,Missouri,SEC,L,60,63,,21,4,L 1
26,Sat Feb 23 2013,REG,,Arkansas,SEC,W,71,54,,22,4,W 1
27,Tue Feb 26 2013,REG,@,Tennessee,SEC,L,58,64,,22,5,L 1
28,Sat Mar 2 2013,REG,,Alabama,SEC,W,64,52,,23,5,W 1
29,Wed Mar 6 2013,REG,,Vanderbilt,SEC,W,66,40,,24,5,W 2
30,Sat Mar 9 2013,REG,@,Kentucky,SEC,L,57,61,,24,6,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Fri Mar 15 2013,CTOURN,N,Louisiana State,SEC,W,80,58,,25,6,W 1
32,Sat Mar 16 2013,CTOURN,N,Alabama,SEC,W,61,51,,26,6,W 2
33,Sun Mar 17 2013,CTOURN,N,Mississippi,SEC,L,63,66,,26,7,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
34,Fri Mar 22 2013,NCAA,N,Northwestern State,Southland,W,79,47,,27,7,W 1
35,Sun Mar 24 2013,NCAA,N,Minnesota,Big Ten,W,78,64,,28,7,W 2
36,Fri Mar 29 2013,NCAA,N,Florida Gulf Coast,A-Sun,W,62,50,,29,7,W 3
37,Sun Mar 31 2013,NCAA,N,Michigan,Big Ten,L,59,79,,29,8,L 1
