G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Cincinnati Christian,,W,89,56,,1,0,W 1
2,Fri Nov 16 2012,REG,,Kennesaw State,A-Sun,W,85,71,,2,0,W 2
3,Sat Nov 17 2012,REG,,Towson,CAA,W,71,69,OT,3,0,W 3
4,Sun Nov 18 2012,REG,,Radford,Big South,W,83,75,,4,0,W 4
5,Sat Nov 24 2012,REG,,Norfolk State,MEAC,W,68,44,,5,0,W 5
6,Wed Nov 28 2012,REG,,Delaware State,MEAC,W,84,51,,6,0,W 6
7,Sat Dec 1 2012,REG,,Western Carolina,Southern,W,72,70,,7,0,W 7
8,Tue Dec 4 2012,REG,@,North Carolina Central,MEAC,W,63,57,,8,0,W 8
9,Sat Dec 8 2012,REG,@,Chattanooga,Southern,W,63,52,,9,0,W 9
10,Sun Dec 16 2012,REG,@,Illinois,Big Ten,L,53,66,,9,1,L 1
11,Wed Dec 19 2012,REG,@,North Carolina A&T,MEAC,L,67,78,,9,2,L 2
12,Fri Dec 21 2012,REG,@,High Point,Big South,W,73,70,,10,2,W 1
13,Sun Dec 30 2012,REG,@,West Virginia,Big 12,L,67,74,,10,3,L 1
14,Thu Jan 3 2013,REG,,Eastern Illinois,OVC,W,65,54,,11,3,W 1
15,Sat Jan 5 2013,REG,,Southern Illinois-Edwardsville,OVC,W,78,72,,12,3,W 2
16,Wed Jan 9 2013,REG,@,Murray State,OVC,W,77,65,,13,3,W 3
17,Sat Jan 12 2013,REG,,Morehead State,OVC,W,59,52,,14,3,W 4
18,Thu Jan 17 2013,REG,@,Belmont,OVC,L,76,83,,14,4,L 1
19,Sat Jan 19 2013,REG,@,Jacksonville State,OVC,W,73,62,,15,4,W 1
20,Thu Jan 24 2013,REG,,Tennessee State,OVC,W,76,67,,16,4,W 2
21,Sat Jan 26 2013,REG,,Belmont,OVC,L,74,85,,16,5,L 1
22,Thu Jan 31 2013,REG,@,Tennessee-Martin,OVC,L,65,72,,16,6,L 2
23,Sat Feb 2 2013,REG,@,Southeast Missouri State,OVC,W,81,72,,17,6,W 1
24,Tue Feb 5 2013,REG,,Crowley's Ridge,,W,97,31,,18,6,W 2
25,Sat Feb 9 2013,REG,@,Morehead State,OVC,W,68,47,,19,6,W 3
26,Thu Feb 14 2013,REG,,Tennessee Tech,OVC,W,80,69,,20,6,W 4
27,Sat Feb 16 2013,REG,,Jacksonville State,OVC,W,80,67,,21,6,W 5
28,Wed Feb 20 2013,REG,,Austin Peay,OVC,W,91,53,,22,6,W 6
29,Sat Feb 23 2013,REG,@,Valparaiso,Horizon,L,60,82,,22,7,L 1
30,Thu Feb 28 2013,REG,@,Tennessee Tech,OVC,W,69,54,,23,7,W 1
31,Sat Mar 2 2013,REG,@,Tennessee State,OVC,L,81,85,OT,23,8,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 7 2013,CTOURN,N,Southeast Missouri State,OVC,W,84,69,,24,8,W 1
33,Fri Mar 8 2013,CTOURN,N,Murray State,OVC,L,73,81,,24,9,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
34,Tue Mar 19 2013,CIT,@,Gardner-Webb,Big South,W,69,62,,25,9,W 1
35,Sat Mar 23 2013,CIT,@,Evansville,MVC,L,72,86,,25,10,L 1
