G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Mississippi,SEC,L,57,93,,0,1,L 1
2,Tue Nov 13 2012,REG,@,Cincinnati,Big East,L,60,102,,0,2,L 2
3,Thu Nov 15 2012,REG,@,Northwestern,Big Ten,L,68,81,,0,3,L 3
4,Sat Nov 24 2012,REG,@,Louisiana State,SEC,L,50,75,,0,4,L 4
5,Sat Dec 8 2012,REG,@,Virginia,ACC,L,39,67,,0,5,L 5
6,Mon Dec 10 2012,REG,@,Virginia Tech,ACC,L,49,70,,0,6,L 6
7,Wed Dec 19 2012,REG,@,Bradley,MVC,L,42,77,,0,7,L 7
8,Sat Dec 22 2012,REG,N,Georgia Southern,Southern,L,52,63,,0,8,L 8
9,Sun Dec 23 2012,REG,N,Cal State Bakersfield,Ind,L,64,69,,0,9,L 9
10,Sun Dec 30 2012,REG,@,Texas Christian,Big 12,L,64,67,,0,10,L 10
11,Wed Jan 2 2013,REG,@,Arkansas-Pine Bluff,SWAC,L,64,79,,0,11,L 11
12,Sun Jan 6 2013,REG,,Alabama A&M,SWAC,W,79,68,,1,11,W 1
13,Tue Jan 8 2013,REG,,Alabama State,SWAC,L,65,69,,1,12,L 1
14,Sat Jan 12 2013,REG,@,Alcorn State,SWAC,L,67,72,,1,13,L 2
15,Mon Jan 14 2013,REG,@,Southern,SWAC,L,54,88,,1,14,L 3
16,Sat Jan 19 2013,REG,,Prairie View,SWAC,W,73,64,,2,14,W 1
17,Mon Jan 21 2013,REG,,Texas Southern,SWAC,L,48,75,,2,15,L 1
18,Sat Jan 26 2013,REG,@,Jackson State,SWAC,L,57,60,,2,16,L 2
19,Mon Jan 28 2013,REG,@,Grambling,SWAC,W,65,50,,3,16,W 1
20,Sat Feb 2 2013,REG,@,Alabama A&M,SWAC,L,64,65,,3,17,L 1
21,Mon Feb 4 2013,REG,@,Alabama State,SWAC,L,65,73,,3,18,L 2
22,Sat Feb 9 2013,REG,,Alcorn State,SWAC,W,80,75,,4,18,W 1
23,Mon Feb 11 2013,REG,,Southern,SWAC,L,74,78,,4,19,L 1
24,Sat Feb 16 2013,REG,@,Prairie View,SWAC,L,77,80,,4,20,L 2
25,Mon Feb 18 2013,REG,@,Texas Southern,SWAC,L,57,73,,4,21,L 3
26,Sat Feb 23 2013,REG,,Jackson State,SWAC,L,71,90,,4,22,L 4
27,Mon Feb 25 2013,REG,,Grambling,SWAC,W,90,68,,5,22,W 1
28,Thu Feb 28 2013,REG,,Arkansas-Pine Bluff,SWAC,L,70,78,OT,5,23,L 1
