G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,@,Boise State,MWC,L,63,81,,0,1,L 1
2,Tue Nov 13 2012,REG,@,Northwestern,Big Ten,L,49,79,,0,2,L 2
3,Fri Nov 16 2012,REG,,Louisiana-Lafayette,Sun Belt,W,74,71,OT,1,2,W 1
4,Sun Nov 18 2012,REG,@,Michigan State,Big Ten,L,41,69,,1,3,L 1
5,Tue Nov 20 2012,REG,,Oakland,Summit,L,69,71,,1,4,L 2
6,Sat Nov 24 2012,REG,@,Middle Tennessee,Sun Belt,L,52,79,,1,5,L 3
7,Tue Nov 27 2012,REG,@,Colorado,Pac-12,L,80,85,2OT,1,6,L 4
8,Mon Dec 3 2012,REG,@,San Diego State,MWC,L,62,74,,1,7,L 5
9,Sat Dec 8 2012,REG,@,Houston,CUSA,L,75,78,OT,1,8,L 6
10,Sun Dec 16 2012,REG,,Cal State Fullerton,Big West,L,86,93,,1,9,L 7
11,Tue Dec 18 2012,REG,@,Kansas State,Big 12,L,69,78,,1,10,L 8
12,Sat Dec 22 2012,REG,,Florida International,Sun Belt,L,45,48,,1,11,L 9
13,Thu Dec 27 2012,REG,@,Akron,MAC,L,68,83,,1,12,L 10
14,Wed Jan 2 2013,REG,@,Southern,SWAC,L,57,63,,1,13,L 11
15,Fri Jan 4 2013,REG,@,Alcorn State,SWAC,W,57,48,,2,13,W 1
16,Sun Jan 6 2013,REG,@,Prairie View,SWAC,W,65,60,,3,13,W 2
17,Sat Jan 12 2013,REG,,Jackson State,SWAC,W,84,57,,4,13,W 3
18,Mon Jan 14 2013,REG,,Grambling,SWAC,W,95,50,,5,13,W 4
19,Sat Jan 19 2013,REG,@,Arkansas-Pine Bluff,SWAC,L,63,66,,5,14,L 1
20,Mon Jan 21 2013,REG,@,Mississippi Valley State,SWAC,W,75,48,,6,14,W 1
21,Sat Jan 26 2013,REG,,Alabama A&M,SWAC,W,89,56,,7,14,W 2
22,Mon Jan 28 2013,REG,,Alabama State,SWAC,W,97,65,,8,14,W 3
23,Sat Feb 2 2013,REG,,Prairie View,SWAC,W,84,48,,9,14,W 4
24,Sat Feb 9 2013,REG,@,Jackson State,SWAC,W,61,54,,10,14,W 5
25,Mon Feb 11 2013,REG,@,Grambling,SWAC,W,80,52,,11,14,W 6
26,Sat Feb 16 2013,REG,,Arkansas-Pine Bluff,SWAC,W,75,69,,12,14,W 7
27,Mon Feb 18 2013,REG,,Mississippi Valley State,SWAC,W,73,57,,13,14,W 8
28,Sat Feb 23 2013,REG,@,Alabama A&M,SWAC,W,64,62,,14,14,W 9
29,Mon Feb 25 2013,REG,@,Alabama State,SWAC,W,70,50,,15,14,W 10
30,Thu Feb 28 2013,REG,,Southern,SWAC,W,79,66,,16,14,W 11
31,Sat Mar 2 2013,REG,,Alcorn State,SWAC,W,78,59,,17,14,W 12
