G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Maryland-Eastern Shore,MEAC,W,76,64,,1,0,W 1
2,Sun Nov 11 2012,REG,,Arkansas-Pine Bluff,SWAC,W,81,54,,2,0,W 2
3,Tue Nov 13 2012,REG,,Houston Baptist,GWC,W,73,60,,3,0,W 3
4,Sat Nov 17 2012,REG,,Illinois,Big Ten,L,77,78,OT,3,1,L 1
5,Tue Nov 20 2012,REG,,North Dakota,Big Sky,W,71,66,,4,1,W 1
6,Sat Dec 1 2012,REG,@,Nevada-Las Vegas,MWC,L,63,77,,4,2,L 1
7,Sat Dec 8 2012,REG,,Pepperdine,WCC,L,56,63,,4,3,L 2
8,Sat Dec 15 2012,REG,@,Chaminade,,W,104,93,,5,3,W 1
9,Sun Dec 23 2012,REG,N,East Tennessee State,A-Sun,W,84,61,,6,3,W 2
10,Sun Dec 23 2012,REG,,Miami (FL),ACC,L,58,73,,6,4,L 1
11,Tue Dec 25 2012,REG,,Mississippi,SEC,L,66,81,,6,5,L 2
12,Sun Dec 30 2012,REG,,Cal State Northridge,Big West,W,74,71,,7,5,W 1
13,Thu Jan 3 2013,REG,,Cal State Fullerton,Big West,W,90,88,,8,5,W 2
14,Sat Jan 5 2013,REG,,California-Riverside,Big West,W,76,61,,9,5,W 3
15,Wed Jan 9 2013,REG,@,California-Irvine,Big West,L,64,68,,9,6,L 1
16,Sat Jan 12 2013,REG,@,Long Beach State,Big West,L,72,76,,9,7,L 2
17,Thu Jan 17 2013,REG,,Pacific,Big West,W,60,52,,10,7,W 1
18,Sat Jan 19 2013,REG,,California-Davis,Big West,L,82,93,,10,8,L 1
19,Thu Jan 24 2013,REG,@,Cal Poly,Big West,L,59,88,,10,9,L 2
20,Sat Jan 26 2013,REG,@,California-Santa Barbara,Big West,W,78,73,,11,9,W 1
21,Thu Jan 31 2013,REG,@,California-Riverside,Big West,W,72,68,,12,9,W 2
22,Sat Feb 2 2013,REG,@,Cal State Fullerton,Big West,W,77,75,,13,9,W 3
23,Thu Feb 7 2013,REG,,Long Beach State,Big West,W,94,73,,14,9,W 4
24,Sat Feb 9 2013,REG,,California-Irvine,Big West,W,78,72,,15,9,W 5
25,Thu Feb 14 2013,REG,@,California-Davis,Big West,L,65,89,,15,10,L 1
26,Sat Feb 16 2013,REG,@,Pacific,Big West,L,71,80,,15,11,L 2
27,Sat Feb 23 2013,REG,,Northern Arizona,Big Sky,W,84,50,,16,11,W 1
28,Thu Feb 28 2013,REG,,California-Santa Barbara,Big West,W,70,66,,17,11,W 2
29,Sun Mar 3 2013,REG,,Cal Poly,Big West,L,61,64,,17,12,L 1
30,Thu Mar 7 2013,REG,@,Cal State Northridge,Big West,L,75,88,,17,13,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,California-Irvine,Big West,L,60,71,,17,14,L 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 21 2013,CIT,,Air Force,MWC,L,65,69,,17,15,L 4
