G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Rhode Island,A-10,W,67,55,,1,0,W 1
2,Mon Nov 12 2012,REG,@,Seton Hall,Big East,L,65,78,,1,1,L 1
3,Thu Nov 15 2012,REG,@,Longwood,Big South,W,78,66,,2,1,W 1
4,Sat Nov 17 2012,REG,N,Loyola (MD),MAAC,L,49,65,,2,2,L 1
5,Sun Nov 18 2012,REG,N,Missouri-Kansas City,Summit,L,57,63,,2,3,L 2
6,Sat Nov 24 2012,REG,@,Eastern Kentucky,OVC,L,44,68,,2,4,L 3
7,Mon Nov 26 2012,REG,@,Morehead State,OVC,L,67,73,,2,5,L 4
8,Thu Nov 29 2012,REG,,St. Francis (NY),NEC,W,85,79,,3,5,W 1
9,Sat Dec 1 2012,REG,@,Savannah State,MEAC,W,55,45,,4,5,W 2
10,Mon Dec 3 2012,REG,@,South Carolina State,MEAC,W,78,72,,5,5,W 3
11,Sun Dec 9 2012,REG,,Maryland-Baltimore County,AEC,W,83,66,,6,5,W 4
12,Tue Dec 11 2012,REG,@,Illinois,Big Ten,L,54,64,,6,6,L 1
13,Sat Dec 15 2012,REG,@,North Carolina State,ACC,L,62,84,,6,7,L 2
14,Sun Dec 23 2012,REG,@,Iona,MAAC,L,72,100,,6,8,L 3
15,Sat Dec 29 2012,REG,@,East Carolina,CUSA,L,63,74,,6,9,L 4
16,Wed Jan 2 2013,REG,@,Ball State,MAC,L,61,62,,6,10,L 5
17,Sat Jan 5 2013,REG,,Navy,Patriot,W,74,68,,7,10,W 1
18,Sat Jan 12 2013,REG,@,Maryland-Eastern Shore,MEAC,W,63,58,,8,10,W 2
19,Mon Jan 14 2013,REG,@,Howard,MEAC,W,54,49,,9,10,W 3
20,Sat Jan 19 2013,REG,,Coppin State,MEAC,W,75,68,,10,10,W 4
21,Mon Jan 21 2013,REG,,Morgan State,MEAC,W,73,71,,11,10,W 5
22,Sat Jan 26 2013,REG,,Hampton,MEAC,W,74,67,,12,10,W 6
23,Sat Feb 2 2013,REG,@,Coppin State,MEAC,W,80,70,,13,10,W 7
24,Mon Feb 4 2013,REG,@,Morgan State,MEAC,W,64,59,,14,10,W 8
25,Sat Feb 9 2013,REG,,Delaware State,MEAC,W,74,56,,15,10,W 9
26,Mon Feb 11 2013,REG,,Maryland-Eastern Shore,MEAC,W,85,63,,16,10,W 10
27,Mon Feb 18 2013,REG,@,Hampton,MEAC,W,62,59,,17,10,W 11
28,Sat Feb 23 2013,REG,@,Delaware State,MEAC,W,60,56,,18,10,W 12
29,Sat Mar 2 2013,REG,,Bethune-Cookman,MEAC,W,62,61,,19,10,W 13
30,Mon Mar 4 2013,REG,,Florida A&M,MEAC,W,69,58,,20,10,W 14
31,Thu Mar 7 2013,REG,,North Carolina A&T,MEAC,W,55,48,,21,10,W 15
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 13 2013,CTOURN,N,Bethune-Cookman,MEAC,L,68,70,OT,21,11,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Tue Mar 19 2013,NIT,@,Virginia,ACC,L,56,67,,21,12,L 2
