G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,,Washington & Lee,,W,72,50,,1,0,W 1
2,Tue Nov 13 2012,REG,,Methodist,,W,87,51,,2,0,W 2
3,Fri Nov 16 2012,REG,,North Carolina-Greensboro,Southern,W,76,73,,3,0,W 3
4,Tue Nov 20 2012,REG,,Appalachian State,Southern,W,82,72,,4,0,W 4
5,Mon Nov 26 2012,REG,@,Georgia State,CAA,W,62,53,,5,0,W 5
6,Sat Dec 1 2012,REG,@,Charlotte,A-10,L,64,76,,5,1,L 1
7,Tue Dec 4 2012,REG,,St. Andrews,,W,111,59,,6,1,W 1
8,Sat Dec 15 2012,REG,@,North Carolina,ACC,L,87,93,,6,2,L 1
9,Tue Dec 18 2012,REG,,Gardner-Webb,Big South,W,62,60,,7,2,W 1
10,Sat Dec 22 2012,REG,@,Massachusetts,A-10,L,81,88,,7,3,L 1
11,Sat Dec 29 2012,REG,,Norfolk State,MEAC,W,74,63,,8,3,W 1
12,Wed Jan 2 2013,REG,,Campbell,Big South,L,81,86,OT,8,4,L 1
13,Sat Jan 5 2013,REG,,North Carolina Wesleyan,,W,91,60,,9,4,W 1
14,Wed Jan 9 2013,REG,@,Memphis,CUSA,L,54,67,,9,5,L 1
15,Sat Jan 12 2013,REG,,Central Florida,CUSA,W,88,85,OT,10,5,W 1
16,Wed Jan 16 2013,REG,,Houston,CUSA,W,89,78,,11,5,W 2
17,Sat Jan 19 2013,REG,@,Marshall,CUSA,L,56,77,,11,6,L 1
18,Wed Jan 23 2013,REG,@,Alabama-Birmingham,CUSA,W,91,85,,12,6,W 1
19,Sat Jan 26 2013,REG,,Texas-El Paso,CUSA,L,67,68,,12,7,L 1
20,Wed Jan 30 2013,REG,,Memphis,CUSA,L,68,75,,12,8,L 2
21,Sat Feb 2 2013,REG,@,Rice,CUSA,W,79,63,,13,8,W 1
22,Sat Feb 9 2013,REG,@,Central Florida,CUSA,L,73,83,,13,9,L 1
23,Wed Feb 13 2013,REG,,Alabama-Birmingham,CUSA,W,74,61,,14,9,W 1
24,Sat Feb 16 2013,REG,,Southern Mississippi,CUSA,L,82,86,OT,14,10,L 1
25,Wed Feb 20 2013,REG,@,Tulsa,CUSA,W,72,63,,15,10,W 1
26,Sat Feb 23 2013,REG,@,Southern Methodist,CUSA,W,72,69,,16,10,W 2
27,Sat Mar 2 2013,REG,@,Southern Mississippi,CUSA,L,69,88,,16,11,L 1
28,Wed Mar 6 2013,REG,,Tulane,CUSA,W,88,85,,17,11,W 1
29,Sat Mar 9 2013,REG,,Marshall,CUSA,W,86,79,,18,11,W 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Thu Mar 14 2013,CTOURN,N,Tulsa,CUSA,L,72,79,,18,12,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Tue Mar 19 2013,CIT,,Savannah State,MEAC,W,66,65,,19,12,W 1
32,Sat Mar 23 2013,CIT,,Rider,MAAC,W,75,54,,20,12,W 2
33,Tue Mar 26 2013,CIT,,Loyola (MD),MAAC,W,70,58,,21,12,W 3
34,Sat Mar 30 2013,CIT,,Evansville,MVC,W,81,58,,22,12,W 4
35,Tue Apr 2 2013,CIT,@,Weber State,Big Sky,W,77,74,,23,12,W 5
