G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Nebraska-Omaha,Summit,L,64,77,,0,1,L 1
2,Tue Nov 13 2012,REG,@,Valparaiso,Horizon,L,46,69,,0,2,L 2
3,Sun Nov 18 2012,REG,,Judson,,W,72,54,,1,2,W 1
4,Sat Nov 24 2012,REG,,Loyola (IL),Horizon,L,46,53,,1,3,L 1
5,Tue Nov 27 2012,REG,,Illinois-Chicago,Horizon,L,46,58,,1,4,L 2
6,Sat Dec 1 2012,REG,@,Dayton,A-10,L,43,60,,1,5,L 3
7,Wed Dec 5 2012,REG,,Southern Illinois-Edwardsville,OVC,W,65,54,,2,5,W 1
8,Fri Dec 7 2012,REG,@,Milwaukee,Horizon,L,73,80,OT,2,6,L 1
9,Sun Dec 16 2012,REG,@,DePaul,Big East,L,64,69,,2,7,L 2
10,Wed Dec 19 2012,REG,@,Seattle,WAC,L,48,75,,2,8,L 3
11,Sat Dec 22 2012,REG,@,Washington,Pac-12,L,57,67,,2,9,L 4
12,Sat Dec 29 2012,REG,,Massachusetts,A-10,L,59,64,,2,10,L 5
13,Wed Jan 9 2013,REG,@,Miami (OH),MAC,W,72,61,,3,10,W 1
14,Sat Jan 12 2013,REG,,Akron,MAC,L,53,68,,3,11,L 1
15,Wed Jan 16 2013,REG,@,Ohio,MAC,L,63,81,,3,12,L 2
16,Sat Jan 19 2013,REG,,Western Michigan,MAC,L,34,71,,3,13,L 3
17,Wed Jan 23 2013,REG,@,Central Michigan,MAC,W,74,61,,4,13,W 1
18,Sat Jan 26 2013,REG,@,Eastern Michigan,MAC,L,25,42,,4,14,L 1
19,Wed Jan 30 2013,REG,,Kent State,MAC,W,67,65,,5,14,W 1
20,Sat Feb 2 2013,REG,,Toledo,MAC,L,64,69,,5,15,L 1
21,Wed Feb 6 2013,REG,,Bowling Green State,MAC,L,41,57,,5,16,L 2
22,Sat Feb 9 2013,REG,@,Buffalo,MAC,L,54,59,,5,17,L 3
23,Wed Feb 13 2013,REG,,Ball State,MAC,L,52,56,,5,18,L 4
24,Sat Feb 16 2013,REG,@,Western Michigan,MAC,L,58,66,,5,19,L 5
25,Sat Feb 23 2013,REG,,Eastern Illinois,OVC,L,47,59,,5,20,L 6
26,Wed Feb 27 2013,REG,,Eastern Michigan,MAC,L,41,53,,5,21,L 7
27,Sat Mar 2 2013,REG,,Central Michigan,MAC,L,50,69,,5,22,L 8
28,Tue Mar 5 2013,REG,@,Toledo,MAC,L,46,70,,5,23,L 9
29,Sat Mar 9 2013,REG,@,Ball State,MAC,L,51,53,,5,24,L 10
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Mon Mar 11 2013,CTOURN,@,Eastern Michigan,MAC,L,44,45,,5,25,L 11
