G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,North Carolina-Asheville,Big South,W,67,59,,1,0,W 1
2,Tue Nov 13 2012,REG,@,Richmond,A-10,L,58,101,,1,1,L 1
3,Fri Nov 16 2012,REG,@,Ohio,MAC,L,47,85,,1,2,L 2
4,Wed Nov 21 2012,REG,@,Purdue,Big Ten,L,40,66,,1,3,L 3
5,Sat Nov 24 2012,REG,,Wofford,Southern,W,49,37,,2,3,W 1
6,Sun Nov 25 2012,REG,,Hampton,MEAC,W,61,60,,3,3,W 2
7,Sat Dec 1 2012,REG,@,Marshall,CUSA,L,58,61,,3,4,L 1
8,Wed Dec 5 2012,REG,,Coker,,W,62,47,,4,4,W 1
9,Sat Dec 8 2012,REG,@,Georgia Tech,ACC,L,66,73,,4,5,L 1
10,Sat Dec 15 2012,REG,@,Davidson,Southern,L,61,77,,4,6,L 2
11,Wed Dec 19 2012,REG,,North Carolina-Greensboro,Southern,W,87,73,,5,6,W 1
12,Sat Dec 29 2012,REG,@,Campbell,Big South,L,60,72,,5,7,L 1
13,Wed Jan 2 2013,REG,,Towson,CAA,L,74,79,,5,8,L 2
14,Sat Jan 5 2013,REG,@,Northeastern,CAA,L,64,68,,5,9,L 3
15,Wed Jan 9 2013,REG,@,James Madison,CAA,L,50,78,,5,10,L 4
16,Sat Jan 12 2013,REG,,George Mason,CAA,W,82,74,,6,10,W 1
17,Wed Jan 16 2013,REG,,Old Dominion,CAA,W,65,60,,7,10,W 2
18,Wed Jan 23 2013,REG,@,Georgia State,CAA,L,63,81,,7,11,L 1
19,Sat Jan 26 2013,REG,@,Hofstra,CAA,W,57,51,,8,11,W 1
20,Mon Jan 28 2013,REG,,James Madison,CAA,L,56,63,,8,12,L 1
21,Sat Feb 2 2013,REG,@,Delaware,CAA,L,56,71,,8,13,L 2
22,Mon Feb 4 2013,REG,@,Towson,CAA,L,68,81,,8,14,L 3
23,Wed Feb 6 2013,REG,,Georgia State,CAA,W,76,72,,9,14,W 1
24,Sat Feb 9 2013,REG,,Hofstra,CAA,L,56,65,,9,15,L 1
25,Wed Feb 13 2013,REG,@,William & Mary,CAA,L,86,92,,9,16,L 2
26,Sat Feb 16 2013,REG,,Northeastern,CAA,W,73,67,,10,16,W 1
27,Wed Feb 20 2013,REG,@,Old Dominion,CAA,L,61,84,,10,17,L 1
28,Sat Feb 23 2013,REG,,Delaware,CAA,L,78,79,,10,18,L 2
29,Wed Feb 27 2013,REG,,William & Mary,CAA,L,72,73,,10,19,L 3
30,Sat Mar 2 2013,REG,@,Drexel,CAA,L,46,62,,10,20,L 4
