G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Auburn,SEC,L,50,61,,0,1,L 1
2,Tue Nov 13 2012,REG,,Rochester (MI),,W,73,56,,1,1,W 1
3,Fri Nov 16 2012,REG,N,Texas-Pan American,GWC,W,97,94,3OT,2,1,W 2
4,Sat Nov 17 2012,REG,@,Eastern Michigan,MAC,L,47,60,,2,2,L 1
5,Sun Nov 18 2012,REG,N,Eastern Illinois,OVC,L,67,68,,2,3,L 2
6,Tue Nov 20 2012,REG,,Judson,,W,92,22,,3,3,W 1
7,Sat Nov 24 2012,REG,@,Dartmouth,Ivy,W,70,66,,4,3,W 2
8,Wed Nov 28 2012,REG,@,Navy,Patriot,L,49,54,,4,4,L 1
9,Sat Dec 1 2012,REG,,Miami (OH),MAC,W,57,56,,5,4,W 1
10,Wed Dec 5 2012,REG,@,Valparaiso,Horizon,L,52,63,,5,5,L 1
11,Sat Dec 8 2012,REG,@,Drake,MVC,L,64,74,,5,6,L 2
12,Mon Dec 17 2012,REG,@,Notre Dame,Big East,L,62,74,,5,7,L 3
13,Fri Dec 21 2012,REG,,Kennesaw State,A-Sun,W,70,47,,6,7,W 1
14,Thu Dec 27 2012,REG,N,IUPUI,Summit,L,74,88,,6,8,L 1
15,Sat Dec 29 2012,REG,@,Western Illinois,Summit,L,50,62,,6,9,L 2
16,Wed Jan 2 2013,REG,,Navy,Patriot,W,68,63,,7,9,W 1
17,Sat Jan 5 2013,REG,,Nebraska-Omaha,Summit,W,96,78,,8,9,W 2
18,Thu Jan 10 2013,REG,@,North Dakota State,Summit,L,55,67,,8,10,L 1
19,Sat Jan 12 2013,REG,@,South Dakota State,Summit,L,57,83,,8,11,L 2
20,Thu Jan 17 2013,REG,,South Dakota,Summit,W,62,60,,9,11,W 1
21,Sat Jan 19 2013,REG,,Missouri-Kansas City,Summit,L,59,63,,9,12,L 1
22,Thu Jan 24 2013,REG,,Western Illinois,Summit,L,40,43,,9,13,L 2
23,Sat Jan 26 2013,REG,,IUPUI,Summit,W,80,79,OT,10,13,W 1
24,Thu Jan 31 2013,REG,@,Nebraska-Omaha,Summit,L,79,86,,10,14,L 1
25,Thu Feb 7 2013,REG,,South Dakota State,Summit,L,74,80,,10,15,L 2
26,Sat Feb 9 2013,REG,,North Dakota State,Summit,L,54,58,,10,16,L 3
27,Thu Feb 14 2013,REG,@,Missouri-Kansas City,Summit,W,65,60,,11,16,W 1
28,Sat Feb 16 2013,REG,@,South Dakota,Summit,W,64,51,,12,16,W 2
29,Wed Feb 20 2013,REG,,Oakland,Summit,W,77,71,,13,16,W 3
30,Sat Feb 23 2013,REG,,Bowling Green State,MAC,W,88,75,,14,16,W 4
31,Sat Mar 2 2013,REG,@,Oakland,Summit,W,74,72,,15,16,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Sun Mar 10 2013,CTOURN,N,Oakland,Summit,W,91,72,,16,16,W 6
33,Mon Mar 11 2013,CTOURN,N,South Dakota State,Summit,L,56,72,,16,17,L 1
