G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Jacksonville,A-Sun,W,68,62,,1,0,W 1
2,Mon Nov 12 2012,REG,,Youngstown State,Horizon,L,56,68,,1,1,L 1
3,Thu Nov 15 2012,REG,,Southern Mississippi,CUSA,L,60,62,OT,1,2,L 2
4,Mon Nov 19 2012,REG,N,Indiana,Big Ten,L,53,66,,1,3,L 3
5,Tue Nov 20 2012,REG,N,UCLA,Pac-12,L,56,60,,1,4,L 4
6,Fri Nov 23 2012,REG,,East Tennessee State,A-Sun,W,54,38,,2,4,W 1
7,Fri Nov 30 2012,REG,@,South Florida,Big East,L,53,64,,2,5,L 1
8,Tue Dec 4 2012,REG,@,Georgia Tech,ACC,L,54,62,,2,6,L 2
9,Sat Dec 15 2012,REG,,Iona,MAAC,L,78,81,OT,2,7,L 3
10,Tue Dec 18 2012,REG,,Mercer,A-Sun,W,58,49,,3,7,W 1
11,Sat Dec 22 2012,REG,,Southern California,Pac-12,W,64,56,,4,7,W 2
12,Sat Dec 29 2012,REG,,Florida A&M,MEAC,W,82,73,,5,7,W 3
13,Fri Jan 4 2013,REG,,George Washington,A-10,W,52,41,,6,7,W 4
14,Wed Jan 9 2013,REG,@,Florida,SEC,L,44,77,,6,8,L 1
15,Sat Jan 12 2013,REG,,Mississippi State,SEC,L,61,72,,6,9,L 2
16,Wed Jan 16 2013,REG,@,Missouri,SEC,L,62,79,,6,10,L 3
17,Sat Jan 19 2013,REG,,Louisiana State,SEC,W,67,58,,7,10,W 1
18,Wed Jan 23 2013,REG,,Florida,SEC,L,47,64,,7,11,L 1
19,Sat Jan 26 2013,REG,@,Texas A&M,SEC,W,59,52,,8,11,W 1
20,Wed Jan 30 2013,REG,,Auburn,SEC,W,57,49,,9,11,W 2
21,Sat Feb 2 2013,REG,@,South Carolina,SEC,W,67,56,,10,11,W 3
22,Wed Feb 6 2013,REG,@,Tennessee,SEC,W,68,62,,11,11,W 4
23,Sat Feb 9 2013,REG,,Texas A&M,SEC,W,52,46,,12,11,W 5
24,Tue Feb 12 2013,REG,,Alabama,SEC,L,45,52,,12,12,L 1
25,Sat Feb 16 2013,REG,@,Mississippi,SEC,L,74,84,OT,12,13,L 2
26,Thu Feb 21 2013,REG,@,Arkansas,SEC,L,60,62,,12,14,L 3
27,Sat Feb 23 2013,REG,,South Carolina,SEC,W,62,54,OT,13,14,W 1
28,Wed Feb 27 2013,REG,@,Vanderbilt,SEC,L,62,63,,13,15,L 1
29,Sat Mar 2 2013,REG,,Tennessee,SEC,W,78,68,,14,15,W 1
30,Thu Mar 7 2013,REG,,Kentucky,SEC,W,72,62,,15,15,W 2
31,Sat Mar 9 2013,REG,@,Alabama,SEC,L,58,61,,15,16,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 14 2013,CTOURN,N,Louisiana State,SEC,L,63,68,,15,17,L 2
