G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Georgia,SEC,L,62,68,,0,1,L 1
2,Tue Nov 13 2012,REG,,Trinity Baptist,,W,78,48,,1,1,W 1
3,Fri Nov 16 2012,REG,@,Miami (FL),ACC,L,57,73,,1,2,L 1
4,Mon Nov 19 2012,REG,@,Missouri State,MVC,W,64,58,,2,2,W 1
5,Wed Nov 21 2012,REG,@,Arkansas-Little Rock,Sun Belt,L,56,78,,2,3,L 1
6,Fri Nov 23 2012,REG,N,Rider,MAAC,L,71,86,,2,4,L 2
7,Sat Nov 24 2012,REG,N,Milwaukee,Horizon,W,71,66,,3,4,W 1
8,Wed Nov 28 2012,REG,@,South Carolina State,MEAC,L,72,74,,3,5,L 1
9,Mon Dec 3 2012,REG,,Florida Christian,,W,89,66,,4,5,W 1
10,Fri Dec 7 2012,REG,@,South Carolina,SEC,L,74,91,,4,6,L 1
11,Tue Dec 18 2012,REG,,Wofford,Southern,L,52,94,,4,7,L 2
12,Sat Dec 22 2012,REG,,Furman,Southern,W,65,53,,5,7,W 1
13,Fri Dec 28 2012,REG,@,Indiana,Big Ten,L,59,93,,5,8,L 1
14,Mon Dec 31 2012,REG,,Northern Kentucky,A-Sun,W,53,51,,6,8,W 1
15,Wed Jan 2 2013,REG,,Lipscomb,A-Sun,W,85,71,,7,8,W 2
16,Sat Jan 5 2013,REG,@,Florida Gulf Coast,A-Sun,L,55,78,,7,9,L 1
17,Mon Jan 7 2013,REG,@,Stetson,A-Sun,L,72,81,,7,10,L 2
18,Thu Jan 10 2013,REG,,Kennesaw State,A-Sun,W,99,92,3OT,8,10,W 1
19,Sat Jan 12 2013,REG,,Mercer,A-Sun,W,49,47,,9,10,W 2
20,Fri Jan 18 2013,REG,@,North Florida,A-Sun,W,77,68,,10,10,W 3
21,Thu Jan 24 2013,REG,@,East Tennessee State,A-Sun,W,83,80,,11,10,W 4
22,Sat Jan 26 2013,REG,@,South Carolina Upstate,A-Sun,L,64,79,,11,11,L 1
23,Thu Jan 31 2013,REG,,Stetson,A-Sun,W,71,70,,12,11,W 1
24,Sat Feb 2 2013,REG,,Florida Gulf Coast,A-Sun,L,78,81,,12,12,L 1
25,Thu Feb 7 2013,REG,@,Mercer,A-Sun,L,64,67,OT,12,13,L 2
26,Sat Feb 9 2013,REG,@,Kennesaw State,A-Sun,L,68,75,,12,14,L 3
27,Fri Feb 15 2013,REG,,North Florida,A-Sun,W,70,68,,13,14,W 1
28,Thu Feb 21 2013,REG,,South Carolina Upstate,A-Sun,W,68,64,,14,14,W 2
29,Sat Feb 23 2013,REG,,East Tennessee State,A-Sun,L,58,61,,14,15,L 1
30,Thu Feb 28 2013,REG,@,Lipscomb,A-Sun,L,73,77,,14,16,L 2
31,Sat Mar 2 2013,REG,@,Northern Kentucky,A-Sun,L,62,66,,14,17,L 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 7 2013,CTOURN,N,South Carolina Upstate,A-Sun,L,62,76,,14,18,L 4
