G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Kennesaw State,A-Sun,W,76,67,,1,0,W 1
2,Thu Nov 15 2012,REG,N,North Carolina-Asheville,Big South,W,75,68,,2,0,W 2
3,Fri Nov 16 2012,REG,N,Oklahoma State,Big 12,L,45,62,,2,1,L 1
4,Sun Nov 18 2012,REG,N,Massachusetts,A-10,W,83,69,,3,1,W 1
5,Mon Nov 26 2012,REG,,Oakland,Summit,W,77,50,,4,1,W 2
6,Fri Nov 30 2012,REG,@,Georgetown,Big East,L,36,37,,4,2,L 1
7,Wed Dec 5 2012,REG,@,Virginia,ACC,L,38,46,,4,3,L 2
8,Thu Dec 13 2012,REG,,Wichita State,MVC,W,69,60,,5,3,W 1
9,Tue Dec 18 2012,REG,,Presbyterian,Big South,W,78,62,,6,3,W 2
10,Fri Dec 21 2012,REG,,Western Carolina,Southern,W,66,52,,7,3,W 3
11,Sat Dec 29 2012,REG,,Xavier,A-10,W,51,47,,8,3,W 4
12,Fri Jan 4 2013,REG,,Memphis,CUSA,L,80,85,,8,4,L 1
13,Wed Jan 9 2013,REG,,Mississippi,SEC,L,74,92,,8,5,L 2
14,Sat Jan 12 2013,REG,@,Alabama,SEC,L,65,68,,8,6,L 3
15,Tue Jan 15 2013,REG,@,Kentucky,SEC,L,65,75,,8,7,L 4
16,Sat Jan 19 2013,REG,,Mississippi State,SEC,W,72,57,,9,7,W 1
17,Thu Jan 24 2013,REG,@,Mississippi,SEC,L,56,62,,9,8,L 1
18,Sat Jan 26 2013,REG,,Alabama,SEC,W,54,53,,10,8,W 1
19,Tue Jan 29 2013,REG,,Vanderbilt,SEC,W,58,57,,11,8,W 2
20,Sat Feb 2 2013,REG,@,Arkansas,SEC,L,60,73,,11,9,L 1
21,Wed Feb 6 2013,REG,,Georgia,SEC,L,62,68,,11,10,L 2
22,Sun Feb 10 2013,REG,@,South Carolina,SEC,W,66,61,,12,10,W 1
23,Wed Feb 13 2013,REG,@,Vanderbilt,SEC,W,58,46,,13,10,W 2
24,Sat Feb 16 2013,REG,,Kentucky,SEC,W,88,58,,14,10,W 3
25,Tue Feb 19 2013,REG,,Louisiana State,SEC,W,82,72,,15,10,W 4
26,Sat Feb 23 2013,REG,@,Texas A&M,SEC,W,93,85,4OT,16,10,W 5
27,Tue Feb 26 2013,REG,,Florida,SEC,W,64,58,,17,10,W 6
28,Sat Mar 2 2013,REG,@,Georgia,SEC,L,68,78,,17,11,L 1
29,Wed Mar 6 2013,REG,@,Auburn,SEC,W,82,75,,18,11,W 1
30,Sat Mar 9 2013,REG,,Missouri,SEC,W,64,62,,19,11,W 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,Mississippi State,SEC,W,69,53,,20,11,W 3
32,Fri Mar 15 2013,CTOURN,N,Alabama,SEC,L,48,58,,20,12,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Wed Mar 20 2013,NIT,,Mercer,A-Sun,L,67,75,,20,13,L 2
