G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Vermont,AEC,L,53,54,,0,1,L 1
2,Sun Nov 11 2012,REG,@,Navy,Patriot,W,54,49,OT,1,1,W 1
3,Fri Nov 16 2012,REG,N,Cal State Northridge,Big West,L,64,68,,1,2,L 1
4,Sat Nov 17 2012,REG,N,Northern Kentucky,A-Sun,W,56,52,,2,2,W 1
5,Sun Nov 18 2012,REG,@,San Diego,WCC,L,60,77,,2,3,L 1
6,Sun Nov 25 2012,REG,@,Maine,AEC,L,66,72,,2,4,L 2
7,Wed Nov 28 2012,REG,,Massachusetts,A-10,L,63,64,,2,5,L 3
8,Sat Dec 1 2012,REG,,Albany (NY),AEC,L,56,69,,2,6,L 4
9,Tue Dec 4 2012,REG,@,St. Bonaventure,A-10,L,43,58,,2,7,L 5
10,Fri Dec 7 2012,REG,,Rider,MAAC,L,56,62,,2,8,L 6
11,Sun Dec 9 2012,REG,@,Manhattan,MAAC,L,55,75,,2,9,L 7
12,Sun Dec 23 2012,REG,@,Fordham,A-10,L,75,81,,2,10,L 8
13,Sat Dec 29 2012,REG,,La Salle,A-10,L,52,80,,2,11,L 9
14,Fri Jan 4 2013,REG,,Iona,MAAC,L,62,66,,2,12,L 10
15,Sun Jan 6 2013,REG,@,Rider,MAAC,L,53,72,,2,13,L 11
16,Fri Jan 11 2013,REG,,Canisius,MAAC,W,57,54,,3,13,W 1
17,Sun Jan 13 2013,REG,,Saint Peter's,MAAC,W,66,53,,4,13,W 2
18,Thu Jan 17 2013,REG,@,Niagara,MAAC,L,64,87,,4,14,L 1
19,Sat Jan 19 2013,REG,@,Canisius,MAAC,L,44,76,,4,15,L 2
20,Fri Jan 25 2013,REG,,Niagara,MAAC,L,69,78,,4,16,L 3
21,Sun Jan 27 2013,REG,@,Marist,MAAC,W,79,75,,5,16,W 1
22,Fri Feb 1 2013,REG,,Manhattan,MAAC,W,66,63,,6,16,W 2
23,Mon Feb 4 2013,REG,,Fairfield,MAAC,L,54,64,,6,17,L 1
24,Fri Feb 8 2013,REG,@,Loyola (MD),MAAC,L,51,63,,6,18,L 2
25,Sun Feb 10 2013,REG,@,Saint Peter's,MAAC,L,62,72,,6,19,L 3
26,Thu Feb 14 2013,REG,@,Fairfield,MAAC,L,52,74,,6,20,L 4
27,Sat Feb 16 2013,REG,,Loyola (MD),MAAC,L,57,80,,6,21,L 5
28,Sun Feb 24 2013,REG,,Radford,Big South,W,65,57,OT,7,21,W 1
29,Fri Mar 1 2013,REG,,Marist,MAAC,L,74,76,,7,22,L 1
30,Sun Mar 3 2013,REG,@,Iona,MAAC,L,61,80,,7,23,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Fri Mar 8 2013,CTOURN,N,Marist,MAAC,W,70,64,,8,23,W 1
32,Sat Mar 9 2013,CTOURN,N,Niagara,MAAC,L,62,74,,8,24,L 1
