G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Richmond,A-10,L,42,84,,0,1,L 1
2,Mon Nov 12 2012,REG,,William & Mary,CAA,L,59,71,,0,2,L 2
3,Wed Nov 14 2012,REG,@,Georgetown,Big East,L,59,68,,0,3,L 3
4,Mon Nov 19 2012,REG,N,California-Irvine,Big West,L,46,64,,0,4,L 4
5,Tue Nov 20 2012,REG,@,Sam Houston State,Southland,L,50,64,,0,5,L 5
6,Wed Nov 21 2012,REG,N,Southern Mississippi,CUSA,L,56,74,,0,6,L 6
7,Thu Nov 29 2012,REG,,Morgan State,MEAC,L,62,67,,0,7,L 7
8,Sun Dec 2 2012,REG,,Georgia State,CAA,L,66,67,,0,8,L 8
9,Tue Dec 4 2012,REG,,Southern Virginia,,W,76,51,,1,8,W 1
10,Sat Dec 15 2012,REG,@,Howard,MEAC,L,53,60,,1,9,L 1
11,Tue Dec 18 2012,REG,@,Iona,MAAC,L,69,87,,1,10,L 2
12,Fri Dec 21 2012,REG,,Milligan,,W,81,63,,2,10,W 1
13,Fri Dec 28 2012,REG,,Union (KY),,W,104,67,,3,10,W 2
14,Mon Dec 31 2012,REG,@,Western Carolina,Southern,W,63,62,,4,10,W 3
15,Sat Jan 5 2013,REG,,North Carolina-Asheville,Big South,L,69,83,,4,11,L 1
16,Wed Jan 9 2013,REG,@,Virginia Military Institute,Big South,L,69,82,,4,12,L 2
17,Sat Jan 12 2013,REG,,Coastal Carolina,Big South,W,64,56,,5,12,W 1
18,Wed Jan 16 2013,REG,@,High Point,Big South,L,72,77,2OT,5,13,L 1
19,Sat Jan 19 2013,REG,@,Presbyterian,Big South,L,60,68,,5,14,L 2
20,Tue Jan 22 2013,REG,,Longwood,Big South,W,74,47,,6,14,W 1
21,Sat Jan 26 2013,REG,,Charleston Southern,Big South,L,75,79,,6,15,L 1
22,Tue Jan 29 2013,REG,,Campbell,Big South,W,89,72,,7,15,W 1
23,Sat Feb 2 2013,REG,@,Winthrop,Big South,L,56,66,,7,16,L 1
24,Tue Feb 5 2013,REG,,Radford,Big South,W,75,70,,8,16,W 1
25,Sat Feb 9 2013,REG,@,Gardner-Webb,Big South,L,68,71,,8,17,L 1
26,Wed Feb 13 2013,REG,@,Campbell,Big South,W,82,80,,9,17,W 1
27,Sat Feb 16 2013,REG,,High Point,Big South,L,68,73,,9,18,L 1
28,Tue Feb 19 2013,REG,@,Longwood,Big South,L,101,102,,9,19,L 2
29,Sat Feb 23 2013,REG,,Austin Peay,OVC,W,79,73,OT,10,19,W 1
30,Tue Feb 26 2013,REG,,Virginia Military Institute,Big South,L,66,83,,10,20,L 1
31,Sat Mar 2 2013,REG,@,Radford,Big South,W,73,56,,11,20,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Tue Mar 5 2013,CTOURN,@,Coastal Carolina,Big South,W,78,61,,12,20,W 2
33,Thu Mar 7 2013,CTOURN,N,High Point,Big South,W,61,60,,13,20,W 3
34,Sat Mar 9 2013,CTOURN,N,Gardner-Webb,Big South,W,65,62,,14,20,W 4
35,Sun Mar 10 2013,CTOURN,N,Charleston Southern,Big South,W,87,76,,15,20,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
36,Tue Mar 19 2013,NCAA,N,North Carolina A&T,MEAC,L,72,73,,15,21,L 1
