G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Belmont,OVC,L,60,89,,0,1,L 1
2,Mon Nov 12 2012,REG,,Maryville (MO),,W,73,55,,1,1,W 1
3,Wed Nov 14 2012,REG,@,Gardner-Webb,Big South,W,66,62,,2,1,W 2
4,Fri Nov 23 2012,REG,@,Mississippi,SEC,L,45,91,,2,2,L 1
5,Mon Nov 26 2012,REG,,Murray State,OVC,L,79,88,,2,3,L 2
6,Fri Nov 30 2012,REG,,Tennessee Tech,OVC,W,80,64,,3,3,W 1
7,Tue Dec 4 2012,REG,@,Belmont,OVC,L,66,100,,3,4,L 1
8,Sat Dec 8 2012,REG,,Tennessee-Martin,OVC,W,86,62,,4,4,W 1
9,Sat Dec 15 2012,REG,@,Kentucky,SEC,L,50,88,,4,5,L 1
10,Tue Dec 18 2012,REG,@,Austin Peay,OVC,W,87,84,,5,5,W 1
11,Thu Dec 20 2012,REG,@,Memphis,CUSA,L,56,62,,5,6,L 1
12,Mon Dec 31 2012,REG,@,North Florida,A-Sun,L,70,84,,5,7,L 2
13,Wed Jan 2 2013,REG,@,Jacksonville,A-Sun,L,71,85,,5,8,L 3
14,Sat Jan 5 2013,REG,,East Tennessee State,A-Sun,W,60,56,,6,8,W 1
15,Mon Jan 7 2013,REG,,South Carolina Upstate,A-Sun,L,61,98,,6,9,L 1
16,Fri Jan 11 2013,REG,@,Northern Kentucky,A-Sun,L,53,67,,6,10,L 2
17,Thu Jan 17 2013,REG,@,Florida Gulf Coast,A-Sun,W,87,78,OT,7,10,W 1
18,Sat Jan 19 2013,REG,@,Stetson,A-Sun,L,69,85,,7,11,L 1
19,Thu Jan 24 2013,REG,,Kennesaw State,A-Sun,W,79,72,OT,8,11,W 1
20,Sat Jan 26 2013,REG,,Mercer,A-Sun,L,65,71,,8,12,L 1
21,Thu Jan 31 2013,REG,@,South Carolina Upstate,A-Sun,L,71,83,,8,13,L 2
22,Sat Feb 2 2013,REG,@,East Tennessee State,A-Sun,L,88,90,OT,8,14,L 3
23,Fri Feb 8 2013,REG,,Northern Kentucky,A-Sun,W,76,58,,9,14,W 1
24,Thu Feb 14 2013,REG,,Stetson,A-Sun,L,66,76,,9,15,L 1
25,Sat Feb 16 2013,REG,,Florida Gulf Coast,A-Sun,W,84,74,,10,15,W 1
26,Thu Feb 21 2013,REG,@,Mercer,A-Sun,L,58,83,,10,16,L 1
27,Sat Feb 23 2013,REG,@,Kennesaw State,A-Sun,W,70,55,,11,16,W 1
28,Thu Feb 28 2013,REG,,Jacksonville,A-Sun,W,77,73,,12,16,W 2
29,Sat Mar 2 2013,REG,,North Florida,A-Sun,L,78,85,,12,17,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 6 2013,CTOURN,N,Mercer,A-Sun,L,48,82,,12,18,L 2
