G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Oral Roberts,Southland,W,69,49,,1,0,W 1
2,Thu Nov 15 2012,REG,@,Arizona,Pac-12,L,51,72,,1,1,L 1
3,Thu Nov 22 2012,REG,N,Oklahoma,Big 12,L,61,68,,1,2,L 2
4,Fri Nov 23 2012,REG,N,Clemson,ACC,L,48,69,,1,3,L 3
5,Sun Nov 25 2012,REG,N,Vanderbilt,SEC,L,49,73,,1,4,L 4
6,Wed Nov 28 2012,REG,,New Mexico State,WAC,W,55,54,,2,4,W 1
7,Sat Dec 8 2012,REG,,Idaho,WAC,W,64,60,,3,4,W 2
8,Mon Dec 17 2012,REG,,Nevada-Las Vegas,MWC,L,60,62,,3,5,L 1
9,Wed Dec 19 2012,REG,,Oregon,Pac-12,W,91,84,3OT,4,5,W 1
10,Sat Dec 22 2012,REG,,Arkansas-Pine Bluff,SWAC,W,83,61,,5,5,W 2
11,Sun Dec 23 2012,REG,N,Nebraska,Big Ten,W,68,52,,6,5,W 3
12,Wed Jan 2 2013,REG,@,Colorado State,MWC,L,58,62,,6,6,L 1
13,Wed Jan 9 2013,REG,@,Tulane,CUSA,W,66,57,,7,6,W 1
14,Sat Jan 12 2013,REG,,Marshall,CUSA,W,74,63,,8,6,W 2
15,Mon Jan 14 2013,REG,,Houston Baptist,GWC,W,72,44,,9,6,W 3
16,Wed Jan 16 2013,REG,@,Tulsa,CUSA,L,42,45,,9,7,L 1
17,Sat Jan 19 2013,REG,,Southern Methodist,CUSA,W,63,54,,10,7,W 1
18,Sat Jan 26 2013,REG,@,East Carolina,CUSA,W,68,67,,11,7,W 2
19,Wed Jan 30 2013,REG,@,Alabama-Birmingham,CUSA,L,72,78,OT,11,8,L 1
20,Sat Feb 2 2013,REG,,Tulane,CUSA,W,62,50,,12,8,W 1
21,Wed Feb 6 2013,REG,,Rice,CUSA,W,65,53,,13,8,W 2
22,Sat Feb 9 2013,REG,,Tulsa,CUSA,L,70,74,,13,9,L 1
23,Wed Feb 13 2013,REG,@,Houston,CUSA,L,61,79,,13,10,L 2
24,Sat Feb 16 2013,REG,,Central Florida,CUSA,W,73,58,,14,10,W 1
25,Wed Feb 20 2013,REG,@,Southern Mississippi,CUSA,L,39,45,,14,11,L 1
26,Sat Feb 23 2013,REG,@,New Mexico State,WAC,L,51,55,,14,12,L 2
27,Wed Feb 27 2013,REG,,Houston,CUSA,W,63,53,,15,12,W 1
28,Sat Mar 2 2013,REG,@,Rice,CUSA,W,67,56,,16,12,W 2
29,Tue Mar 5 2013,REG,,Memphis,CUSA,L,54,56,,16,13,L 1
30,Sat Mar 9 2013,REG,@,Southern Methodist,CUSA,W,76,63,,17,13,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Thu Mar 14 2013,CTOURN,N,Houston,CUSA,W,80,69,,18,13,W 2
32,Fri Mar 15 2013,CTOURN,N,Southern Mississippi,CUSA,L,67,85,,18,14,L 1
