G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Drexel,CAA,W,66,62,OT,1,0,W 1
2,Tue Nov 13 2012,REG,,Temple,A-10,L,66,80,,1,1,L 1
3,Fri Nov 16 2012,REG,,Chicago State,GWC,W,92,63,,2,1,W 1
4,Sun Nov 18 2012,REG,,Valparaiso,Horizon,L,83,88,OT,2,2,L 1
5,Tue Nov 20 2012,REG,,Bethune-Cookman,MEAC,W,69,68,,3,2,W 1
6,Sat Nov 24 2012,REG,@,Nebraska,Big Ten,W,74,60,,4,2,W 2
7,Wed Nov 28 2012,REG,@,Youngstown State,Horizon,W,85,78,OT,5,2,W 3
8,Sat Dec 1 2012,REG,,Princeton,Ivy,L,50,62,,5,3,L 1
9,Tue Dec 4 2012,REG,@,Bucknell,Patriot,L,60,76,,5,4,L 2
10,Sun Dec 9 2012,REG,@,Xavier,A-10,L,55,62,,5,5,L 3
11,Thu Dec 20 2012,REG,,Saint Francis (PA),NEC,W,77,48,,6,5,W 1
12,Sat Dec 22 2012,REG,,Arkansas State,Sun Belt,W,73,69,,7,5,W 2
13,Sun Dec 30 2012,REG,,Fairmont State,,W,77,75,,8,5,W 3
14,Wed Jan 2 2013,REG,@,Cleveland State,Horizon,W,72,55,,9,5,W 4
15,Wed Jan 9 2013,REG,,Toledo,MAC,L,58,70,,9,6,L 1
16,Sat Jan 12 2013,REG,@,Ball State,MAC,W,61,47,,10,6,W 1
17,Wed Jan 16 2013,REG,@,Buffalo,MAC,W,80,68,,11,6,W 2
18,Sat Jan 19 2013,REG,,Akron,MAC,L,67,71,,11,7,L 1
19,Wed Jan 23 2013,REG,@,Bowling Green State,MAC,L,55,70,,11,8,L 2
20,Sat Jan 26 2013,REG,,Ohio,MAC,L,68,69,,11,9,L 3
21,Wed Jan 30 2013,REG,@,Northern Illinois,MAC,L,65,67,,11,10,L 4
22,Sat Feb 2 2013,REG,,Eastern Michigan,MAC,W,77,62,,12,10,W 1
23,Wed Feb 6 2013,REG,@,Western Michigan,MAC,L,76,82,,12,11,L 1
24,Sat Feb 9 2013,REG,,Central Michigan,MAC,W,87,72,,13,11,W 1
25,Wed Feb 13 2013,REG,,Miami (OH),MAC,W,87,70,,14,11,W 2
26,Sat Feb 16 2013,REG,@,Ohio,MAC,L,75,78,OT,14,12,L 1
27,Sat Feb 23 2013,REG,@,Loyola (IL),Horizon,W,70,63,,15,12,W 1
28,Wed Feb 27 2013,REG,,Buffalo,MAC,W,83,81,OT,16,12,W 2
29,Sat Mar 2 2013,REG,@,Miami (OH),MAC,W,78,58,,17,12,W 3
30,Tue Mar 5 2013,REG,,Bowling Green State,MAC,W,69,61,,18,12,W 4
31,Fri Mar 8 2013,REG,@,Akron,MAC,W,68,64,,19,12,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 14 2013,CTOURN,N,Buffalo,MAC,W,70,68,,20,12,W 6
33,Fri Mar 15 2013,CTOURN,N,Akron,MAC,L,59,62,,20,13,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
34,Wed Mar 20 2013,CIT,,Fairfield,MAAC,W,73,71,,21,13,W 1
35,Sun Mar 24 2013,CIT,@,Loyola (MD),MAAC,L,59,73,,21,14,L 1
