G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,,Young Harris,,W,105,59,,1,0,W 1
2,Wed Nov 14 2012,REG,@,Creighton,MVC,L,60,77,,1,1,L 1
3,Sun Nov 18 2012,REG,,Navy,Patriot,W,82,63,,2,1,W 1
4,Tue Nov 20 2012,REG,,Prairie View,SWAC,W,76,70,,3,1,W 2
5,Fri Nov 23 2012,REG,N,Illinois State,MVC,L,65,77,,3,2,L 1
6,Sat Nov 24 2012,REG,N,Texas Christian,Big 12,L,73,76,,3,3,L 2
7,Tue Nov 27 2012,REG,@,Troy,Sun Belt,W,75,55,,4,3,W 1
8,Sat Dec 1 2012,REG,@,North Carolina,ACC,L,84,102,,4,4,L 1
9,Wed Dec 5 2012,REG,@,Middle Tennessee,Sun Belt,L,64,84,,4,5,L 2
10,Sat Dec 8 2012,REG,,South Alabama,Sun Belt,W,92,78,,5,5,W 1
11,Sun Dec 16 2012,REG,@,Rutgers,Big East,L,79,88,,5,6,L 1
12,Thu Dec 20 2012,REG,,Louisiana-Monroe,Sun Belt,W,76,69,,6,6,W 1
13,Sat Dec 29 2012,REG,,Northeastern,CAA,W,83,63,,7,6,W 2
14,Wed Jan 2 2013,REG,,Georgia Southern,Southern,W,65,61,,8,6,W 3
15,Sat Jan 5 2013,REG,@,Dayton,A-10,L,71,78,,8,7,L 1
16,Wed Jan 9 2013,REG,@,Central Florida,CUSA,L,48,64,,8,8,L 2
17,Sat Jan 12 2013,REG,,Memphis,CUSA,L,53,69,,8,9,L 3
18,Sat Jan 19 2013,REG,@,Southern Mississippi,CUSA,L,59,74,,8,10,L 4
19,Wed Jan 23 2013,REG,,East Carolina,CUSA,L,85,91,,8,11,L 5
20,Sat Jan 26 2013,REG,@,Houston,CUSA,L,61,66,,8,12,L 6
21,Wed Jan 30 2013,REG,,Texas-El Paso,CUSA,W,78,72,OT,9,12,W 1
22,Sat Feb 2 2013,REG,,Southern Mississippi,CUSA,L,75,79,,9,13,L 1
23,Wed Feb 6 2013,REG,@,Tulsa,CUSA,W,70,63,,10,13,W 1
24,Sat Feb 9 2013,REG,,Marshall,CUSA,W,75,61,,11,13,W 2
25,Wed Feb 13 2013,REG,@,East Carolina,CUSA,L,61,74,,11,14,L 1
26,Sat Feb 16 2013,REG,,Rice,CUSA,W,80,57,,12,14,W 1
27,Sat Feb 23 2013,REG,@,Marshall,CUSA,W,52,48,,13,14,W 2
28,Wed Feb 27 2013,REG,@,Tulane,CUSA,W,76,71,,14,14,W 3
29,Sat Mar 2 2013,REG,,Southern Methodist,CUSA,W,74,69,,15,14,W 4
30,Wed Mar 6 2013,REG,,Central Florida,CUSA,L,70,74,,15,15,L 1
31,Sat Mar 9 2013,REG,@,Memphis,CUSA,L,71,86,,15,16,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 13 2013,CTOURN,N,Southern Methodist,CUSA,W,53,52,,16,16,W 1
33,Thu Mar 14 2013,CTOURN,N,Southern Mississippi,CUSA,L,66,81,,16,17,L 1
