G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,Wichita State,MVC,L,57,71,,0,1,L 1
2,Mon Nov 12 2012,REG,,Johnson & Wales (NC),,W,109,46,,1,1,W 1
3,Wed Nov 14 2012,REG,@,Wyoming,MWC,L,60,73,,1,2,L 1
4,Thu Nov 15 2012,REG,N,Southern,SWAC,W,59,55,,2,2,W 1
5,Fri Nov 16 2012,REG,N,South Dakota,Summit,L,69,81,,2,3,L 1
6,Tue Nov 20 2012,REG,,Toccoa Falls,,W,94,40,,3,3,W 1
7,Sat Nov 24 2012,REG,,Wagner,NEC,L,36,38,,3,4,L 1
8,Tue Nov 27 2012,REG,,Utah Valley,GWC,W,70,52,,4,4,W 1
9,Sat Dec 1 2012,REG,@,North Carolina A&T,MEAC,W,66,62,,5,4,W 2
10,Tue Dec 4 2012,REG,,Eastern Kentucky,OVC,L,57,63,,5,5,L 1
11,Wed Dec 19 2012,REG,@,Drake,MVC,L,69,72,,5,6,L 2
12,Sat Dec 22 2012,REG,@,Utah Valley,GWC,W,73,67,,6,6,W 1
13,Sat Dec 29 2012,REG,@,Marquette,Big East,L,66,75,,6,7,L 1
14,Wed Jan 2 2013,REG,@,Winthrop,Big South,W,64,57,,7,7,W 1
15,Tue Jan 8 2013,REG,,Virginia-Lynchburg,,W,97,28,,8,7,W 2
16,Sat Jan 12 2013,REG,@,Florida A&M,MEAC,W,85,62,,9,7,W 3
17,Mon Jan 14 2013,REG,@,Bethune-Cookman,MEAC,W,75,66,,10,7,W 4
18,Mon Jan 21 2013,REG,,Howard,MEAC,W,71,36,,11,7,W 5
19,Sat Jan 26 2013,REG,,Coppin State,MEAC,W,84,75,,12,7,W 6
20,Mon Jan 28 2013,REG,,Morgan State,MEAC,W,69,61,,13,7,W 7
21,Sat Feb 2 2013,REG,@,Delaware State,MEAC,W,54,43,,14,7,W 8
22,Mon Feb 4 2013,REG,@,Maryland-Eastern Shore,MEAC,W,82,54,,15,7,W 9
23,Sat Feb 9 2013,REG,,Florida A&M,MEAC,W,51,43,,16,7,W 10
24,Mon Feb 11 2013,REG,,Bethune-Cookman,MEAC,W,81,75,,17,7,W 11
25,Sat Feb 16 2013,REG,@,Savannah State,MEAC,L,36,44,,17,8,L 1
26,Mon Feb 18 2013,REG,@,South Carolina State,MEAC,W,71,52,,18,8,W 1
27,Sat Feb 23 2013,REG,,North Carolina A&T,MEAC,W,51,47,,19,8,W 2
28,Sat Mar 2 2013,REG,,Savannah State,MEAC,W,51,47,,20,8,W 3
29,Mon Mar 4 2013,REG,,South Carolina State,MEAC,W,62,54,,21,8,W 4
30,Thu Mar 7 2013,REG,@,Hampton,MEAC,W,68,64,,22,8,W 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Wed Mar 13 2013,CTOURN,N,North Carolina A&T,MEAC,L,42,55,,22,9,L 1
