G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,,Loyola Marymount,WCC,W,73,58,,1,0,W 1
2,Thu Nov 15 2012,REG,@,Texas Christian,Big 12,W,64,61,,2,0,W 2
3,Sat Nov 17 2012,REG,@,Texas State,WAC,W,78,75,,3,0,W 3
4,Mon Nov 19 2012,REG,,Malone,,W,81,47,,4,0,W 4
5,Wed Nov 21 2012,REG,,Rider,MAAC,W,83,70,,5,0,W 5
6,Sat Nov 24 2012,REG,N,Arkansas-Little Rock,Sun Belt,L,56,69,,5,1,L 1
7,Sun Nov 25 2012,REG,N,Missouri State,MVC,W,62,61,,6,1,W 1
8,Wed Nov 28 2012,REG,,Utah,Pac-12,W,62,55,,7,1,W 2
9,Sat Dec 1 2012,REG,@,Hofstra,CAA,W,73,47,,8,1,W 3
10,Sat Dec 15 2012,REG,@,Rhode Island,A-10,L,50,72,,8,2,L 1
11,Tue Dec 18 2012,REG,@,Utah,Pac-12,L,53,62,,8,3,L 2
12,Fri Dec 21 2012,REG,N,Wagner,NEC,L,53,63,,8,4,L 3
13,Sat Dec 22 2012,REG,N,Alcorn State,SWAC,W,67,52,,9,4,W 1
14,Sun Dec 30 2012,REG,,Furman,Southern,W,72,53,,10,4,W 2
15,Wed Jan 2 2013,REG,,Wyoming,MWC,L,56,59,,10,5,L 1
16,Sun Jan 6 2013,REG,,Tulsa,CUSA,L,47,48,,10,6,L 2
17,Wed Jan 9 2013,REG,@,Houston,CUSA,L,67,78,,10,7,L 3
18,Sat Jan 12 2013,REG,,Tulane,CUSA,W,59,53,,11,7,W 1
19,Wed Jan 16 2013,REG,,Southern Mississippi,CUSA,L,70,74,,11,8,L 1
20,Sat Jan 19 2013,REG,@,Texas-El Paso,CUSA,L,54,63,,11,9,L 2
21,Sat Jan 26 2013,REG,@,Central Florida,CUSA,L,65,74,,11,10,L 3
22,Wed Jan 30 2013,REG,@,Marshall,CUSA,W,68,57,,12,10,W 1
23,Sat Feb 2 2013,REG,,Houston,CUSA,L,80,84,OT,12,11,L 1
24,Wed Feb 6 2013,REG,,Memphis,CUSA,L,52,60,,12,12,L 2
25,Sat Feb 9 2013,REG,@,Rice,CUSA,W,61,39,,13,12,W 1
26,Sat Feb 16 2013,REG,@,Tulane,CUSA,L,67,78,,13,13,L 1
27,Sat Feb 23 2013,REG,,East Carolina,CUSA,L,69,72,,13,14,L 2
28,Wed Feb 27 2013,REG,,Rice,CUSA,W,67,55,,14,14,W 1
29,Sat Mar 2 2013,REG,@,Alabama-Birmingham,CUSA,L,69,74,,14,15,L 1
30,Wed Mar 6 2013,REG,@,Tulsa,CUSA,W,71,65,,15,15,W 1
31,Sat Mar 9 2013,REG,,Texas-El Paso,CUSA,L,63,76,,15,16,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 13 2013,CTOURN,N,Alabama-Birmingham,CUSA,L,52,53,,15,17,L 2
