G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Houston,CUSA,L,76,81,,0,1,L 1
2,Tue Nov 13 2012,REG,@,Stetson,A-Sun,L,66,88,,0,2,L 2
3,Sun Nov 18 2012,REG,@,Arizona State,Pac-12,L,70,97,,0,3,L 3
4,Tue Nov 20 2012,REG,@,Arkansas,SEC,L,60,89,,0,4,L 4
5,Fri Nov 23 2012,REG,N,Longwood,Big South,L,83,86,OT,0,5,L 5
6,Sat Nov 24 2012,REG,N,Presbyterian,Big South,W,69,55,,1,5,W 1
7,Thu Nov 29 2012,REG,@,North Florida,A-Sun,L,47,72,,1,6,L 1
8,Sat Dec 1 2012,REG,,Bethune-Cookman,MEAC,W,75,67,,2,6,W 1
9,Tue Dec 4 2012,REG,,Edward Waters,,W,87,69,,3,6,W 2
10,Sat Dec 8 2012,REG,,Allen,,W,109,59,,4,6,W 3
11,Sat Dec 15 2012,REG,@,Clemson,ACC,L,57,80,,4,7,L 1
12,Sat Dec 29 2012,REG,@,Georgia,SEC,L,73,82,,4,8,L 2
13,Mon Dec 31 2012,REG,@,Texas Tech,Big 12,L,56,70,,4,9,L 3
14,Wed Jan 2 2013,REG,@,Florida International,Sun Belt,L,72,88,,4,10,L 4
15,Sat Jan 5 2013,REG,@,Central Florida,CUSA,L,69,99,,4,11,L 5
16,Sat Jan 12 2013,REG,,North Carolina Central,MEAC,L,62,85,,4,12,L 6
17,Mon Jan 14 2013,REG,,North Carolina A&T,MEAC,L,40,68,,4,13,L 7
18,Sat Jan 19 2013,REG,@,Savannah State,MEAC,L,55,57,,4,14,L 8
19,Mon Jan 21 2013,REG,@,South Carolina State,MEAC,W,89,77,,5,14,W 1
20,Sat Jan 26 2013,REG,,Maryland-Eastern Shore,MEAC,W,55,54,,6,14,W 2
21,Mon Jan 28 2013,REG,,Delaware State,MEAC,L,48,57,,6,15,L 1
22,Sat Feb 2 2013,REG,@,Bethune-Cookman,MEAC,L,65,67,OT,6,16,L 2
23,Sat Feb 9 2013,REG,@,North Carolina Central,MEAC,L,43,51,,6,17,L 3
24,Mon Feb 11 2013,REG,@,North Carolina A&T,MEAC,L,56,64,,6,18,L 4
25,Thu Feb 14 2013,REG,,Savannah State,MEAC,L,65,67,,6,19,L 5
26,Sat Feb 16 2013,REG,,Howard,MEAC,W,46,45,,7,19,W 1
27,Mon Feb 25 2013,REG,,South Carolina State,MEAC,W,75,72,2OT,8,19,W 2
28,Sat Mar 2 2013,REG,@,Hampton,MEAC,L,68,77,,8,20,L 1
29,Mon Mar 4 2013,REG,@,Norfolk State,MEAC,L,58,69,,8,21,L 2
30,Thu Mar 7 2013,REG,@,Morgan State,MEAC,L,67,78,,8,22,L 3
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
31,Tue Mar 12 2013,CTOURN,N,North Carolina A&T,MEAC,L,54,65,,8,23,L 4
