G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Arkansas-Little Rock,Sun Belt,L,68,84,,0,1,L 1
2,Sun Nov 11 2012,REG,@,Cincinnati,Big East,L,57,80,,0,2,L 2
3,Wed Nov 14 2012,REG,,Fontbonne,,W,84,58,,1,2,W 1
4,Fri Nov 16 2012,REG,,Arkansas State,Sun Belt,L,73,77,3OT,1,3,L 1
5,Tue Nov 20 2012,REG,,Lyon,,W,92,58,,2,3,W 1
6,Sat Nov 24 2012,REG,@,Bradley,MVC,L,57,80,,2,4,L 1
7,Thu Nov 29 2012,REG,@,Memphis,CUSA,L,65,93,,2,5,L 2
8,Sat Dec 1 2012,REG,,Kennesaw State,A-Sun,W,65,63,,3,5,W 1
9,Wed Dec 5 2012,REG,@,Central Arkansas,Southland,L,86,87,,3,6,L 1
10,Sat Dec 8 2012,REG,@,Lipscomb,A-Sun,L,62,86,,3,7,L 2
11,Sat Dec 15 2012,REG,@,Saint Louis,A-10,L,51,73,,3,8,L 3
12,Wed Dec 19 2012,REG,,Samford,Southern,L,62,75,,3,9,L 4
13,Sat Dec 29 2012,REG,@,Southeast Missouri State,OVC,L,60,65,,3,10,L 5
14,Mon Dec 31 2012,REG,,Jacksonville State,OVC,L,54,64,,3,11,L 6
15,Thu Jan 3 2013,REG,,Murray State,OVC,L,62,73,,3,12,L 7
16,Sat Jan 5 2013,REG,,Austin Peay,OVC,W,76,74,OT,4,12,W 1
17,Thu Jan 10 2013,REG,@,Tennessee State,OVC,L,48,80,,4,13,L 1
18,Sat Jan 12 2013,REG,@,Belmont,OVC,L,53,90,,4,14,L 2
19,Sat Jan 19 2013,REG,,Morehead State,OVC,L,74,88,,4,15,L 3
20,Thu Jan 24 2013,REG,@,Eastern Illinois,OVC,L,56,69,,4,16,L 4
21,Sat Jan 26 2013,REG,@,Southern Illinois-Edwardsville,OVC,W,65,62,,5,16,W 1
22,Thu Jan 31 2013,REG,,Eastern Kentucky,OVC,W,72,65,,6,16,W 2
23,Thu Feb 7 2013,REG,,Eastern Illinois,OVC,L,65,93,,6,17,L 1
24,Sat Feb 9 2013,REG,,Southern Illinois-Edwardsville,OVC,W,77,68,,7,17,W 1
25,Sat Feb 16 2013,REG,,Southeast Missouri State,OVC,L,74,96,,7,18,L 1
26,Thu Feb 21 2013,REG,@,Tennessee Tech,OVC,L,68,83,,7,19,L 2
27,Sat Feb 23 2013,REG,,Longwood,Big South,W,89,79,,8,19,W 1
28,Thu Feb 28 2013,REG,@,Murray State,OVC,W,69,68,,9,19,W 2
29,Sat Mar 2 2013,REG,@,Austin Peay,OVC,L,58,91,,9,20,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Wed Mar 6 2013,CTOURN,N,Morehead State,OVC,L,66,73,,9,21,L 2
