G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,N,Yale,Ivy,W,85,82,OT,1,0,W 1
2,Mon Nov 12 2012,REG,@,Rutgers,Big East,L,62,88,,1,1,L 1
3,Fri Nov 16 2012,REG,@,Hartford,AEC,L,47,62,,1,2,L 2
4,Sun Nov 18 2012,REG,@,Stony Brook,AEC,W,64,62,,2,2,W 1
5,Sun Nov 25 2012,REG,,Lehigh,Patriot,L,77,91,,2,3,L 1
6,Thu Nov 29 2012,REG,@,Brown,Ivy,L,56,69,,2,4,L 2
7,Wed Dec 5 2012,REG,,Holy Cross,Patriot,L,78,83,,2,5,L 3
8,Sun Dec 9 2012,REG,@,Lafayette,Patriot,L,70,72,,2,6,L 4
9,Tue Dec 18 2012,REG,,Stony Brook,AEC,L,59,64,,2,7,L 5
10,Sat Dec 22 2012,REG,@,La Salle,A-10,L,71,100,,2,8,L 6
11,Sun Dec 30 2012,REG,@,George Washington,A-10,L,38,77,,2,9,L 7
12,Thu Jan 3 2013,REG,,Long Island University,NEC,W,77,73,,3,9,W 1
13,Sat Jan 5 2013,REG,,St. Francis (NY),NEC,W,66,65,,4,9,W 2
14,Thu Jan 10 2013,REG,@,Central Connecticut State,NEC,L,78,84,,4,10,L 1
15,Sat Jan 12 2013,REG,@,Quinnipiac,NEC,W,80,74,,5,10,W 1
16,Thu Jan 17 2013,REG,@,Robert Morris,NEC,L,62,66,,5,11,L 1
17,Sat Jan 19 2013,REG,@,Saint Francis (PA),NEC,W,75,72,,6,11,W 1
18,Thu Jan 24 2013,REG,,Bryant,NEC,W,87,76,,7,11,W 2
19,Sat Jan 26 2013,REG,,Monmouth,NEC,W,82,68,,8,11,W 3
20,Thu Jan 31 2013,REG,@,Wagner,NEC,L,78,84,OT,8,12,L 1
21,Sat Feb 2 2013,REG,@,Mount St. Mary's,NEC,L,82,91,,8,13,L 2
22,Thu Feb 7 2013,REG,,Fairleigh Dickinson,NEC,W,77,70,,9,13,W 1
23,Thu Feb 14 2013,REG,,Saint Francis (PA),NEC,L,60,64,,9,14,L 1
24,Sat Feb 16 2013,REG,,Robert Morris,NEC,L,63,68,,9,15,L 2
25,Thu Feb 21 2013,REG,,Quinnipiac,NEC,L,74,81,,9,16,L 3
26,Sat Feb 23 2013,REG,,Central Connecticut State,NEC,L,72,80,,9,17,L 4
27,Mon Feb 25 2013,REG,@,Bryant,NEC,L,68,84,,9,18,L 5
28,Thu Feb 28 2013,REG,@,Long Island University,NEC,L,68,70,,9,19,L 6
29,Sat Mar 2 2013,REG,@,St. Francis (NY),NEC,L,80,92,,9,20,L 7
