G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Valparaiso,Horizon,L,54,85,,0,1,L 1
2,Tue Nov 13 2012,REG,@,Charlotte,A-10,L,53,66,,0,2,L 2
3,Fri Nov 16 2012,REG,,Webber,,W,87,64,,1,2,W 1
4,Wed Nov 21 2012,REG,@,Kennesaw State,A-Sun,W,62,46,,2,2,W 2
5,Sat Nov 24 2012,REG,@,Maryland,ACC,L,53,70,,2,3,L 1
6,Wed Nov 28 2012,REG,,Elon,Southern,L,50,55,,2,4,L 2
7,Sat Dec 1 2012,REG,@,Samford,Southern,L,48,57,,2,5,L 3
8,Sat Dec 8 2012,REG,,Brewton-Parker,,W,79,56,,3,5,W 1
9,Sat Dec 15 2012,REG,@,Virginia Tech,ACC,W,78,73,,4,5,W 2
10,Mon Dec 17 2012,REG,@,Bradley,MVC,L,43,62,,4,6,L 1
11,Sat Dec 22 2012,REG,N,Mississippi Valley State,SWAC,W,63,52,,5,6,W 1
12,Sun Dec 23 2012,REG,N,North Florida,A-Sun,L,46,74,,5,7,L 1
13,Sat Dec 29 2012,REG,,Georgia State,CAA,W,68,64,OT,6,7,W 1
14,Wed Jan 2 2013,REG,@,Alabama-Birmingham,CUSA,L,61,65,,6,8,L 1
15,Sat Jan 5 2013,REG,,North Carolina A&T,MEAC,L,65,71,,6,9,L 2
16,Sat Jan 12 2013,REG,@,Wofford,Southern,L,53,71,,6,10,L 3
17,Mon Jan 14 2013,REG,,Davidson,Southern,W,70,57,,7,10,W 1
18,Thu Jan 17 2013,REG,,College of Charleston,Southern,W,51,47,,8,10,W 2
19,Sat Jan 19 2013,REG,,Citadel,Southern,L,55,70,,8,11,L 1
20,Thu Jan 24 2013,REG,@,Appalachian State,Southern,L,62,64,OT,8,12,L 2
21,Sat Jan 26 2013,REG,@,Western Carolina,Southern,W,72,66,,9,12,W 1
22,Thu Jan 31 2013,REG,@,Furman,Southern,L,74,81,,9,13,L 1
23,Sat Feb 2 2013,REG,,Chattanooga,Southern,W,59,57,,10,13,W 1
24,Thu Feb 7 2013,REG,,Appalachian State,Southern,L,86,91,OT,10,14,L 1
25,Sat Feb 9 2013,REG,,Western Carolina,Southern,L,62,71,,10,15,L 2
26,Thu Feb 14 2013,REG,@,Citadel,Southern,W,78,57,,11,15,W 1
27,Sat Feb 16 2013,REG,@,College of Charleston,Southern,L,60,69,,11,16,L 1
28,Thu Feb 21 2013,REG,,Wofford,Southern,L,47,53,,11,17,L 2
29,Sat Feb 23 2013,REG,,Furman,Southern,W,78,61,,12,17,W 1
30,Wed Feb 27 2013,REG,@,North Carolina-Greensboro,Southern,W,66,60,,13,17,W 2
31,Sat Mar 2 2013,REG,@,Davidson,Southern,L,48,83,,13,18,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Fri Mar 8 2013,CTOURN,N,Wofford,Southern,W,60,44,,14,18,W 1
33,Sat Mar 9 2013,CTOURN,N,Davidson,Southern,L,59,86,,14,19,L 1
