G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Loyola (MD),MAAC,L,45,71,,0,1,L 1
2,Sun Nov 11 2012,REG,,Brown,Ivy,L,49,58,,0,2,L 2
3,Wed Nov 14 2012,REG,@,Navy,Patriot,L,52,75,,0,3,L 3
4,Fri Nov 16 2012,REG,@,Army,Patriot,L,76,85,,0,4,L 4
5,Sun Nov 18 2012,REG,,Saint Peter's,MAAC,W,62,54,,1,4,W 1
6,Sat Nov 24 2012,REG,,Marywood,,W,76,51,,2,4,W 2
7,Wed Nov 28 2012,REG,@,Pennsylvania,Ivy,L,54,65,,2,5,L 1
8,Sat Dec 1 2012,REG,,Mount St. Mary's,NEC,L,70,71,,2,6,L 2
9,Mon Dec 3 2012,REG,,Monmouth,NEC,L,65,77,,2,7,L 3
10,Sat Dec 8 2012,REG,@,Bryant,NEC,L,56,78,,2,8,L 4
11,Tue Dec 11 2012,REG,@,Michigan,Big Ten,L,39,67,,2,9,L 5
12,Fri Dec 28 2012,REG,@,Colgate,Patriot,L,47,74,,2,10,L 6
13,Sun Dec 30 2012,REG,,Cornell,Ivy,L,77,79,,2,11,L 7
14,Wed Jan 2 2013,REG,@,Hartford,AEC,L,68,71,,2,12,L 8
15,Mon Jan 7 2013,REG,,Albany (NY),AEC,L,59,71,,2,13,L 9
16,Wed Jan 9 2013,REG,,Stony Brook,AEC,L,37,62,,2,14,L 10
17,Sat Jan 12 2013,REG,@,Boston University,AEC,L,59,83,,2,15,L 11
18,Wed Jan 16 2013,REG,@,Vermont,AEC,L,37,61,,2,16,L 12
19,Sat Jan 19 2013,REG,@,Maine,AEC,W,57,56,,3,16,W 1
20,Sat Jan 26 2013,REG,,New Hampshire,AEC,L,45,63,,3,17,L 1
21,Wed Jan 30 2013,REG,,Maryland-Baltimore County,AEC,L,58,61,,3,18,L 2
22,Sat Feb 2 2013,REG,@,Albany (NY),AEC,L,46,79,,3,19,L 3
23,Wed Feb 6 2013,REG,,Hartford,AEC,L,62,76,,3,20,L 4
24,Sat Feb 9 2013,REG,,Boston University,AEC,L,58,79,,3,21,L 5
25,Tue Feb 12 2013,REG,@,Stony Brook,AEC,L,47,73,,3,22,L 6
26,Sat Feb 16 2013,REG,,Maine,AEC,L,60,64,,3,23,L 7
27,Sat Feb 23 2013,REG,@,New Hampshire,AEC,L,56,68,,3,24,L 8
28,Thu Feb 28 2013,REG,,Vermont,AEC,L,61,78,,3,25,L 9
29,Sun Mar 3 2013,REG,@,Maryland-Baltimore County,AEC,L,49,59,,3,26,L 10
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Sat Mar 9 2013,CTOURN,N,Stony Brook,AEC,L,49,72,,3,27,L 11
