G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,Virginia Tech,ACC,L,62,80,,0,1,L 1
2,Sat Nov 17 2012,REG,,Tennessee Tech,OVC,L,62,65,,0,2,L 2
3,Tue Nov 20 2012,REG,@,Charleston Southern,Big South,W,59,57,,1,2,W 1
4,Fri Nov 23 2012,REG,@,Georgia,SEC,L,38,54,,1,3,L 1
5,Thu Nov 29 2012,REG,,Milligan,,W,94,46,,2,3,W 1
6,Wed Dec 5 2012,REG,@,James Madison,CAA,L,45,70,,2,4,L 1
7,Sat Dec 8 2012,REG,@,North Carolina,ACC,L,55,78,,2,5,L 2
8,Fri Dec 14 2012,REG,@,Mississippi,SEC,L,55,77,,2,6,L 3
9,Tue Dec 18 2012,REG,,Charleston Southern,Big South,L,51,72,,2,7,L 4
10,Sat Dec 22 2012,REG,N,Arizona,Pac-12,L,53,73,,2,8,L 5
11,Sun Dec 23 2012,REG,N,Hawaii,Big West,L,61,84,,2,9,L 6
12,Tue Dec 25 2012,REG,N,San Francisco,WCC,L,49,67,,2,10,L 7
13,Wed Jan 2 2013,REG,,Virginia Commonwealth,A-10,L,58,109,,2,11,L 8
14,Sat Jan 5 2013,REG,@,Lipscomb,A-Sun,L,56,60,,2,12,L 9
15,Mon Jan 7 2013,REG,@,Northern Kentucky,A-Sun,W,49,44,,3,12,W 1
16,Thu Jan 10 2013,REG,,Stetson,A-Sun,L,70,72,,3,13,L 1
17,Sat Jan 12 2013,REG,,Florida Gulf Coast,A-Sun,W,85,75,,4,13,W 1
18,Thu Jan 17 2013,REG,@,Mercer,A-Sun,L,59,78,,4,14,L 1
19,Sat Jan 19 2013,REG,@,Kennesaw State,A-Sun,W,70,60,,5,14,W 1
20,Thu Jan 24 2013,REG,,Jacksonville,A-Sun,L,80,83,,5,15,L 1
21,Sat Jan 26 2013,REG,,North Florida,A-Sun,W,89,75,,6,15,W 1
22,Mon Jan 28 2013,REG,@,South Carolina Upstate,A-Sun,L,71,88,,6,16,L 1
23,Thu Jan 31 2013,REG,,Northern Kentucky,A-Sun,L,68,70,,6,17,L 2
24,Sat Feb 2 2013,REG,,Lipscomb,A-Sun,W,90,88,OT,7,17,W 1
25,Thu Feb 7 2013,REG,@,Florida Gulf Coast,A-Sun,L,43,67,,7,18,L 1
26,Sat Feb 9 2013,REG,@,Stetson,A-Sun,W,62,61,,8,18,W 1
27,Thu Feb 14 2013,REG,,Kennesaw State,A-Sun,W,79,70,,9,18,W 2
28,Sat Feb 16 2013,REG,,Mercer,A-Sun,L,54,71,,9,19,L 1
29,Thu Feb 21 2013,REG,@,North Florida,A-Sun,L,64,77,,9,20,L 2
30,Sat Feb 23 2013,REG,@,Jacksonville,A-Sun,W,61,58,,10,20,W 1
31,Fri Mar 1 2013,REG,,South Carolina Upstate,A-Sun,L,56,88,,10,21,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 7 2013,CTOURN,N,Stetson,A-Sun,L,46,67,,10,22,L 2
