G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,N,Houston Baptist,GWC,L,68,72,,0,1,L 1
2,Sun Nov 11 2012,REG,@,Hawaii,Big West,L,54,81,,0,2,L 2
3,Mon Nov 12 2012,REG,N,Maryland-Eastern Shore,MEAC,W,62,52,,1,2,W 1
4,Wed Nov 21 2012,REG,@,San Diego State,MWC,L,43,79,,1,3,L 1
5,Sat Nov 24 2012,REG,@,Washington State,Pac-12,L,38,66,,1,4,L 2
6,Wed Nov 28 2012,REG,@,Arizona State,Pac-12,L,54,67,,1,5,L 3
7,Sat Dec 1 2012,REG,@,Oregon,Pac-12,L,59,80,,1,6,L 4
8,Wed Dec 5 2012,REG,@,Michigan State,Big Ten,L,44,76,,1,7,L 5
9,Sat Dec 8 2012,REG,@,Air Force,MWC,L,49,65,,1,8,L 6
10,Tue Dec 18 2012,REG,@,Akron,MAC,L,46,76,,1,9,L 7
11,Sat Dec 22 2012,REG,@,Texas-El Paso,CUSA,L,61,83,,1,10,L 8
12,Sun Dec 23 2012,REG,N,Central Michigan,MAC,L,45,62,,1,11,L 9
13,Wed Jan 2 2013,REG,,Mississippi Valley State,SWAC,W,79,64,,2,11,W 1
14,Sun Jan 6 2013,REG,,Alabama State,SWAC,W,73,58,,3,11,W 2
15,Tue Jan 8 2013,REG,,Alabama A&M,SWAC,W,77,61,,4,11,W 3
16,Sat Jan 12 2013,REG,@,Southern,SWAC,L,50,84,,4,12,L 1
17,Mon Jan 14 2013,REG,@,Alcorn State,SWAC,W,62,52,,5,12,W 1
18,Sat Jan 19 2013,REG,,Texas Southern,SWAC,W,66,63,,6,12,W 2
19,Mon Jan 21 2013,REG,,Prairie View,SWAC,W,55,51,,7,12,W 3
20,Sat Jan 26 2013,REG,@,Grambling,SWAC,W,79,67,,8,12,W 4
21,Mon Jan 28 2013,REG,@,Jackson State,SWAC,L,67,82,,8,13,L 1
22,Sat Feb 2 2013,REG,@,Alabama State,SWAC,W,81,77,,9,13,W 1
23,Mon Feb 4 2013,REG,@,Alabama A&M,SWAC,W,76,67,,10,13,W 2
24,Sat Feb 9 2013,REG,,Southern,SWAC,W,55,52,,11,13,W 3
25,Mon Feb 11 2013,REG,,Alcorn State,SWAC,W,80,52,,12,13,W 4
26,Sat Feb 16 2013,REG,@,Texas Southern,SWAC,L,69,75,,12,14,L 1
27,Mon Feb 18 2013,REG,@,Prairie View,SWAC,W,76,47,,13,14,W 1
28,Sat Feb 23 2013,REG,,Grambling,SWAC,W,61,45,,14,14,W 2
29,Mon Feb 25 2013,REG,,Jackson State,SWAC,W,73,72,,15,14,W 3
30,Thu Feb 28 2013,REG,@,Mississippi Valley State,SWAC,W,78,70,OT,16,14,W 4
