G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,N,San Francisco,WCC,W,74,62,,1,0,W 1
2,Mon Nov 12 2012,REG,,Cal State Fullerton,Big West,W,81,68,,2,0,W 2
3,Thu Nov 15 2012,REG,,Alcorn State,SWAC,W,69,51,,3,0,W 3
4,Sun Nov 18 2012,REG,,Belmont,OVC,L,62,70,,3,1,L 1
5,Thu Nov 22 2012,REG,N,Missouri,SEC,L,70,78,,3,2,L 2
6,Fri Nov 23 2012,REG,N,Northern Iowa,MVC,W,66,50,,4,2,W 1
7,Sat Nov 24 2012,REG,N,Minnesota,Big Ten,L,63,66,,4,3,L 1
8,Wed Nov 28 2012,REG,,Seattle,WAC,W,68,57,,5,3,W 1
9,Sun Dec 2 2012,REG,,Denver,WAC,W,71,58,,6,3,W 2
10,Sat Dec 15 2012,REG,,California-Davis,Big West,W,75,52,,7,3,W 3
11,Tue Dec 18 2012,REG,@,North Carolina State,ACC,L,79,88,,7,4,L 1
12,Fri Dec 21 2012,REG,@,Northwestern,Big Ten,W,70,68,,8,4,W 1
13,Sat Dec 29 2012,REG,,Lafayette,Patriot,W,65,59,,9,4,W 2
14,Thu Jan 3 2013,REG,@,Southern California,Pac-12,L,69,71,,9,5,L 1
15,Sat Jan 5 2013,REG,@,UCLA,Pac-12,L,60,68,,9,6,L 2
16,Wed Jan 9 2013,REG,,Washington State,Pac-12,W,78,67,,10,6,W 1
17,Sat Jan 12 2013,REG,,Washington,Pac-12,L,60,65,,10,7,L 1
18,Sat Jan 19 2013,REG,,California,Pac-12,W,69,59,,11,7,W 1
19,Thu Jan 24 2013,REG,@,Colorado,Pac-12,L,54,75,,11,8,L 1
20,Sun Jan 27 2013,REG,@,Utah,Pac-12,W,87,56,,12,8,W 1
21,Wed Jan 30 2013,REG,,Oregon,Pac-12,W,76,52,,13,8,W 2
22,Sun Feb 3 2013,REG,,Oregon State,Pac-12,W,81,73,,14,8,W 3
23,Wed Feb 6 2013,REG,@,Arizona,Pac-12,L,66,73,,14,9,L 1
24,Sat Feb 9 2013,REG,@,Arizona State,Pac-12,W,62,59,,15,9,W 1
25,Thu Feb 14 2013,REG,,Southern California,Pac-12,L,64,65,,15,10,L 1
26,Sat Feb 16 2013,REG,,UCLA,Pac-12,L,80,88,,15,11,L 2
27,Thu Feb 21 2013,REG,@,Oregon State,Pac-12,W,82,72,,16,11,W 1
28,Sat Feb 23 2013,REG,@,Oregon,Pac-12,L,66,77,,16,12,L 1
29,Wed Feb 27 2013,REG,,Colorado,Pac-12,L,63,65,,16,13,L 2
30,Sun Mar 3 2013,REG,,Utah,Pac-12,W,84,66,,17,13,W 1
31,Wed Mar 6 2013,REG,@,California,Pac-12,W,83,70,,18,13,W 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 13 2013,CTOURN,N,Arizona State,Pac-12,L,88,89,OT,18,14,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Tue Mar 19 2013,NIT,,Stephen F. Austin,Southland,W,58,57,,19,14,W 1
34,Sat Mar 23 2013,NIT,@,Alabama,SEC,L,54,66,,19,15,L 1
