G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Cal State Northridge,Big West,L,75,81,,0,1,L 1
2,Tue Nov 13 2012,REG,@,California,Pac-12,L,62,79,,0,2,L 2
3,Fri Nov 16 2012,REG,,Washington State,Pac-12,W,58,56,OT,1,2,W 1
4,Tue Nov 20 2012,REG,@,Houston Baptist,GWC,W,57,53,OT,2,2,W 2
5,Sat Nov 24 2012,REG,,California-Irvine,Big West,W,72,62,,3,2,W 3
6,Thu Nov 29 2012,REG,@,Montana State,Big Sky,W,76,66,,4,2,W 4
7,Sat Dec 1 2012,REG,@,Utah Valley,GWC,L,63,67,OT,4,3,L 1
8,Wed Dec 5 2012,REG,,California-Riverside,Big West,W,62,40,,5,3,W 1
9,Sat Dec 8 2012,REG,@,Hawaii,Big West,W,63,56,,6,3,W 2
10,Sun Dec 16 2012,REG,,Central Michigan,MAC,L,77,80,,6,4,L 1
11,Wed Dec 19 2012,REG,N,Alabama State,SWAC,W,66,58,,7,4,W 1
12,Thu Dec 20 2012,REG,@,Tulane,CUSA,L,54,69,,7,5,L 1
13,Fri Dec 28 2012,REG,,Fresno Pacific,,W,60,59,,8,5,W 1
14,Thu Jan 3 2013,REG,,Gonzaga,WCC,L,62,78,,8,6,L 1
15,Sat Jan 5 2013,REG,,Portland,WCC,W,54,47,,9,6,W 1
16,Thu Jan 10 2013,REG,@,Brigham Young,WCC,L,51,76,,9,7,L 1
17,Sat Jan 12 2013,REG,,San Diego,WCC,L,50,62,,9,8,L 2
18,Sat Jan 19 2013,REG,,Santa Clara,WCC,L,76,83,,9,9,L 3
19,Thu Jan 24 2013,REG,@,Loyola Marymount,WCC,W,60,57,,10,9,W 1
20,Sat Jan 26 2013,REG,@,Saint Mary's (CA),WCC,L,72,84,,10,10,L 1
21,Thu Jan 31 2013,REG,,Brigham Young,WCC,L,61,63,,10,11,L 2
22,Sat Feb 2 2013,REG,,San Francisco,WCC,L,78,86,,10,12,L 3
23,Thu Feb 7 2013,REG,@,Gonzaga,WCC,L,56,82,,10,13,L 4
24,Sat Feb 9 2013,REG,@,Portland,WCC,W,72,68,OT,11,13,W 1
25,Thu Feb 14 2013,REG,,Loyola Marymount,WCC,W,52,50,,12,13,W 2
26,Sat Feb 16 2013,REG,@,Santa Clara,WCC,L,60,70,,12,14,L 1
27,Sat Feb 23 2013,REG,@,San Francisco,WCC,L,58,64,,12,15,L 2
28,Wed Feb 27 2013,REG,,Saint Mary's (CA),WCC,L,48,87,,12,16,L 3
29,Sat Mar 2 2013,REG,@,San Diego,WCC,L,69,76,,12,17,L 4
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Thu Mar 7 2013,CTOURN,N,San Diego,WCC,L,59,62,,12,18,L 5
