G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sun Nov 11 2012,REG,@,Binghamton,AEC,W,58,49,,1,0,W 1
2,Thu Nov 15 2012,REG,@,Central Connecticut State,NEC,L,71,86,,1,1,L 1
3,Sat Nov 17 2012,REG,@,Maine,AEC,W,70,68,,2,1,W 1
4,Wed Nov 21 2012,REG,,Bryant,NEC,L,61,68,,2,2,L 1
5,Sat Nov 24 2012,REG,,St. Francis (NY),NEC,L,72,76,OT,2,3,L 2
6,Thu Nov 29 2012,REG,,Sacred Heart,NEC,W,69,56,,3,3,W 1
7,Sat Dec 1 2012,REG,@,New Hampshire,AEC,L,50,63,,3,4,L 1
8,Sat Dec 8 2012,REG,@,Notre Dame,Big East,L,57,84,,3,5,L 2
9,Sun Dec 23 2012,REG,@,Northwestern,Big Ten,L,42,63,,3,6,L 3
10,Fri Dec 28 2012,REG,,Providence,Big East,W,69,68,,4,6,W 1
11,Mon Dec 31 2012,REG,@,Albany (NY),AEC,L,50,57,,4,7,L 1
12,Fri Jan 4 2013,REG,@,Rhode Island,A-10,L,47,59,,4,8,L 2
13,Tue Jan 8 2013,REG,,Niagara,MAAC,W,75,74,OT,5,8,W 1
14,Sat Jan 12 2013,REG,,Daniel Webster,,W,71,34,,6,8,W 2
15,Sat Jan 19 2013,REG,,Yale,Ivy,W,65,51,,7,8,W 3
16,Sat Jan 26 2013,REG,@,Yale,Ivy,L,64,76,OT,7,9,L 1
17,Fri Feb 1 2013,REG,@,Dartmouth,Ivy,W,62,50,,8,9,W 1
18,Sat Feb 2 2013,REG,@,Harvard,Ivy,L,82,89,2OT,8,10,L 1
19,Fri Feb 8 2013,REG,@,Princeton,Ivy,L,46,63,,8,11,L 2
20,Sat Feb 9 2013,REG,@,Pennsylvania,Ivy,L,48,71,,8,12,L 3
21,Fri Feb 15 2013,REG,,Columbia,Ivy,W,58,55,,9,12,W 1
22,Sat Feb 16 2013,REG,,Cornell,Ivy,L,66,69,,9,13,L 1
23,Fri Feb 22 2013,REG,,Harvard,Ivy,L,47,65,,9,14,L 2
24,Sat Feb 23 2013,REG,,Dartmouth,Ivy,W,59,50,,10,14,W 1
25,Fri Mar 1 2013,REG,@,Cornell,Ivy,W,84,65,,11,14,W 2
26,Sat Mar 2 2013,REG,@,Columbia,Ivy,W,61,58,,12,14,W 3
27,Fri Mar 8 2013,REG,,Pennsylvania,Ivy,L,64,66,,12,15,L 1
28,Sat Mar 9 2013,REG,,Princeton,Ivy,W,80,67,,13,15,W 1
