G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,California-Riverside,Big West,W,91,59,,1,0,W 1
2,Thu Nov 15 2012,REG,,Gardner-Webb,Big South,L,59,71,,1,1,L 1
3,Sat Nov 17 2012,REG,,Austin Peay,OVC,W,98,67,,2,1,W 1
4,Tue Nov 20 2012,REG,N,Wichita State,MVC,L,62,75,,2,2,L 1
5,Wed Nov 21 2012,REG,N,Western Kentucky,Sun Belt,L,61,70,,2,3,L 2
6,Tue Nov 27 2012,REG,,Fairfield,MAAC,W,85,78,,3,3,W 1
7,Fri Nov 30 2012,REG,@,Auburn,SEC,W,80,76,,4,3,W 2
8,Wed Dec 5 2012,REG,@,Chicago State,GWC,W,74,64,,5,3,W 3
9,Sun Dec 9 2012,REG,,Milwaukee,Horizon,W,84,50,,6,3,W 4
10,Wed Dec 12 2012,REG,@,Arizona State,Pac-12,W,78,61,,7,3,W 5
11,Sun Dec 16 2012,REG,,Northern Illinois,MAC,W,69,64,,8,3,W 6
12,Sat Dec 22 2012,REG,,Maryland-Baltimore County,AEC,W,69,61,,9,3,W 7
13,Sat Dec 29 2012,REG,,Loyola (IL),Horizon,L,61,69,,9,4,L 1
14,Wed Jan 2 2013,REG,,Seton Hall,Big East,L,72,73,,9,5,L 2
15,Sat Jan 5 2013,REG,@,Providence,Big East,W,83,73,,10,5,W 1
16,Tue Jan 8 2013,REG,@,Connecticut,Big East,L,78,99,,10,6,L 1
17,Tue Jan 15 2013,REG,,Cincinnati,Big East,L,70,75,,10,7,L 2
18,Sat Jan 19 2013,REG,,St. John's (NY),Big East,L,62,71,,10,8,L 3
19,Sat Jan 26 2013,REG,@,Pittsburgh,Big East,L,55,93,,10,9,L 4
20,Wed Jan 30 2013,REG,@,St. John's (NY),Big East,L,74,79,OT,10,10,L 5
21,Sat Feb 2 2013,REG,,Notre Dame,Big East,L,71,79,OT,10,11,L 6
22,Tue Feb 5 2013,REG,,Villanova,Big East,L,71,94,,10,12,L 7
23,Sat Feb 9 2013,REG,@,Marquette,Big East,L,78,89,,10,13,L 8
24,Wed Feb 13 2013,REG,@,Notre Dame,Big East,L,78,82,OT,10,14,L 9
25,Sat Feb 16 2013,REG,,Rutgers,Big East,W,75,69,,11,14,W 1
26,Wed Feb 20 2013,REG,@,Georgetown,Big East,L,66,90,,11,15,L 1
27,Sat Feb 23 2013,REG,,Connecticut,Big East,L,69,81,,11,16,L 2
28,Wed Feb 27 2013,REG,,Louisville,Big East,L,58,79,,11,17,L 3
29,Sun Mar 3 2013,REG,@,South Florida,Big East,L,73,83,,11,18,L 4
30,Wed Mar 6 2013,REG,@,Syracuse,Big East,L,57,78,,11,19,L 5
31,Sat Mar 9 2013,REG,,Pittsburgh,Big East,L,66,81,,11,20,L 6
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Tue Mar 12 2013,CTOURN,N,Rutgers,Big East,L,57,76,,11,21,L 7
