G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,Utah State,WAC,L,48,56,,0,1,L 1
2,Thu Nov 15 2012,REG,@,Portland,WCC,L,48,51,,0,2,L 2
3,Wed Nov 21 2012,REG,@,Utah,Pac-12,L,46,57,,0,3,L 3
4,Fri Nov 23 2012,REG,N,Wright State,Horizon,L,45,60,,0,4,L 4
5,Sat Nov 24 2012,REG,N,Central Michigan,MAC,L,52,54,,0,5,L 5
6,Thu Nov 29 2012,REG,,Montana Western,,W,70,52,,1,5,W 1
7,Sat Dec 8 2012,REG,@,Oregon,Pac-12,L,35,87,,1,6,L 1
8,Thu Dec 13 2012,REG,@,Cal State Fullerton,Big West,L,53,66,,1,7,L 2
9,Thu Dec 20 2012,REG,@,Portland State,Big Sky,L,49,63,,1,8,L 3
10,Sat Dec 22 2012,REG,@,Eastern Washington,Big Sky,L,54,57,,1,9,L 4
11,Sat Dec 29 2012,REG,N,Washington State,Pac-12,L,39,74,,1,10,L 5
12,Thu Jan 3 2013,REG,,North Dakota,Big Sky,L,53,66,,1,11,L 6
13,Sat Jan 5 2013,REG,,Northern Colorado,Big Sky,W,86,63,,2,11,W 1
14,Sat Jan 12 2013,REG,@,Southern Utah,Big Sky,W,54,53,,3,11,W 2
15,Mon Jan 14 2013,REG,,Weber State,Big Sky,L,54,70,,3,12,L 1
16,Thu Jan 17 2013,REG,,Sacramento State,Big Sky,W,60,59,,4,12,W 1
17,Sat Jan 19 2013,REG,,Northern Arizona,Big Sky,L,55,60,,4,13,L 1
18,Thu Jan 24 2013,REG,@,Montana,Big Sky,L,51,70,,4,14,L 2
19,Sat Jan 26 2013,REG,@,Montana State,Big Sky,L,59,61,OT,4,15,L 3
20,Thu Jan 31 2013,REG,@,Northern Colorado,Big Sky,L,63,78,,4,16,L 4
21,Sat Feb 2 2013,REG,@,North Dakota,Big Sky,L,52,69,,4,17,L 5
22,Thu Feb 7 2013,REG,,Southern Utah,Big Sky,L,79,81,OT,4,18,L 6
23,Mon Feb 11 2013,REG,@,Weber State,Big Sky,L,40,56,,4,19,L 7
24,Thu Feb 14 2013,REG,,Montana State,Big Sky,W,87,51,,5,19,W 1
25,Sat Feb 16 2013,REG,,Montana,Big Sky,L,54,61,,5,20,L 1
26,Sat Feb 23 2013,REG,,Idaho,WAC,L,69,75,,5,21,L 2
27,Thu Feb 28 2013,REG,@,Northern Arizona,Big Sky,L,58,67,,5,22,L 3
28,Sat Mar 2 2013,REG,@,Sacramento State,Big Sky,L,52,53,,5,23,L 4
29,Thu Mar 7 2013,REG,,Eastern Washington,Big Sky,L,73,87,,5,24,L 5
30,Sat Mar 9 2013,REG,,Portland State,Big Sky,W,72,71,,6,24,W 1
