G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Sat Nov 10 2012,REG,@,Dayton,A-10,L,61,74,,0,1,L 1
2,Tue Nov 13 2012,REG,,Arkansas-Monticello,,W,76,47,,1,1,W 1
3,Fri Nov 16 2012,REG,@,Tennessee-Martin,OVC,W,77,73,3OT,2,1,W 2
4,Wed Nov 21 2012,REG,@,Central Arkansas,Southland,W,73,72,,3,1,W 3
5,Sun Nov 25 2012,REG,,Lamar,Southland,W,93,53,,4,1,W 4
6,Thu Nov 29 2012,REG,@,Florida International,Sun Belt,L,61,80,,4,2,L 1
7,Sat Dec 1 2012,REG,@,Florida Atlantic,Sun Belt,L,65,72,,4,3,L 2
8,Sat Dec 8 2012,REG,,St. Bonaventure,A-10,W,73,70,,5,3,W 1
9,Sun Dec 16 2012,REG,,Austin Peay,OVC,W,69,57,,6,3,W 2
10,Wed Dec 19 2012,REG,,Murray State,OVC,L,54,61,,6,4,L 1
11,Sat Dec 22 2012,REG,@,Kent State,MAC,L,69,73,,6,5,L 2
12,Thu Dec 27 2012,REG,,Louisiana-Lafayette,Sun Belt,W,87,70,,7,5,W 1
13,Sat Dec 29 2012,REG,@,South Alabama,Sun Belt,W,63,54,,8,5,W 2
14,Thu Jan 3 2013,REG,,Middle Tennessee,Sun Belt,W,66,60,OT,9,5,W 3
15,Sat Jan 5 2013,REG,,Western Kentucky,Sun Belt,W,75,61,,10,5,W 4
16,Thu Jan 10 2013,REG,,Florida International,Sun Belt,L,64,66,,10,6,L 1
17,Sat Jan 12 2013,REG,@,Louisiana-Lafayette,Sun Belt,L,56,61,,10,7,L 2
18,Sat Jan 19 2013,REG,,Louisiana-Monroe,Sun Belt,W,63,39,,11,7,W 1
19,Thu Jan 24 2013,REG,@,Troy,Sun Belt,L,67,74,OT,11,8,L 1
20,Sat Jan 26 2013,REG,,Florida Atlantic,Sun Belt,W,63,38,,12,8,W 1
21,Thu Jan 31 2013,REG,,South Alabama,Sun Belt,W,74,62,,13,8,W 2
22,Sat Feb 2 2013,REG,,North Texas,Sun Belt,W,75,66,OT,14,8,W 3
23,Thu Feb 7 2013,REG,@,Middle Tennessee,Sun Belt,L,60,73,,14,9,L 1
24,Sat Feb 9 2013,REG,@,Western Kentucky,Sun Belt,W,67,49,,15,9,W 1
25,Thu Feb 14 2013,REG,,Arkansas-Little Rock,Sun Belt,W,86,62,,16,9,W 2
26,Sat Feb 16 2013,REG,@,Louisiana-Monroe,Sun Belt,W,87,54,,17,9,W 3
27,Sat Feb 23 2013,REG,,Troy,Sun Belt,W,58,50,,18,9,W 4
28,Thu Feb 28 2013,REG,@,North Texas,Sun Belt,L,50,74,,18,10,L 1
29,Sat Mar 2 2013,REG,@,Arkansas-Little Rock,Sun Belt,L,71,78,,18,11,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
30,Sat Mar 9 2013,CTOURN,N,Troy,Sun Belt,W,68,63,OT,19,11,W 1
31,Sun Mar 10 2013,CTOURN,N,Western Kentucky,Sun Belt,L,56,58,,19,12,L 1
