G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,,Binghamton,AEC,W,71,45,,1,0,W 1
2,Sun Nov 11 2012,REG,@,Washington,Pac-12,L,63,85,,1,1,L 1
3,Wed Nov 14 2012,REG,,Maryland-Baltimore County,AEC,W,86,70,,2,1,W 1
4,Sat Nov 17 2012,REG,N,Norfolk State,MEAC,W,65,49,,3,1,W 2
5,Sun Nov 18 2012,REG,N,Albany (NY),AEC,W,67,64,,4,1,W 3
6,Fri Nov 23 2012,REG,@,Rhode Island,A-10,W,58,54,OT,5,1,W 4
7,Mon Nov 26 2012,REG,,Towson,CAA,W,65,53,,6,1,W 5
8,Wed Nov 28 2012,REG,@,Coppin State,MEAC,W,67,51,,7,1,W 6
9,Sat Dec 1 2012,REG,@,Florida Gulf Coast,A-Sun,L,50,65,,7,2,L 1
10,Wed Dec 5 2012,REG,,Niagara,MAAC,L,61,62,,7,3,L 2
11,Sat Dec 8 2012,REG,N,Saint Peter's,MAAC,W,61,55,,8,3,W 1
12,Sat Dec 15 2012,REG,,Mount St. Mary's,NEC,W,79,57,,9,3,W 2
13,Fri Dec 28 2012,REG,,Bucknell,Patriot,L,46,66,,9,4,L 1
14,Sun Dec 30 2012,REG,@,Memphis,CUSA,L,64,78,,9,5,L 2
15,Fri Jan 4 2013,REG,,Rider,MAAC,W,71,65,,10,5,W 1
16,Sun Jan 6 2013,REG,,Saint Peter's,MAAC,W,74,58,,11,5,W 2
17,Fri Jan 11 2013,REG,,Fairfield,MAAC,W,63,58,OT,12,5,W 3
18,Sun Jan 13 2013,REG,@,Rider,MAAC,L,57,64,,12,6,L 1
19,Thu Jan 17 2013,REG,,Marist,MAAC,W,72,58,,13,6,W 1
20,Mon Jan 21 2013,REG,@,Fairfield,MAAC,W,65,60,,14,6,W 2
21,Fri Jan 25 2013,REG,@,Manhattan,MAAC,W,51,41,,15,6,W 3
22,Sun Jan 27 2013,REG,,Iona,MAAC,L,71,79,,15,7,L 1
23,Thu Jan 31 2013,REG,@,Canisius,MAAC,L,79,91,,15,8,L 2
24,Sat Feb 2 2013,REG,@,Niagara,MAAC,W,89,87,2OT,16,8,W 1
25,Fri Feb 8 2013,REG,,Siena,MAAC,W,63,51,,17,8,W 2
26,Sun Feb 10 2013,REG,@,Marist,MAAC,L,64,69,,17,9,L 1
27,Thu Feb 14 2013,REG,,Canisius,MAAC,W,68,64,,18,9,W 1
28,Sat Feb 16 2013,REG,@,Siena,MAAC,W,80,57,,19,9,W 2
29,Sat Feb 23 2013,REG,@,Tennessee State,OVC,W,69,67,,20,9,W 3
30,Fri Mar 1 2013,REG,@,Iona,MAAC,L,86,90,,20,10,L 1
31,Sun Mar 3 2013,REG,,Manhattan,MAAC,W,63,61,,21,10,W 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Sat Mar 9 2013,CTOURN,N,Manhattan,MAAC,L,52,55,,21,11,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Tue Mar 19 2013,CIT,,Boston University,AEC,W,70,63,,22,11,W 1
34,Sun Mar 24 2013,CIT,,Kent State,MAC,W,73,59,,23,11,W 2
35,Tue Mar 26 2013,CIT,@,East Carolina,CUSA,L,58,70,,23,12,L 1
