G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,N,Long Island University,NEC,W,77,74,,1,0,W 1
2,Mon Nov 12 2012,REG,@,Maryland,ACC,L,45,67,,1,1,L 1
3,Thu Nov 15 2012,REG,,Alice Lloyd,,W,101,50,,2,1,W 1
4,Sun Nov 18 2012,REG,,Lafayette,Patriot,W,88,74,,3,1,W 2
5,Wed Nov 21 2012,REG,@,Kentucky,SEC,L,70,81,,3,2,L 1
6,Mon Nov 26 2012,REG,,Norfolk State,MEAC,W,73,67,,4,2,W 1
7,Wed Nov 28 2012,REG,@,Marshall,CUSA,L,67,70,,4,3,L 1
8,Sat Dec 1 2012,REG,@,Wright State,Horizon,L,57,66,,4,4,L 2
9,Wed Dec 5 2012,REG,,North Dakota State,Summit,L,57,69,,4,5,L 3
10,Sat Dec 8 2012,REG,,Indiana State,MVC,W,71,63,,5,5,W 1
11,Wed Dec 19 2012,REG,@,South Dakota,Summit,L,75,85,,5,6,L 1
12,Fri Dec 21 2012,REG,@,North Dakota State,Summit,L,49,69,,5,7,L 2
13,Fri Dec 28 2012,REG,,Southern Mississippi,CUSA,L,58,94,,5,8,L 3
14,Sun Dec 30 2012,REG,,Union (KY),,W,114,67,,6,8,W 1
15,Thu Jan 3 2013,REG,,Southern Illinois-Edwardsville,OVC,W,68,64,,7,8,W 2
16,Sat Jan 5 2013,REG,,Eastern Illinois,OVC,W,65,50,,8,8,W 3
17,Wed Jan 9 2013,REG,@,Austin Peay,OVC,L,81,84,OT,8,9,L 1
18,Sat Jan 12 2013,REG,@,Eastern Kentucky,OVC,L,52,59,,8,10,L 2
19,Thu Jan 17 2013,REG,@,Southeast Missouri State,OVC,W,75,59,,9,10,W 1
20,Sat Jan 19 2013,REG,@,Tennessee-Martin,OVC,W,88,74,,10,10,W 2
21,Thu Jan 24 2013,REG,,Belmont,OVC,L,63,64,,10,11,L 1
22,Sat Jan 26 2013,REG,,Tennessee State,OVC,W,78,69,,11,11,W 1
23,Thu Jan 31 2013,REG,@,Belmont,OVC,L,74,93,,11,12,L 1
24,Sat Feb 2 2013,REG,@,Jacksonville State,OVC,L,59,70,,11,13,L 2
25,Sat Feb 9 2013,REG,,Eastern Kentucky,OVC,L,47,68,,11,14,L 3
26,Thu Feb 14 2013,REG,,Jacksonville State,OVC,W,85,81,,12,14,W 1
27,Sat Feb 16 2013,REG,,Tennessee Tech,OVC,W,65,63,,13,14,W 2
28,Wed Feb 20 2013,REG,,Murray State,OVC,L,100,106,2OT,13,15,L 1
29,Sat Feb 23 2013,REG,@,Oakland,Summit,L,79,82,OT,13,16,L 2
30,Thu Feb 28 2013,REG,@,Tennessee State,OVC,W,101,100,,14,16,W 1
31,Sat Mar 2 2013,REG,@,Tennessee Tech,OVC,L,66,72,,14,17,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Wed Mar 6 2013,CTOURN,N,Tennessee-Martin,OVC,W,73,66,,15,17,W 1
33,Thu Mar 7 2013,CTOURN,N,Tennessee State,OVC,L,75,88,,15,18,L 1
