G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Texas-El Paso,CUSA,L,49,69,,0,1,L 1
2,Wed Nov 14 2012,REG,,St. Gregory's,,W,90,41,,1,1,W 1
3,Mon Nov 19 2012,REG,@,Pacific,Big West,W,69,67,,2,1,W 2
4,Thu Nov 22 2012,REG,N,Loyola Marymount,WCC,W,75,66,,3,1,W 3
5,Fri Nov 23 2012,REG,N,Charlotte,A-10,L,58,72,,3,2,L 1
6,Sat Nov 24 2012,REG,N,Belmont,OVC,L,67,70,,3,3,L 2
7,Wed Nov 28 2012,REG,,Oklahoma,Big 12,L,62,63,,3,4,L 3
8,Sat Dec 1 2012,REG,@,Missouri State,MVC,W,72,52,,4,4,W 1
9,Wed Dec 5 2012,REG,@,Texas State,WAC,W,86,77,,5,4,W 2
10,Tue Dec 18 2012,REG,@,Arizona,Pac-12,L,64,89,,5,5,L 1
11,Sat Dec 22 2012,REG,,Tulsa,CUSA,L,68,72,,5,6,L 2
12,Fri Dec 28 2012,REG,@,Memphis,CUSA,L,57,72,,5,7,L 3
13,Thu Jan 3 2013,REG,@,Southeastern Louisiana,Southland,W,86,72,,6,7,W 1
14,Sat Jan 5 2013,REG,@,Nicholls State,Southland,W,76,63,,7,7,W 2
15,Thu Jan 10 2013,REG,,Northwestern State,Southland,W,80,74,,8,7,W 3
16,Sat Jan 12 2013,REG,,Stephen F. Austin,Southland,L,50,61,,8,8,L 1
17,Thu Jan 17 2013,REG,@,Texas A&M-Corpus Christi,Southland,W,64,52,,9,8,W 1
18,Sat Jan 19 2013,REG,@,Sam Houston State,Southland,W,65,61,OT,10,8,W 2
19,Thu Jan 24 2013,REG,,Lamar,Southland,W,91,74,,11,8,W 3
20,Sat Jan 26 2013,REG,,McNeese State,Southland,W,75,54,,12,8,W 4
21,Thu Jan 31 2013,REG,,Nicholls State,Southland,W,90,78,,13,8,W 5
22,Sat Feb 2 2013,REG,,Southeastern Louisiana,Southland,W,65,59,,14,8,W 6
23,Thu Feb 7 2013,REG,@,Northwestern State,Southland,L,73,85,,14,9,L 1
24,Sat Feb 9 2013,REG,@,Stephen F. Austin,Southland,L,67,77,,14,10,L 2
25,Thu Feb 14 2013,REG,,Sam Houston State,Southland,W,74,64,,15,10,W 1
26,Sat Feb 16 2013,REG,,Texas A&M-Corpus Christi,Southland,W,56,51,,16,10,W 2
27,Tue Feb 19 2013,REG,,Central Arkansas,Southland,W,94,65,,17,10,W 3
28,Sat Feb 23 2013,REG,,Weber State,Big Sky,L,66,70,,17,11,L 1
29,Thu Feb 28 2013,REG,@,McNeese State,Southland,L,54,56,,17,12,L 2
30,Sat Mar 2 2013,REG,@,Lamar,Southland,W,68,50,,18,12,W 1
31,Sat Mar 9 2013,REG,@,Central Arkansas,Southland,L,84,86,OT,18,13,L 1
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
32,Thu Mar 14 2013,CTOURN,N,Sam Houston State,Southland,L,55,58,,18,14,L 2
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
33,Wed Mar 20 2013,CIT,@,Texas-Arlington,WAC,W,84,76,,19,14,W 1
34,Mon Mar 25 2013,CIT,,California-Irvine,Big West,W,76,62,,20,14,W 2
35,Wed Mar 27 2013,CIT,@,Weber State,Big Sky,L,74,83,,20,15,L 1
