G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
1,Fri Nov 9 2012,REG,@,Hawaii,Big West,L,64,76,,0,1,L 1
2,Sun Nov 11 2012,REG,N,Houston Baptist,GWC,L,55,70,,0,2,L 2
3,Mon Nov 12 2012,REG,N,Arkansas-Pine Bluff,SWAC,L,52,62,,0,3,L 3
4,Fri Nov 16 2012,REG,@,South Florida,Big East,L,59,78,,0,4,L 4
5,Sat Nov 17 2012,REG,N,Western Michigan,MAC,L,51,68,,0,5,L 5
6,Sun Nov 18 2012,REG,N,Loyola (IL),Horizon,L,46,62,,0,6,L 6
7,Sat Dec 1 2012,REG,@,Delaware State,MEAC,L,66,76,,0,7,L 7
8,Wed Dec 5 2012,REG,@,Maryland,ACC,L,68,100,,0,8,L 8
9,Sat Dec 8 2012,REG,@,Cincinnati,Big East,L,60,92,,0,9,L 9
10,Mon Dec 17 2012,REG,@,Connecticut,Big East,L,50,84,,0,10,L 10
11,Sat Dec 22 2012,REG,@,Ohio,MAC,L,57,93,,0,11,L 11
12,Thu Jan 3 2013,REG,@,American,Patriot,L,49,63,,0,12,L 12
13,Sat Jan 12 2013,REG,,Norfolk State,MEAC,L,58,63,,0,13,L 13
14,Sat Jan 19 2013,REG,,Delaware State,MEAC,W,58,53,,1,13,W 1
15,Sat Jan 26 2013,REG,@,Florida A&M,MEAC,L,54,55,,1,14,L 1
16,Mon Jan 28 2013,REG,@,Bethune-Cookman,MEAC,L,57,58,,1,15,L 2
17,Sat Feb 2 2013,REG,,North Carolina A&T,MEAC,L,44,46,,1,16,L 3
18,Mon Feb 4 2013,REG,,North Carolina Central,MEAC,L,54,82,,1,17,L 4
19,Sat Feb 9 2013,REG,@,Howard,MEAC,L,44,63,,1,18,L 5
20,Mon Feb 11 2013,REG,@,Norfolk State,MEAC,L,63,85,,1,19,L 6
21,Sat Feb 16 2013,REG,,Morgan State,MEAC,L,55,87,,1,20,L 7
22,Mon Feb 18 2013,REG,,Coppin State,MEAC,W,64,62,2OT,2,20,W 1
23,Wed Feb 20 2013,REG,,Hampton,MEAC,L,59,63,,2,21,L 1
24,Mon Feb 25 2013,REG,,Howard,MEAC,L,45,49,,2,22,L 2
25,Sat Mar 2 2013,REG,@,Morgan State,MEAC,L,45,58,,2,23,L 3
26,Mon Mar 4 2013,REG,@,Coppin State,MEAC,L,60,63,,2,24,L 4
27,Thu Mar 7 2013,REG,@,Savannah State,MEAC,L,54,71,,2,25,L 5
G,Date,Type,,Opponent,Conf,,Tm,Opp,OT,W,L,Streak
28,Mon Mar 11 2013,CTOURN,N,Savannah State,MEAC,L,44,59,,2,26,L 6
