Wk,Date,Rk,School,ID,Rating,Prev,High,Low
11,2013-01-14,1,Duke,duke-blue-devils,0.719,1,1,32
11,2013-01-14,2,Kansas,kansas-jayhawks,0.692,2,2,239
11,2013-01-14,3,Arizona,arizona-wildcats,0.691,3,2,275
11,2013-01-14,4,Minnesota,minnesota-golden-gophers,0.688,4,3,185
11,2013-01-14,5,Miami (FL),miami-florida-hurricanes,0.681,7,2,176
11,2013-01-14,6,Gonzaga,gonzaga-bulldogs,0.675,6,5,336
11,2013-01-14,7,Michigan,michigan-wolverines,0.671,5,2,37
11,2013-01-14,8,Louisville,louisville-cardinals,0.667,8,2,172
11,2013-01-14,9,Indiana,indiana-hoosiers,0.660,9,4,269
11,2013-01-14,10,Florida,florida-gators,0.658,10,3,71
11,2013-01-14,11,New Mexico,new-mexico-lobos,0.655,12,2,188
11,2013-01-14,12,NC State,nc-state-wolfpack,0.655,11,2,107
11,2013-01-14,13,Syracuse,syracuse-orange,0.650,13,3,263
11,2013-01-14,14,Oklahoma,oklahoma-sooners,0.644,14,13,337
11,2013-01-14,15,Butler,butler-bulldogs,0.642,15,2,269
11,2013-01-14,16,Illinois,illinois-fighting-illini,0.638,18,3,86
11,2013-01-14,17,Connecticut,connecticut-huskies,0.638,17,1,50
11,2013-01-14,18,Colorado,colorado-buffaloes,0.638,16,1,298
11,2013-01-14,19,Creighton,creighton-bluejays,0.632,19,7,233
11,2013-01-14,20,Michigan St,michigan-st-spartans,0.630,22,4,232
11,2013-01-14,21,Wichita St,wichita-st-shockers,0.626,20,8,86
11,2013-01-14,22,Marquette,marquette-golden-eagles,0.626,21,9,188
11,2013-01-14,23,Missouri,missouri-tigers,0.623,23,6,152
11,2013-01-14,24,UNLV,unlv-runnin-rebels,0.616,24,6,191
11,2013-01-14,25,Colorado St,colorado-st-rams,0.615,25,8,303
11,2013-01-14,26,Oregon,oregon-ducks,0.615,33,16,301
11,2013-01-14,27,Ohio State,ohio-st-buckeyes,0.614,41,5,167
11,2013-01-14,28,Boise State,boise-st-broncos,0.612,26,22,205
11,2013-01-14,29,San Diego St,san-diego-st-aztecs,0.608,29,23,274
11,2013-01-14,30,VCU,vcu-rams,0.608,27,16,127
11,2013-01-14,31,Belmont,belmont-bruins,0.607,30,1,264
11,2013-01-14,32,Temple,temple-owls,0.607,28,25,329
11,2013-01-14,33,UCLA,ucla-bruins,0.605,31,23,278
11,2013-01-14,34,BYU,brigham-young-cougars,0.604,32,30,292
11,2013-01-14,35,Oklahoma St,oklahoma-st-cowboys,0.602,35,2,251
11,2013-01-14,36,Cincinnati,cincinnati-bearcats,0.601,36,16,205
11,2013-01-14,37,Kansas St,kansas-st-wildcats,0.600,34,16,182
11,2013-01-14,38,Wyoming,wyoming-cowboys,0.600,37,20,209
11,2013-01-14,39,La Salle,la-salle-explorers,0.600,40,24,250
11,2013-01-14,40,Bucknell,bucknell-bison,0.598,38,2,181
11,2013-01-14,41,Texas A&M,texas-am-aggies,0.596,39,2,301
11,2013-01-14,42,Indiana St,indiana-st-sycamores,0.596,42,24,299
11,2013-01-14,43,N Carolina,north-carolina-tar-heels,0.594,44,7,134
11,2013-01-14,44,Middle Tenn,middle-tennessee-st-blue-raiders,0.593,45,19,88
11,2013-01-14,45,Baylor,baylor-bears,0.592,43,8,299
11,2013-01-14,46,Mississippi,mississippi-rebels,0.591,46,31,199
11,2013-01-14,47,Iowa State,iowa-st-cyclones,0.590,47,26,293
11,2013-01-14,48,U Mass,massachusetts-minutemen,0.588,49,23,256
11,2013-01-14,49,Notre Dame,notre-dame-fighting-irish,0.587,51,30,98
11,2013-01-14,50,Saint Louis,saint-louis-billikens,0.586,50,16,296
11,2013-01-14,51,Memphis,memphis-tigers,0.586,48,11,280
11,2013-01-14,52,LA Tech,louisiana-tech-bulldogs,0.582,52,12,225
11,2013-01-14,53,N Dakota St,north-dakota-state-bison,0.581,53,10,315
11,2013-01-14,54,Charlotte,charlotte-49ers,0.581,57,30,201
11,2013-01-14,55,Ste F Austin,stephen-f-austin-lumberjacks,0.580,56,8,339
11,2013-01-14,56,Georgetown,georgetown-hoyas,0.580,55,7,169
11,2013-01-14,57,S Mississippi,southern-miss-golden-eagles,0.579,54,6,147
11,2013-01-14,58,Rutgers,rutgers-scarlet-knights,0.578,59,4,222
11,2013-01-14,59,Washington,washington-huskies,0.577,58,18,213
11,2013-01-14,60,Arizona St,arizona-st-sun-devils,0.577,61,33,312
11,2013-01-14,61,Nebraska,nebraska-cornhuskers,0.576,60,20,174
11,2013-01-14,62,St Josephs,st-josephs-hawks,0.570,65,33,277
11,2013-01-14,63,TX El Paso,texas-el-paso-miners,0.570,64,26,338
11,2013-01-14,64,Wisconsin,wisconsin-badgers,0.569,62,13,163
11,2013-01-14,65,Villanova,villanova-wildcats,0.569,66,11,173
11,2013-01-14,66,NW State,northwestern-st-demons,0.567,69,27,313
11,2013-01-14,67,Florida St,florida-st-seminoles,0.565,67,23,270
11,2013-01-14,68,Kentucky,kentucky-wildcats,0.565,68,2,102
11,2013-01-14,69,Pittsburgh,pittsburgh-panthers,0.564,71,27,190
11,2013-01-14,70,Arkansas,arkansas-razorbacks,0.563,70,68,271
11,2013-01-14,71,California,california-golden-bears,0.561,72,14,177
11,2013-01-14,72,Murray St,murray-st-racers,0.560,73,1,168
11,2013-01-14,73,St Marys,st-marys-gaels,0.557,75,24,243
11,2013-01-14,74,Alabama,alabama-crimson-tide,0.556,76,2,106
11,2013-01-14,75,Stanford,stanford-cardinal,0.555,74,24,276
11,2013-01-14,76,Iowa,iowa-hawkeyes,0.555,92,51,304
11,2013-01-14,77,Evansville,evansville-purple-aces,0.555,100,77,229
11,2013-01-14,78,Seton Hall,seton-hall-pirates,0.554,63,48,229
11,2013-01-14,79,Harvard,harvard-crimson,0.552,82,37,275
11,2013-01-14,80,S Dakota St,south-dakota-state-jackrabbits,0.551,80,38,194
11,2013-01-14,81,Akron,akron-zips,0.551,78,34,285
11,2013-01-14,82,W Virginia,west-virginia-mountaineers,0.550,77,52,332
11,2013-01-14,83,Detroit,detroit-titans,0.549,81,57,333
11,2013-01-14,84,Lehigh,lehigh-mountain-hawks,0.549,79,58,306
11,2013-01-14,85,Utah State,utah-st-aggies,0.549,84,84,339
11,2013-01-14,86,St Johns,st-johns-red-storm,0.549,83,26,331
11,2013-01-14,87,Santa Clara,santa-clara-broncos,0.548,85,59,318
11,2013-01-14,88,Oral Roberts,oral-roberts-golden-eagles,0.548,86,76,307
11,2013-01-14,89,Dayton,dayton-flyers,0.546,90,17,209
11,2013-01-14,90,Maryland,maryland-terrapins,0.546,94,28,203
11,2013-01-14,91,Xavier,xavier-musketeers,0.546,91,14,253
11,2013-01-14,92,S Florida,south-florida-bulls,0.545,88,40,178
11,2013-01-14,93,E Kentucky,eastern-kentucky-colonels,0.545,89,62,307
11,2013-01-14,94,Stony Brook,stony-brook-seawolves,0.544,87,11,164
11,2013-01-14,95,Fla Gulf Cst,florida-gulf-coast-eagles,0.544,93,17,213
11,2013-01-14,96,LSU,louisiana-state-tigers,0.540,96,15,185
11,2013-01-14,97,Richmond,richmond-spiders,0.538,97,8,188
11,2013-01-14,98,Providence,providence-friars,0.538,131,76,294
11,2013-01-14,99,Tennessee,tennessee-volunteers,0.536,98,41,278
11,2013-01-14,100,N Iowa,northern-iowa-panthers,0.535,101,66,284
11,2013-01-14,101,Lg Beach St,long-beach-st-49ers,0.535,103,48,214
11,2013-01-14,102,Davidson,davidson-wildcats,0.535,102,60,273
11,2013-01-14,103,IL-Chicago,illinois-chicago-flames,0.533,104,18,286
11,2013-01-14,104,Iona,iona-gaels,0.532,120,50,240
11,2013-01-14,105,Weber State,weber-st-wildcats,0.532,106,66,347
11,2013-01-14,106,Boston Col,boston-college-eagles,0.532,105,105,342
11,2013-01-14,107,Northwestern,northwestern-wildcats,0.531,95,25,170
11,2013-01-14,108,N Mex State,new-mexico-st-aggies,0.531,110,55,319
11,2013-01-14,109,Valparaiso,valparaiso-crusaders,0.530,109,53,184
11,2013-01-14,110,Wake Forest,wake-forest-demon-deacons,0.530,107,80,241
11,2013-01-14,111,NC Central,north-carolina-central-eagles,0.529,108,36,299
11,2013-01-14,112,TN State,tennessee-st-tigers,0.529,112,87,247
11,2013-01-14,113,Col Charlestn,charleston-cougars,0.529,111,66,296
11,2013-01-14,114,Loyola-MD,loyola-maryland-greyhounds,0.528,99,87,171
11,2013-01-14,115,Bryant,bryant-bulldogs,0.526,116,27,346
11,2013-01-14,116,Wagner,wagner-seahawks,0.526,114,74,295
11,2013-01-14,117,Wright State,wright-st-raiders,0.523,119,80,228
11,2013-01-14,118,VA Tech,virginia-tech-hokies,0.523,118,46,302
11,2013-01-14,119,Canisius,canisius-golden-griffins,0.522,113,26,330
11,2013-01-14,120,Niagara,niagara-purple-eagles,0.522,148,89,278
11,2013-01-14,121,Albany,albany-great-danes,0.522,123,23,227
11,2013-01-14,122,W Michigan,western-michigan-broncos,0.522,117,58,290
11,2013-01-14,123,Montana,montana-grizzlies,0.522,121,24,309
11,2013-01-14,124,Savannah St,savannah-state-tigers,0.522,125,105,257
11,2013-01-14,125,UCSB,uc-santa-barbara-gauchos,0.521,122,45,254
11,2013-01-14,126,Pacific,pacific-tigers,0.521,124,39,326
11,2013-01-14,127,W Kentucky,western-kentucky-hilltoppers,0.519,130,14,316
11,2013-01-14,128,Florida Intl,florida-international-golden-panthers,0.519,129,109,347
11,2013-01-14,129,E Carolina,east-carolina-pirates,0.519,132,67,321
11,2013-01-14,130,Central FL,central-florida-knights,0.519,133,28,152
11,2013-01-14,131,Geo Mason,george-mason-patriots,0.519,126,12,204
11,2013-01-14,132,Tulsa,tulsa-golden-hurricane,0.518,127,70,220
11,2013-01-14,133,Utah,utah-utes,0.518,128,55,347
11,2013-01-14,134,Ohio,ohio-bobcats,0.518,135,10,197
11,2013-01-14,135,Rob Morris,robert-morris-colonials,0.518,136,99,296
