Wk,Date,Rk,School,ID,Rating,Prev,High,Low
02,2012-11-12,1,Air Force,air-force-falcons,0.875,160,1,190
02,2012-11-12,2,TX-San Ant,texas-san-antonio-roadrunners,0.551,3,2,298
02,2012-11-12,3,Holy Cross,holy-cross-crusaders,0.551,2,2,261
02,2012-11-12,4,Army,army-black-knights,0.521,302,4,302
02,2012-11-12,5,Hawaii,hawaii-warriors,0.500,214,5,278
02,2012-11-12,6,Houston Bap,houston-baptist-huskies,0.500,319,6,345
02,2012-11-12,7,Maryland ES,maryland-e-shore-hawks,0.500,325,7,345
02,2012-11-12,8,Ark Pine Bl,arkansas-pine-bluff-golden-lions,0.500,331,8,333
02,2012-11-12,9,Morgan St,morgan-st-bears,0.471,1,1,299
02,2012-11-12,10,Citadel,citadel-bulldogs,0.450,315,10,347
02,2012-11-12,11,Old Dominion,old-dominion-monarchs,0.419,4,4,327
02,2012-11-12,12,VA Military,vmi-keydets,0.125,297,12,344
02,2012-11-12,13,N Kentucky,northern-kentucky-norse,--,5,1,345
02,2012-11-12,14,Kentucky,kentucky-wildcats,--,6,2,102
02,2012-11-12,15,Syracuse,syracuse-orange,--,7,3,263
02,2012-11-12,16,Kansas,kansas-jayhawks,--,8,2,239
02,2012-11-12,17,Ohio State,ohio-st-buckeyes,--,9,5,167
02,2012-11-12,18,N Carolina,north-carolina-tar-heels,--,10,7,134
02,2012-11-12,19,Missouri,missouri-tigers,--,11,6,152
02,2012-11-12,20,Baylor,baylor-bears,--,12,8,299
02,2012-11-12,21,Louisville,louisville-cardinals,--,13,2,172
02,2012-11-12,22,Marquette,marquette-golden-eagles,--,14,9,188
02,2012-11-12,23,Indiana,indiana-hoosiers,--,15,4,269
02,2012-11-12,24,Murray St,murray-st-racers,--,16,1,168
02,2012-11-12,25,Michigan St,michigan-st-spartans,--,17,4,232
02,2012-11-12,26,Wisconsin,wisconsin-badgers,--,18,13,163
02,2012-11-12,27,Duke,duke-blue-devils,--,19,1,32
02,2012-11-12,28,Vanderbilt,vanderbilt-commodores,--,20,16,328
02,2012-11-12,29,Florida,florida-gators,--,21,3,71
02,2012-11-12,30,New Mexico,new-mexico-lobos,--,22,2,188
02,2012-11-12,31,Georgetown,georgetown-hoyas,--,24,7,169
02,2012-11-12,32,Memphis,memphis-tigers,--,23,11,280
02,2012-11-12,33,Michigan,michigan-wolverines,--,26,2,37
02,2012-11-12,34,Cincinnati,cincinnati-bearcats,--,29,16,205
02,2012-11-12,35,Wichita St,wichita-st-shockers,--,25,8,86
02,2012-11-12,36,Kansas St,kansas-st-wildcats,--,28,16,182
02,2012-11-12,37,Connecticut,connecticut-huskies,--,31,1,50
02,2012-11-12,38,Creighton,creighton-bluejays,--,27,7,233
02,2012-11-12,39,Iowa State,iowa-st-cyclones,--,30,26,293
02,2012-11-12,40,Saint Louis,saint-louis-billikens,--,33,16,296
02,2012-11-12,41,Gonzaga,gonzaga-bulldogs,--,32,5,336
02,2012-11-12,42,Notre Dame,notre-dame-fighting-irish,--,35,30,98
02,2012-11-12,43,Harvard,harvard-crimson,--,37,37,275
02,2012-11-12,44,UNLV,unlv-runnin-rebels,--,38,6,191
02,2012-11-12,45,Central FL,central-florida-knights,--,36,28,152
02,2012-11-12,46,St Marys,st-marys-gaels,--,34,24,243
02,2012-11-12,47,Washington,washington-huskies,--,53,18,213
02,2012-11-12,48,VCU,vcu-rams,--,40,16,127
02,2012-11-12,49,California,california-golden-bears,--,42,14,177
02,2012-11-12,50,Bucknell,bucknell-bison,--,43,2,181
02,2012-11-12,51,Belmont,belmont-bruins,--,41,1,264
02,2012-11-12,52,Stanford,stanford-cardinal,--,46,24,276
02,2012-11-12,53,Temple,temple-owls,--,44,25,329
02,2012-11-12,54,NC State,nc-state-wolfpack,--,45,2,107
02,2012-11-12,55,San Diego St,san-diego-st-aztecs,--,39,23,274
02,2012-11-12,56,Alabama,alabama-crimson-tide,--,47,2,106
02,2012-11-12,57,Minnesota,minnesota-golden-gophers,--,48,3,185
02,2012-11-12,58,Texas,texas-longhorns,--,50,18,281
02,2012-11-12,59,Lg Beach St,long-beach-st-49ers,--,49,48,214
02,2012-11-12,60,Oregon,oregon-ducks,--,54,16,301
02,2012-11-12,61,Middle Tenn,middle-tennessee-st-blue-raiders,--,51,19,88
02,2012-11-12,62,BYU,brigham-young-cougars,--,52,30,292
02,2012-11-12,63,Colorado,colorado-buffaloes,--,58,1,298
02,2012-11-12,64,S Mississippi,southern-miss-golden-eagles,--,55,6,147
02,2012-11-12,65,Xavier,xavier-musketeers,--,57,14,253
02,2012-11-12,66,W Virginia,west-virginia-mountaineers,--,61,52,332
02,2012-11-12,67,Arizona,arizona-wildcats,--,60,2,275
02,2012-11-12,68,Colorado St,colorado-st-rams,--,59,8,303
02,2012-11-12,69,Northwestern,northwestern-wildcats,--,63,25,170
02,2012-11-12,70,Iona,iona-gaels,--,56,50,240
02,2012-11-12,71,Florida St,florida-st-seminoles,--,62,23,270
02,2012-11-12,72,Seton Hall,seton-hall-pirates,--,65,48,229
02,2012-11-12,73,Purdue,purdue-boilermakers,--,66,30,217
02,2012-11-12,74,Ohio,ohio-bobcats,--,64,10,197
02,2012-11-12,75,UCLA,ucla-bruins,--,68,23,278
02,2012-11-12,76,Virginia,virginia-cavaliers,--,67,38,263
02,2012-11-12,77,Princeton,princeton-tigers,--,69,34,243
02,2012-11-12,78,U Mass,massachusetts-minutemen,--,70,23,256
02,2012-11-12,79,Lehigh,lehigh-mountain-hawks,--,73,58,306
02,2012-11-12,80,Mississippi,mississippi-rebels,--,72,31,199
02,2012-11-12,81,Pittsburgh,pittsburgh-panthers,--,74,27,190
02,2012-11-12,82,Miami (FL),miami-florida-hurricanes,--,75,2,176
02,2012-11-12,83,S Florida,south-florida-bulls,--,77,40,178
02,2012-11-12,84,St Bonavent,st-bonaventure-bonnies,--,76,16,200
02,2012-11-12,85,Oregon St,oregon-st-beavers,--,95,13,213
02,2012-11-12,86,Illinois,illinois-fighting-illini,--,79,3,86
02,2012-11-12,87,Tennessee,tennessee-volunteers,--,80,41,278
02,2012-11-12,88,LSU,louisiana-state-tigers,--,81,15,185
02,2012-11-12,89,Wagner,wagner-seahawks,--,83,74,295
02,2012-11-12,90,Geo Mason,george-mason-patriots,--,78,12,204
02,2012-11-12,91,Dayton,dayton-flyers,--,84,17,209
02,2012-11-12,92,Drexel,drexel-dragons,--,82,57,266
02,2012-11-12,93,La Salle,la-salle-explorers,--,86,24,250
02,2012-11-12,94,Iowa,iowa-hawkeyes,--,87,51,304
02,2012-11-12,95,S Dakota St,south-dakota-state-jackrabbits,--,85,38,194
02,2012-11-12,96,St Josephs,st-josephs-hawks,--,88,33,277
02,2012-11-12,97,Villanova,villanova-wildcats,--,125,11,173
02,2012-11-12,98,Marshall,marshall-thundering-herd,--,71,60,325
02,2012-11-12,99,N Iowa,northern-iowa-panthers,--,89,66,284
02,2012-11-12,100,Davidson,davidson-wildcats,--,90,60,273
02,2012-11-12,101,Cleveland St,cleveland-st-vikings,--,91,88,247
02,2012-11-12,102,Wyoming,wyoming-cowboys,--,96,20,209
02,2012-11-12,103,S Alabama,south-alabama-jaguars,--,94,92,267
02,2012-11-12,104,Illinois St,illinois-st-redbirds,--,97,24,168
02,2012-11-12,105,Oklahoma St,oklahoma-st-cowboys,--,102,2,251
02,2012-11-12,106,Denver,denver-pioneers,--,99,57,274
02,2012-11-12,107,Maryland,maryland-terrapins,--,105,28,203
02,2012-11-12,108,VA Tech,virginia-tech-hokies,--,103,46,302
02,2012-11-12,109,Butler,butler-bulldogs,--,98,2,269
02,2012-11-12,110,Wash State,washington-st-cougars,--,108,108,218
02,2012-11-12,111,Oklahoma,oklahoma-sooners,--,109,13,337
02,2012-11-12,112,UAB,uab-blazers,--,104,54,265
02,2012-11-12,113,Detroit,detroit-titans,--,101,57,333
02,2012-11-12,114,TX-Arlington,texas-arlington-mavericks,--,110,110,340
02,2012-11-12,115,Tulsa,tulsa-golden-hurricane,--,107,70,220
02,2012-11-12,116,Valparaiso,valparaiso-crusaders,--,100,53,184
02,2012-11-12,117,Mercer,mercer-bears,--,106,93,297
02,2012-11-12,118,Georgia,georgia-bulldogs,--,111,97,276
02,2012-11-12,119,Loyola-MD,loyola-maryland-greyhounds,--,92,87,171
